CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,ReplicateID,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Alpha,NominalCoverage,LowerBound,UpperBound,Coverage,IntervalMethod,IntervalStatus,IntervalWidth,CoverageError,AbsoluteCoverageError,IntervalScore,WISIntervalComponent,WISSharpnessComponent,WISUnderpredictionComponent,WISOverpredictionComponent
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,4,53,1.49038133490722,0.2,0.8,1.49038133487308,1.49038133488274,0,closed_loop_monte_carlo,ok,9.66626778620139e-12,-0.8,0.8,2.54428256241113e-10,5.6539612498025e-12,2.14805950804475e-13,0,5.43915529899803e-12
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,5,54,1.48761534509619,0.2,0.8,1.48761534508908,1.48761534511079,1,closed_loop_monte_carlo,ok,2.17148521386434e-11,0.2,0.2,2.17148521386434e-11,4.82552269747632e-13,4.82552269747632e-13,0,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,6,55,1.48450847400365,0.2,0.8,1.48450847445633,1.48450847449976,0,closed_loop_monte_carlo,ok,4.34317026787312e-11,-0.8,0.8,4.57024174060905e-09,1.0156092756909e-10,9.65148948416249e-13,1.00595778620674e-10,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,7,56,1.48106440388863,0.2,0.8,1.48106440640562,1.48106440648713,0,closed_loop_monte_carlo,ok,8.15070233528559e-11,-0.8,0.8,2.52514598120257e-08,5.61143551378349e-10,1.81126718561902e-12,5.5933228419273e-10,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,8,57,1.47728721665793,0.2,0.8,1.47728722558707,1.47728722572946,0,closed_loop_monte_carlo,ok,1.42382328149893e-10,-0.8,0.8,8.94338498813596e-08,1.98741888625244e-09,3.16405173666428e-12,1.98425483451577e-09,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,9,58,1.47318138902826,0.2,0.8,1.47318141417501,1.47318141440634,0,closed_loop_monte_carlo,ok,2.31325847366293e-10,-0.8,0.8,2.51698817121948e-07,5.5933070471544e-09,5.14057438591762e-12,5.58816647276848e-09,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,10,59,1.46875178722047,0.2,0.8,1.46875184811702,1.46875184847498,0,closed_loop_monte_carlo,ok,3.5796787756226e-10,-0.8,0.8,6.09323412614771e-07,1.35405202803282e-08,7.95484172360577e-12,1.35325654386046e-08,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,11,60,1.46400366119206,0.2,0.8,1.46400379341542,1.46400379395147,0,closed_loop_monte_carlo,ok,5.36041877552407e-10,-0.8,0.8,1.32276967113043e-06,2.93948815806762e-08,1.19120417233868e-11,2.93829695389528e-08,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,12,61,1.45894263841497,0.2,0.8,1.4589429024401,1.45894290322195,0,closed_loop_monte_carlo,ok,7.8184814178428e-10,-0.8,0.8,2.64103315905651e-06,5.86896257568112e-08,1.73744031507618e-11,5.86722513536605e-08,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,13,62,1.45357471720592,0.2,0.8,1.45357521037875,1.45357521148601,0,closed_loop_monte_carlo,ok,1.10725606461415e-09,-0.8,0.8,4.93283559066526e-06,1.0961856868145e-07,2.46056903247589e-11,1.09593962991126e-07,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,14,63,1.44790625961717,0.2,0.8,1.44790713177626,1.44790713330304,0,closed_loop_monte_carlo,ok,1.52678159004438e-09,-0.8,0.8,8.72311763999711e-06,1.93847058666603e-07,3.3928479778764e-11,1.93813130186824e-07,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,1,50,1.4966032770697,0.5,0.5,1.49660327706937,1.4966032770695,0,closed_loop_monte_carlo,ok,1.24567023362943e-13,-0.5,0.5,9.52349310523459e-13,5.29082950290811e-14,6.92039018683014e-15,0,4.59879048422509e-14
