Scenario,Model,ExoMode,WindowDay,HorizonIdx,ForecastDay,Truth_S,Projected_S,AbsError_S,Truth_I,Projected_I,AbsError_I
A3,ARX,Both,308,12,320,0.99999319885022,2195.46180389758,2194.46181069873,8.47833022927744,4674.81557867716,4666.33724844789
A3,ARX,Both,308,13,321,0.999993494111904,2596.95444349919,2595.95445000508,8.04842437133437,4641.82788925836,4633.77946488702
A3,ARX,Both,308,14,322,0.999993782922072,3022.1490048983,3021.14901111538,7.65076910661226,4587.13423444992,4579.48346534331
A3,ARX,Both,315,1,316,0.99999199355006,7.49056324906947,6.49057125551941,10.6463792146942,1037.07136858067,1026.42498936598
A3,ARX,Both,315,2,317,0.999992293217913,31.4540956139362,30.4541033207183,10.021372947019,1899.18562871167,1889.16425576465
A3,ARX,Both,315,3,318,0.999992596036901,100.066214320731,99.0662217246942,9.45764576540082,2599.0354868362,2589.5778410708
A3,ARX,Both,315,4,319,0.999992898790568,274.713024318482,273.713031419692,8.94589922354896,3101.64092058933,3092.69502136578
A3,ARX,Both,315,5,320,0.99999319885022,614.525574765718,613.525581566868,8.47833022927744,3375.39740048709,3366.91907025782
A3,ARX,Both,315,6,321,0.999993494111904,1077.11230414301,1076.11231064889,8.04842437133437,3489.78807935908,3481.73965498775
A3,ARX,Both,315,7,322,0.999993782922072,1603.55286319587,1602.55286941295,7.65076910661226,3522.18589044273,3514.53512133611
A3,ARX,Both,315,8,323,0.999994064004945,2167.21637939712,2166.21638533312,7.28088702400841,3509.10052094869,3501.81963392468
A3,ARX,Both,315,9,324,0.999994336398076,2757.26016143213,2756.26016709573,6.93508875340673,3467.05079372584,3460.11570497243
A3,ARX,Both,315,10,325,0.999994599398279,3368.59215763743,3367.59216303803,6.6103445464852,3404.7996469721,3398.18930242562
A3,ARX,Both,315,11,326,0.999994852517564,3998.33748759235,3997.33749273984,6.30417317453463,3327.77768385733,3321.4735106828
A3,ARX,Both,315,12,327,0.999995095447571,4644.54617842267,4643.54618332722,6.01454656926811,3239.77442668753,3233.75988011826
A3,ARX,Both,315,13,328,0.999995328030634,5305.67440313855,5304.67440781052,5.73980855028136,3143.66180607935,3137.92199752907
A3,ARX,Both,315,14,329,0.999995550235751,5980.36121338352,5979.36121783329,5.4786060021053,3041.73655752913,3036.25795152702
A3,ARX,Both,322,1,323,0.999994064004945,9.11239010219934,8.1123960381944,7.28088702400841,1033.60254231245,1026.32165528844
A3,ARX,Both,322,2,324,0.999994336398076,46.8787698094233,45.8787754730253,6.93508875340673,1884.6427763836,1877.70768763019
A3,ARX,Both,322,3,325,0.999994599398279,189.620958743732,188.620964144333,6.6103445464852,2520.25768456708,2513.6473400206
A3,ARX,Both,322,4,326,0.999994852517564,588.083696581961,587.083701729444,6.30417317453463,2824.44929167709,2818.14511850256
A3,ARX,Both,322,5,327,0.999995095447571,1185.39650339186,1184.39650829642,6.01454656926811,2891.97748838641,2885.96294181715
A3,ARX,Both,322,6,328,0.999995328030634,1857.57340087651,1856.57340554848,5.73980855028136,2872.27303216451,2866.53322361423
A3,ARX,Both,322,7,329,0.999995550235751,2563.83937904745,2562.83938349721,5.4786060021053,2815.97982340987,2810.50121740776
A3,ARX,Both,322,8,330,0.999995762138088,3290.94791712213,3289.94792135999,5.22983094990828,2740.65332814695,2735.42349719705
A3,ARX,Both,322,9,331,0.999995963901021,4033.16355084893,4032.16355488503,4.99257210675415,2654.28789791148,2649.29532580473
A3,ARX,Both,322,10,332,0.999996155760068,4787.32320902408,4786.32321286832,4.76607460522158,2561.32709343937,2556.56101883415
A3,ARX,Both,322,11,333,0.999996338008367,5551.32891229032,5550.32891595231,4.54970676752939,2464.58833046776,2460.03862370023
A3,ARX,Both,322,12,334,0.99999651098351,6323.59174878358,6322.59175227259,4.34293290241127,2366.01785000635,2361.67491710394
A3,ARX,Both,322,13,335,0.999996675055689,7102.79681971322,7101.79682303817,4.14529123946574,2267.03599629412,2262.89070505465
A3,ARX,Both,322,14,336,0.999996830617141,7887.79348972734,7886.79349289673,3.95637622121973,2168.71533774957,2164.75896152835
A3,ARX,Both,329,1,330,0.999995762138088,10.6373525531558,9.63735679101768,5.22983094990828,1031.53986338345,1026.31003243354
A3,ARX,Both,329,2,331,0.999995963901021,64.1525070871198,63.1525111232188,4.99257210675415,1869.53956357321,1864.54699146646
A3,ARX,Both,329,3,332,0.999996155760068,309.212152107474,308.212155951714,4.76607460522158,2413.23673070425,2408.47065609903
A3,ARX,Both,329,4,333,0.999996338008367,893.854858060529,892.85486172252,4.54970676752939,2555.83640313271,2551.28669636518
A3,ARX,Both,329,5,334,0.99999651098351,1619.454244774,1618.45424826302,4.34293290241127,2537.59099068382,2533.24805778141
A3,ARX,Both,329,6,335,0.999996675055689,2388.68920701718,2387.68921034212,4.14529123946574,2472.82195909369,2468.67666785422
A3,ARX,Both,329,7,336,0.999996830617141,3178.45486278419,3177.45486595357,3.95637622121973,2389.81517495124,2385.85879873002
A3,ARX,Both,329,8,337,0.999996978072926,3980.78703381908,3979.78703684101,3.77582447000994,2298.58056958506,2294.80474511505
A3,ARX,Both,329,9,338,0.999997117833013,4791.88749296136,4790.88749584353,3.60330383232432,2203.79129400407,2200.18799017174
A3,ARX,Both,329,10,339,0.999997250305671,5609.48975016508,5608.48975291478,3.43850497897926,2108.02365339335,2104.58514841437
A3,ARX,Both,329,11,340,0.999997375892097,6432.01402430957,6431.01402693368,3.28113510698921,2012.85044563707,2009.56931053008
A3,ARX,Both,329,12,341,0.999997494982187,7258.23697427804,7257.23697678306,3.13091334947344,1919.29403794797,1916.1631245985
A3,ARX,Both,329,13,342,0.999997607951372,8087.14318929815,8086.14319169019,2.98756755442947,1828.04394085977,1825.05637330534
A3,ARX,Both,329,14,343,0.999997715158353,8917.85089011479,8916.85089239963,2.85083214240159,1739.5736373696,1736.7228052272
A3,ARX,Both,336,1,337,0.999996978072926,11.6967678261926,10.6967708481196,3.77582447000994,1030.29444155064,1026.51861708063
A3,ARX,Both,336,2,338,0.999997117833013,77.8795555391969,76.8795584213639,3.60330383232432,1857.63844179613,1854.03513796381
A3,ARX,Both,336,3,339,0.999997250305671,405.192889247597,404.192891997291,3.43850497897926,2326.30268941301,2322.86418443403
A3,ARX,Both,336,4,340,0.999997375892097,1080.59558618462,1079.59558880873,3.28113510698921,2394.48696122484,2391.20582611785
A3,ARX,Both,336,5,341,0.999997494982187,1860.03072836751,1859.03073087253,3.13091334947344,2346.64816255919,2343.51724920972
A3,ARX,Both,336,6,342,0.999997607951372,2670.86621846286,2669.86622085491,2.98756755442947,2267.61846424746,2264.63089669303
A3,ARX,Both,336,7,343,0.999997715158353,3496.48461431915,3495.48461660399,2.85083214240159,2177.41726942909,2174.56643728669
A3,ARX,Both,336,8,344,0.999997816943651,4330.85642419665,4329.8564263797,2.72044679745694,2083.25123642052,2080.53078962306
A3,ARX,Both,336,9,345,0.999997913628811,5170.98702465535,5169.98702674172,2.59615578577125,1988.45415337394,1985.85799758817
A3,ARX,Both,336,10,346,0.999998005516145,6015.04421087635,6014.04421287084,2.47770773174297,1894.80063177362,1892.32292404188
A3,ARX,Both,336,11,347,0.999998092888907,6861.73565625486,6860.73565816197,2.36485571309096,1803.31316979389,1800.9483140808
A3,ARX,Both,336,12,348,0.999998176011793,7710.05786073411,7709.05786255809,2.25735756400579,1714.60472750786,1712.34736994385
A3,ARX,Both,336,13,349,0.999998255131665,8559.18004747088,8558.18004921575,2.1549762993146,1629.04565892619,1626.89068262687
A3,ARX,Both,336,14,350,0.999998330478453,9408.38456445136,9407.38456612088,2.05748059302038,1546.8538109159,1544.79633032288
A3,ARX,Both,343,1,344,0.999997816943651,12.256966764855,11.2569689479114,2.72044679745694,1029.64001501702,1026.91956821956
A3,ARX,Both,343,2,345,0.999997913628811,85.689722609332,84.6897246957032,2.59615578577125,1850.83460396054,1848.23844817477
A3,ARX,Both,343,3,346,0.999998005516145,456.690949766092,455.690951760576,2.47770773174297,2279.46920094365,2276.9914932119
A3,ARX,Both,343,4,347,0.999998092888907,1168.50816785555,1167.50816976266,2.36485571309096,2319.36062884518,2316.99577313208
A3,ARX,Both,343,5,348,0.999998176011793,1969.10702810585,1968.10702992984,2.25735756400579,2261.42221097739,2259.16485341339
A3,ARX,Both,343,6,349,0.999998255131665,2796.42628406837,2795.42628581324,2.1549762993146,2177.97284972379,2175.81787342448
A3,ARX,Both,343,7,350,0.999998330478453,3636.19871518154,3635.19871685106,2.05748059302038,2086.0219368915,2083.96445629848
A3,ARX,Both,343,8,351,0.999998402266144,4483.13554515773,4482.13554675547,1.96464526172631,1991.71027347958,1989.74562821786
A3,ARX,Both,343,9,352,0.99999847069382,5334.57498528174,5333.57498681105,1.87625171765705,1897.84103231941,1895.96478060175
A3,ARX,Both,343,10,353,0.999998535946721,6188.8775827497,6187.87758421375,1.79208836752689,1805.86492513972,1804.0728367722
A3,ARX,Both,343,11,354,0.999998598197277,7044.8841200248,7043.8841214266,1.71195094269917,1716.58208188443,1714.87013094173
A3,ARX,Both,343,12,355,0.999998657606111,7901.69426523223,7900.69426657462,1.63564275324355,1630.44222505686,1628.80658230362
A3,ARX,Both,343,13,356,0.999998714322987,8758.56319219084,8757.56319347652,1.5629748639184,1547.69123232557,1546.12825746166
A3,ARX,Both,343,14,357,0.999998768487702,9614.8480916999,9613.84809293141,1.49376619407492,1468.44999513231,1466.95622893824
A3,ARX,Both,350,1,351,0.999998402266144,12.4897284771118,11.4897300748456,1.96464526172631,1029.38779766009,1027.42315239836
A3,ARX,Both,350,2,352,0.99999847069382,89.027679817315,88.0276813466212,1.87625171765705,1847.93510164891,1846.05884993125
A3,ARX,Both,350,3,353,0.999998535946721,477.683023054888,476.683024518941,1.79208836752689,2260.37761129549,2258.58552292796
A3,ARX,Both,350,4,354,0.999998598197277,1202.48827940723,1201.48828080904,1.71195094269917,2290.49174610728,2288.77979516458
A3,ARX,Both,350,5,355,0.999998657606111,2010.58853241677,2009.58853375917,1.63564275324355,2229.2660515643,2227.63040881105
A3,ARX,Both,350,6,356,0.999998714322987,2843.73492060268,2842.73492188836,1.5629748639184,2144.51448022843,2142.95150536451
A3,ARX,Both,350,7,357,0.999998768487702,3688.47928147047,3687.47928270198,1.49376619407492,2052.19729937025,2050.70353317618
A3,ARX,Both,350,8,358,0.999998820230908,4539.79907086275,4538.79907204252,1.42784354625002,1958.07602743286,1956.64818388661
A3,ARX,Both,350,9,359,0.999998869674877,5395.15523523417,5394.15523636449,1.36504157001871,1864.7633395973,1863.39829802728
A3,ARX,Both,350,10,360,0.99999891693419,6252.97950840895,6251.97950949201,1.30520266871903,1773.59475625999,1772.28955359127
A3,ARX,Both,350,11,361,0.999998962116369,7112.1604036124,7111.16040465028,1.24817685712061,1685.2933785462,1684.04520168908
A3,ARX,Both,350,12,362,0.999999005322457,7971.83249894876,7970.83249994343,1.19382157812398,1600.25465280032,1599.06083122219
A3,ARX,Both,350,13,363,0.999999046647524,8831.27779759188,8830.27779854523,1.14200148628242,1518.6852670495,1517.54326556321
A3,ARX,Both,350,14,364,0.999999086181145,9689.87466885234,9688.87466976616,1.092588205429,1440.67760784315,1439.58501963772
A3,ARX,I,49,1,50,98064.7015538355,98084.0609751332,19.3594212977041,112.147364595985,113.886250664905,1.73888606891971
A3,ARX,I,49,2,51,98047.1174789342,98085.4732187089,38.3557397747063,112.302573200336,116.052874899094,3.75030169875824
A3,ARX,I,49,3,52,98028.9246912371,98085.8508758727,56.9261846355948,112.790869152751,118.861365869353,6.07049671660131
A3,ARX,I,49,4,53,98010.0519648549,98085.0493462952,74.9973814402911,113.622866634737,122.365729947941,8.7428633132037
A3,ARX,I,49,5,54,97990.4235676634,98082.9069723755,92.483404712053,114.810778322965,126.629682520423,11.8189041974571
A3,ARX,I,49,6,55,97969.9589234568,98079.2424992277,109.283575770882,116.368502150264,131.727809244577,15.3593070943131
A3,ARX,I,49,7,56,97948.5722944375,98073.8523002604,125.28000582289,118.311697763411,137.746806432086,19.4351086686758
A3,ARX,I,49,8,57,97926.1724953019,98066.5074056286,140.334910326652,120.657848379111,144.786756746923,24.1289083678123
A3,ARX,I,49,9,58,97902.6626522649,98056.9504171365,154.287764871624,123.426303021765,152.962358992004,29.5360559702388
A3,ARX,I,49,10,59,97877.9400226008,98044.8924672103,166.952444609473,126.638293343448,162.40397225183,35.765678908382
A3,ARX,I,49,11,60,97851.8958926145,98030.0104941773,178.114601562804,130.316918396211,173.258245809095,42.9413274128838
A3,ARX,I,49,12,61,97824.4155742926,98011.9452779578,187.529703665161,134.487089878803,185.687975385145,51.2008855063423
A3,ARX,I,49,13,62,97795.3785231057,97990.3009293631,194.922406257363,139.175429557115,199.870640118321,60.6952105612066
A3,ARX,I,49,14,63,97764.6586013668,97964.646873156,199.988271789145,144.410109817971,215.994821112908,71.5847112949367
A3,ARX,I,56,1,57,97926.1724953019,97946.6491631808,20.4766678788728,120.657848379111,124.360013051447,3.7021646723359
A3,ARX,I,56,2,58,97902.6626522649,97942.7756581745,40.1130059096322,123.426303021765,131.385320273059,7.95901725129438
A3,ARX,I,56,3,59,97877.9400226008,97936.7021084749,58.7620858740411,126.638293343448,139.501340594354,12.8630472509054
A3,ARX,I,56,4,60,97851.8958926145,97928.1473726186,76.2514800040663,130.316918396211,148.837516505851,18.52059810964
A3,ARX,I,56,5,61,97824.4155742926,97916.7953547819,92.3797804892238,134.487089878803,159.540342782554,25.0532529037513
A3,ARX,I,56,6,62,97795.3785231057,97902.2914696693,106.912946563549,139.175429557115,171.774590424341,32.5991608672266
A3,ARX,I,56,7,63,97764.6586013668,97884.2391769244,119.580575557542,144.410109817971,185.724326383666,41.3142165656945
A3,ARX,I,56,8,64,97732.1245130034,97862.1967510153,130.072238011882,150.220627733862,201.593602321706,51.3729745878437
A3,ARX,I,56,9,65,97697.6404363286,97835.6745073375,138.034071008879,156.637502683053,219.606650842027,62.9691481589738
A3,ARX,I,56,10,66,97661.0668811274,97804.1327702741,143.065889146674,163.691887592624,240.007387738195,76.3155001455709
A3,ARX,I,56,11,67,97622.2617948151,97766.9809440336,144.719149218479,171.415084372057,263.057974513886,91.6428901418291
A3,ARX,I,56,12,68,97581.0819392677,97723.5781308479,142.496191580212,179.837955211552,289.03614862167,109.198193410118
A3,ARX,I,56,13,69,97537.3845548872,97673.2358301266,135.851275239402,188.990223262967,318.230983018748,129.240759755781
A3,ARX,I,56,14,70,97491.0293212933,97615.223339887,124.194018593626,198.899658923929,350.936697674543,152.037038750614
A3,ARX,I,63,1,64,97732.1245130034,97754.0393270059,21.9148140025063,150.220627733862,156.751170817684,6.53054308382255
A3,ARX,I,63,2,65,97697.6404363286,97739.8639801444,42.223543815795,156.637502683053,170.759558071433,14.1220553883799
A3,ARX,I,63,3,66,97661.0668811274,97721.7135236371,60.6466425096733,163.691887592624,186.625070493349,22.9331829007257
A3,ARX,I,63,4,67,97622.2617948151,97699.1290665407,76.8672717255831,171.415084372057,204.55191192669,33.1368275546331
A3,ARX,I,63,5,68,97581.0819392677,97671.6119638322,90.5300245644321,179.837955211552,224.756943217639,44.9189880060867
A3,ARX,I,63,6,69,97537.3845548872,97638.6251464907,101.240591603491,188.990223262967,247.467032659677,58.4768093967104
A3,ARX,I,63,7,70,97491.0293212933,97599.5959023385,108.566581045176,198.899658923929,272.915415351482,74.0157564275528
A3,ARX,I,63,8,71,97441.8806145712,97553.9202774252,112.03966285396,209.59115160675,301.337029989373,91.7458783826225
A3,ARX,I,63,9,72,97389.8100491884,97500.9691820046,111.159132816189,221.085671554569,332.962884653184,111.877213098615
A3,ARX,I,63,10,73,97334.6992786441,97440.0961624526,105.396883808498,233.399131972923,368.013609717977,134.614477745055
A3,ARX,I,63,11,74,97276.4430129195,97370.6466438768,94.2036309572577,246.54116840601,406.69248024281,160.1513118368
A3,ARX,I,63,12,75,97214.9521934013,97291.9682668864,77.0160734850651,260.513859741724,449.178321239634,188.66446149791
A3,ARX,I,63,13,76,97150.1572479126,97203.4217516583,53.2645037457114,275.310423209906,495.618831735977,220.308408526071
A3,ARX,I,63,14,77,97082.0113308303,97104.3915441198,22.3802132895071,290.913923862451,546.124959131561,255.21103526911
A3,ARX,I,70,1,71,97441.8806145712,97466.1354540968,24.2548395255581,209.59115160675,219.611990897682,10.0208392909314
A3,ARX,I,70,2,72,97389.8100491884,97435.8541900958,46.0441409073683,221.085671554569,242.652565253328,21.5668936987589
A3,ARX,I,70,3,73,97334.6992786441,97399.7246354359,65.0253567918407,233.399131972923,268.174484476633,34.7753525037099
A3,ARX,I,70,4,74,97276.4430129195,97357.2869018364,80.8438889168901,246.54116840601,296.312722475088,49.7715540690782
A3,ARX,I,70,5,75,97214.9521934013,97308.0931412826,93.1409478812857,260.513859741724,327.176393108303,66.6625333665797
A3,ARX,I,70,6,76,97150.1572479126,97251.7199111209,101.562663208315,275.310423209906,360.840770370538,85.5303471606315
