CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,ReplicateID,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,WindowWIS,WindowRawScaleWIS,WindowRMSE,WindowMAE,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,IsValid,IntervalMethod,IntervalStatus,RecordedStatus,AICC
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,259,260,0.0481638574439031,0.0481638574439031,0.131108947224772,0.124553177123273,0.0138392419025859,0.0287074188055952,0.00561719673572204,0,0.785714285714286,-0.00178571428571429,0.2125,0.425090325070283,1,closed_loop_monte_carlo,ok,ok,-531.797306152646
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,266,267,0.0486942303626938,0.0486942303626938,0.121997545550484,0.118840149551232,0.013204461061248,0.0275671459106882,0.00792262339075761,0,0.75,-0.0375,0.2125,0.409860633880785,1,closed_loop_monte_carlo,ok,ok,-543.574829058346
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,273,274,0.0419389334056168,0.0419389334056168,0.109252028759482,0.0992420457094362,0.0110268939677151,0.0256432647165599,0.00526877472134169,0,0.839285714285714,0.0517857142857143,0.2125,0.377875977550281,1,closed_loop_monte_carlo,ok,ok,-555.090321903138
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,280,281,0.0292839764894363,0.0292839764894363,0.0547522491958539,0.0479079811683847,0.00532310901870941,0.0235560098647847,0.000404857605942244,0,0.982142857142857,0.194642857142857,0.2125,0.341831070236778,1,closed_loop_monte_carlo,ok,ok,-570.220247262249
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,287,288,0.0298216901581465,0.0298216901581465,0.0751730194164252,0.0728730071658016,0.00809700079620017,0.0197006101056837,0.00202407925626265,0,0.875,0.0875,0.2125,0.289156886369061,1,closed_loop_monte_carlo,ok,ok,-588.575025539113
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,294,295,0.0326160665713508,0.0326160665713508,0.0831820753216696,0.0818416163620387,0.00909351292911541,0.0194606834188336,0.0040618702234018,0,0.767857142857143,-0.0196428571428571,0.2125,0.29537067524198,1,closed_loop_monte_carlo,ok,ok,-599.600037902897
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,301,302,0.0223066862311138,0.0223066862311138,0.0298750074961682,0.026911755765065,0.00299019508500723,0.0193164911461066,0,0,1,0.2125,0.2125,0.28379081188573,1,closed_loop_monte_carlo,ok,ok,-610.162825881742
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,308,309,0.0204860527307046,0.0204860527307046,0.0199931209580312,0.0168904417054216,0.00187671574504685,0.0186093369856578,0,0,1,0.2125,0.2125,0.270427140102178,1,closed_loop_monte_carlo,ok,ok,-625.119285630775
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,315,316,0.0221010025949855,0.0221010025949855,0.0229325295897371,0.0185746151068182,0.0020638461229798,0.0200371564720057,0,0,1,0.2125,0.2125,0.294609945755526,1,closed_loop_monte_carlo,ok,ok,-642.496114572902
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,322,323,0.0249860481427428,0.0249860481427428,0.0478523818134164,0.0430200695358117,0.0047800077262013,0.0193865925908863,0.000819447825655213,0,0.892857142857143,0.105357142857143,0.2125,0.285115348067698,1,closed_loop_monte_carlo,ok,ok,-658.599232974228
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,329,330,0.0276962888423527,0.0276962888423527,0.073221399473833,0.0675164114786471,0.00750182349762745,0.0182088423627617,0,0.00198562298196357,0.892857142857143,0.105357142857143,0.2125,0.270970190089296,1,closed_loop_monte_carlo,ok,ok,-673.616579589842
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,336,337,0.0285044349140705,0.0285044349140705,0.0735794230652539,0.0666158334820168,0.00740175927577964,0.0192013285121647,0,0.00190134712612622,0.892857142857143,0.105357142857143,0.2125,0.276311118954123,1,closed_loop_monte_carlo,ok,ok,-692.200404358373
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,343,344,0.0255099881446662,0.0255099881446662,0.0532507594317055,0.042777603273921,0.00475306703043567,0.0200541951266139,0,0.000702725987616667,0.946428571428571,0.158928571428571,0.2125,0.28933638791086,1,closed_loop_monte_carlo,ok,ok,-709.907041605571
