Scenario,Model,ExoMode,Configuration,OrderText,WindowDay,HorizonIdx,ForecastDay,ForecastDate,Truth_Rt,Median_Forecast,WIS
real,AR,None,Refined,"p=4",595,3,598,2021-11-10,0.921820178102567,0.885771649578761,0.0259593508423176
real,AR,None,Refined,"p=4",595,4,599,2021-11-11,0.983298996301402,0.898231590605563,0.0350387091852442
real,AR,None,Refined,"p=4",595,5,600,2021-11-12,1.02724804191868,0.909038646145839,0.0442980679478664
real,AR,None,Refined,"p=4",595,6,601,2021-11-13,1.07668413171383,0.918440117880616,0.0579327378898864
real,AR,None,Refined,"p=4",595,7,602,2021-11-14,1.12271981229787,0.926777530609496,0.0707245309727813
real,AR,None,Refined,"p=4",595,8,603,2021-11-15,1.11751499313326,0.934261731996137,0.0666752490726247
real,AR,None,Refined,"p=4",595,9,604,2021-11-16,1.11019827871923,0.941006886894664,0.0621343075669818
real,AR,None,Refined,"p=4",595,10,605,2021-11-17,1.07996991962764,0.947085486775987,0.0501518225759919
real,AR,None,Refined,"p=4",595,11,606,2021-11-18,1.0880727928409,0.952556960641535,0.051127735898093
real,AR,None,Refined,"p=4",595,12,607,2021-11-19,1.10216705138551,0.957476560421589,0.0542678243909869
real,AR,None,Refined,"p=4",595,13,608,2021-11-20,1.15445812360438,0.961896437993098,0.0702930655273598
real,AR,None,Refined,"p=4",595,14,609,2021-11-21,1.17960262323089,0.965865063407232,0.0774087082846868
real,AR,None,Refined,"p=4",602,1,603,2021-11-15,1.11751499313326,1.12935887822638,0.0143280879793114
real,AR,None,Refined,"p=4",602,2,604,2021-11-16,1.11019827871923,1.11948614308051,0.0225681107565
real,AR,None,Refined,"p=4",602,3,605,2021-11-17,1.07996991962764,1.10564906662421,0.0301469556306568
real,AR,None,Refined,"p=4",602,4,606,2021-11-18,1.0880727928409,1.09288040666476,0.0315612713796404
real,AR,None,Refined,"p=4",602,5,607,2021-11-19,1.10216705138551,1.08200162810744,0.0357621003083746
real,AR,None,Refined,"p=4",602,6,608,2021-11-20,1.15445812360438,1.07270916534519,0.0443423710500919
real,AR,None,Refined,"p=4",602,7,609,2021-11-21,1.17960262323089,1.06461994928009,0.0492832926771742
real,AR,None,Refined,"p=4",602,8,610,2021-11-22,1.18211535499457,1.05748589592945,0.0512660220757184
real,AR,None,Refined,"p=4",602,9,611,2021-11-23,1.20857687841976,1.05115918522865,0.0588650865244485
real,AR,None,Refined,"p=4",602,10,612,2021-11-24,1.28923194232306,1.04553954385719,0.0876792396361546
real,AR,None,Refined,"p=4",602,11,613,2021-11-25,1.3775301338192,1.04054640090965,0.128180522324208
real,AR,None,Refined,"p=4",602,12,614,2021-11-26,1.4598490277412,1.03610916249446,0.182078621733697
real,AR,None,Refined,"p=4",602,13,615,2021-11-27,1.47561216330233,1.03216480189946,0.196537308741829
real,AR,None,Refined,"p=4",602,14,616,2021-11-28,1.45888502362852,1.02865727007419,0.185634058134498
real,AR,None,Refined,"p=4",609,1,610,2021-11-22,1.18211535499457,1.17387655086964,0.0143727365766184
real,AR,None,Refined,"p=4",609,2,611,2021-11-23,1.20857687841976,1.15653317223602,0.0279202844615415
real,AR,None,Refined,"p=4",609,3,612,2021-11-24,1.28923194232306,1.13796880853337,0.0554700391166508
real,AR,None,Refined,"p=4",609,4,613,2021-11-25,1.3775301338192,1.12153772386975,0.0958782345431532
real,AR,None,Refined,"p=4",609,5,614,2021-11-26,1.4598490277412,1.10749275890574,0.148936759012054
real,AR,None,Refined,"p=4",609,6,615,2021-11-27,1.47561216330233,1.09537376778065,0.163420470478754
real,AR,None,Refined,"p=4",609,7,616,2021-11-28,1.45888502362852,1.08476325798774,0.153471943561183
real,AR,None,Refined,"p=4",609,8,617,2021-11-29,1.39251626238719,1.07539228862612,0.119164892076669
real,AR,None,Refined,"p=4",609,9,618,2021-11-30,1.32597383736074,1.06708665811315,0.0927678170250353
real,AR,None,Refined,"p=4",609,10,619,2021-12-01,1.28815514889854,1.05971686464476,0.0826650450080818
real,AR,None,Refined,"p=4",609,11,620,2021-12-02,1.23744191641617,1.0531744331249,0.0679719140742321
real,AR,None,Refined,"p=4",609,12,621,2021-12-03,1.18002256639115,1.04736398293819,0.0542242836391583
real,AR,None,Refined,"p=4",609,13,622,2021-12-04,1.13707124783249,1.04220102129616,0.0501643971239367
real,AR,None,Refined,"p=4",609,14,623,2021-12-05,1.12011547182149,1.03761097280298,0.0488767739255913
real,AR,None,Refined,"p=4",616,1,617,2021-11-29,1.39251626238719,1.41337560387689,0.0185146809129767
real,AR,None,Refined,"p=4",616,2,618,2021-11-30,1.32597383736074,1.36382018816561,0.0303976485609804
real,AR,None,Refined,"p=4",616,3,619,2021-12-01,1.28815514889854,1.3188364057984,0.0360350884628268
real,AR,None,Refined,"p=4",616,4,620,2021-12-02,1.23744191641617,1.2801398202259,0.0412978527876732
real,AR,None,Refined,"p=4",616,5,621,2021-12-03,1.18002256639115,1.24694966623673,0.0464141741533305
real,AR,None,Refined,"p=4",616,6,622,2021-12-04,1.13707124783249,1.21822501653639,0.0495165432099841
real,AR,None,Refined,"p=4",616,7,623,2021-12-05,1.12011547182149,1.19316131028457,0.0495695725495003
real,AR,None,Refined,"p=4",616,8,624,2021-12-06,1.08996366624361,1.17118393261114,0.0510565717021539
real,AR,None,Refined,"p=4",616,9,625,2021-12-07,1.13375833325171,1.15185912498338,0.0443661727954767
real,AR,None,Refined,"p=4",616,10,626,2021-12-08,1.16222751171528,1.13483549582967,0.0455446564769703
real,AR,None,Refined,"p=4",616,11,627,2021-12-09,1.20058622736003,1.11981634174349,0.0514996894118412
real,AR,None,Refined,"p=4",616,12,628,2021-12-10,1.23274101025391,1.10654724323722,0.0564878456379411
real,AR,None,Refined,"p=4",616,13,629,2021-12-11,1.24276748616376,1.09480913533196,0.0587920023408099
real,AR,None,Refined,"p=4",616,14,630,2021-12-12,1.215297479974,1.08441308816575,0.0567457221496058
real,AR,None,Refined,"p=4",623,1,624,2021-12-06,1.08996366624361,1.10790889419957,0.014596007788522
real,AR,None,Refined,"p=4",623,2,625,2021-12-07,1.13375833325171,1.09716819627774,0.0249613275374435
real,AR,None,Refined,"p=4",623,3,626,2021-12-08,1.16222751171528,1.08703061419367,0.0349843995544178
real,AR,None,Refined,"p=4",623,4,627,2021-12-09,1.20058622736003,1.07769401134349,0.0463321995089807
real,AR,None,Refined,"p=4",623,5,628,2021-12-10,1.23274101025391,1.06928198571994,0.0602131364894787
real,AR,None,Refined,"p=4",623,6,629,2021-12-11,1.24276748616376,1.06178562763563,0.0662965734583795
real,AR,None,Refined,"p=4",623,7,630,2021-12-12,1.215297479974,1.05512453857992,0.0595304271030809
real,AR,None,Refined,"p=4",623,8,631,2021-12-13,1.19829895062615,1.04920338365461,0.0559599862167575
real,AR,None,Refined,"p=4",623,9,632,2021-12-14,1.17565093195113,1.04393410305421,0.0524689877876114
real,AR,None,Refined,"p=4",623,10,633,2021-12-15,1.17336091619677,1.03924046301498,0.0532780773168466
real,AR,None,Refined,"p=4",623,11,634,2021-12-16,1.17579566316116,1.03505675097911,0.054417299594748
real,AR,None,Refined,"p=4",623,12,635,2021-12-17,1.19636889245122,1.03132572910936,0.0615074445515057
real,AR,None,Refined,"p=4",623,13,636,2021-12-18,1.22905164421817,1.0279970902656,0.0735344670885833
real,AR,None,Refined,"p=4",623,14,637,2021-12-19,1.23949281724035,1.0250264038091,0.0780210189216659
real,AR,None,Refined,"p=4",630,1,631,2021-12-13,1.19829895062615,1.18785208842633,0.0146107725645536
real,AR,None,Refined,"p=4",630,2,632,2021-12-14,1.17565093195113,1.1645151001209,0.0233203942673189
real,AR,None,Refined,"p=4",630,3,633,2021-12-15,1.17336091619677,1.14538657831161,0.0310686107589221
real,AR,None,Refined,"p=4",630,4,634,2021-12-16,1.17579566316116,1.12917109487479,0.0369707510941848
real,AR,None,Refined,"p=4",630,5,635,2021-12-17,1.19636889245122,1.11503698231075,0.0433740956617148
real,AR,None,Refined,"p=4",630,6,636,2021-12-18,1.22905164421817,1.10254134445578,0.0501444914385934
real,AR,None,Refined,"p=4",630,7,637,2021-12-19,1.23949281724035,1.09144412779705,0.055693094971995
real,AR,None,Refined,"p=4",630,8,638,2021-12-20,1.22027437721447,1.08157985404978,0.0536188263150363
real,AR,None,Refined,"p=4",630,9,639,2021-12-21,1.185076610908,1.07280965035177,0.0513174787114857
real,AR,None,Refined,"p=4",630,10,640,2021-12-22,1.16280773859472,1.06500906613245,0.0501627986865775
real,AR,None,Refined,"p=4",630,11,641,2021-12-23,1.16636102688942,1.05806665496403,0.0516473738323288
real,AR,None,Refined,"p=4",630,12,642,2021-12-24,1.17068013744009,1.05188377591778,0.053032836828359
real,AR,None,Refined,"p=4",630,13,643,2021-12-25,1.20320274554712,1.04637371245875,0.0589060811157863
real,AR,None,Refined,"p=4",630,14,644,2021-12-26,1.12625504761304,1.04146033762848,0.0494891018671418
real,AR,None,Refined,"p=4",637,1,638,2021-12-20,1.22027437721447,1.22454539206134,0.0142698552604585
real,AR,None,Refined,"p=4",637,2,639,2021-12-21,1.185076610908,1.20133374605589,0.0244780576938676
real,AR,None,Refined,"p=4",637,3,640,2021-12-22,1.16280773859472,1.17825192209007,0.0303476392690259
real,AR,None,Refined,"p=4",637,4,641,2021-12-23,1.16636102688942,1.15788990181493,0.0333961211165893
real,AR,None,Refined,"p=4",637,5,642,2021-12-24,1.17068013744009,1.14029353307661,0.0383446554118968
real,AR,None,Refined,"p=4",637,6,643,2021-12-25,1.20320274554712,1.12496471667122,0.0453745635928762
real,AR,None,Refined,"p=4",637,7,644,2021-12-26,1.12625504761304,1.11146778577672,0.0395227133475099
real,AR,None,Refined,"p=4",637,8,645,2021-12-27,1.08087805807985,1.09950753616625,0.0407964529847007
real,AR,None,Refined,"p=4",637,9,646,2021-12-28,1.16304353625184,1.08887880487022,0.0475638972483544
real,AR,None,Refined,"p=4",637,10,647,2021-12-29,1.30164509675246,1.07942203874615,0.0807204701641516
real,AR,None,Refined,"p=4",637,11,648,2021-12-30,1.48095858718501,1.07100198780435,0.168493560605974
real,AR,None,Refined,"p=4",637,12,649,2021-12-31,1.64690906768837,1.06350003527931,0.320974876559029
real,AR,None,Refined,"p=4",637,13,650,2022-01-01,1.70027827627045,1.05681153900932,0.379924225169589
real,AR,None,Refined,"p=4",637,14,651,2022-01-02,1.63529715716397,1.05084433973877,0.320227032787207
real,AR,None,Refined,"p=4",644,1,645,2021-12-27,1.08087805807985,1.08690183038174,0.012873535596177
real,AR,None,Refined,"p=4",644,2,646,2021-12-28,1.16304353625184,1.06782045562139,0.035502214012036
real,AR,None,Refined,"p=4",644,3,647,2021-12-29,1.30164509675246,1.0590855656609,0.0979477015759087
real,AR,None,Refined,"p=4",644,4,648,2021-12-30,1.48095858718501,1.05340406997736,0.243908638723728
real,AR,None,Refined,"p=4",644,5,649,2021-12-31,1.64690906768837,1.04842140404923,0.396326112103492
real,AR,None,Refined,"p=4",644,6,650,2022-01-01,1.70027827627045,1.04367287717227,0.440954143114279
real,AR,None,Refined,"p=4",644,7,651,2022-01-02,1.63529715716397,1.03923245168057,0.370302735555581
real,AR,None,Refined,"p=4",644,8,652,2022-01-03,1.56777298344209,1.03518613616186,0.299098020886261
real,AR,None,Refined,"p=4",644,9,653,2022-01-04,1.49371012761421,1.03154975980939,0.222706365364902
real,AR,None,Refined,"p=4",644,10,654,2022-01-05,1.52908566772868,1.02829615664366,0.256712095092079
real,AR,None,Refined,"p=4",644,11,655,2022-01-06,1.65686440734821,1.02538552521229,0.383815466052112
real,AR,None,Refined,"p=4",644,12,656,2022-01-07,1.63526826548261,1.02277935599574,0.362046783481194
real,AR,None,Refined,"p=4",644,13,657,2022-01-08,1.64398897710341,1.02044396216484,0.370954134786097
real,AR,None,Refined,"p=4",644,14,658,2022-01-09,1.69366314317071,1.01835020444595,0.42106556829743
real,AR,None,Refined,"p=4",651,1,652,2022-01-03,1.56777298344209,1.55280194967566,0.0192155638656419
real,AR,None,Refined,"p=4",651,2,653,2022-01-04,1.49371012761421,1.47911930466654,0.0298467543504281
real,AR,None,Refined,"p=4",651,3,654,2022-01-05,1.52908566772868,1.4187347139527,0.0473207451947224
real,AR,None,Refined,"p=4",651,4,655,2022-01-06,1.65686440734821,1.36864445635679,0.102967959718613
real,AR,None,Refined,"p=4",651,5,656,2022-01-07,1.63526826548261,1.32597243470914,0.110301866473395
real,AR,None,Refined,"p=4",651,6,657,2022-01-08,1.64398897710341,1.28892730199938,0.13283092375533
real,AR,None,Refined,"p=4",651,7,658,2022-01-09,1.69366314317071,1.25647922411835,0.176737294269227
real,AR,None,Refined,"p=4",651,8,659,2022-01-10,1.66614579552386,1.22795452050921,0.176264377302561
real,AR,None,Refined,"p=4",651,9,660,2022-01-11,1.55770068838287,1.20283224800826,0.129413453309056
real,AR,None,Refined,"p=4",651,10,661,2022-01-12,1.45683846719225,1.18067117417548,0.0994894054039447
real,AR,None,Refined,"p=4",651,11,662,2022-01-13,1.34169446761482,1.16108945086892,0.0675943694086567
real,AR,None,Refined,"p=4",651,12,663,2022-01-14,1.30480067787772,1.14375757520453,0.0623601679195958
real,AR,None,Refined,"p=4",651,13,664,2022-01-15,1.26835923716206,1.12839247839002,0.0597877182972518
real,AR,None,Refined,"p=4",651,14,665,2022-01-16,1.24753806695045,1.1147511112549,0.0587282626325855
real,AR,None,Refined,"p=4",658,1,659,2022-01-10,1.66614579552386,1.66120627195219,0.0192968459533502
real,AR,None,Refined,"p=4",658,2,660,2022-01-11,1.55770068838287,1.59605448544056,0.0347066270953201
real,AR,None,Refined,"p=4",658,3,661,2022-01-12,1.45683846719225,1.52657064968472,0.0454930002203434
real,AR,None,Refined,"p=4",658,4,662,2022-01-13,1.34169446761482,1.46492684468916,0.0556985688620578
real,AR,None,Refined,"p=4",658,5,663,2022-01-14,1.30480067787772,1.4123472637198,0.0564791761157083
real,AR,None,Refined,"p=4",658,6,664,2022-01-15,1.26835923716206,1.36723932933629,0.0570360761158487
real,AR,None,Refined,"p=4",658,7,665,2022-01-16,1.24753806695045,1.32796124475318,0.0558790490102722
real,AR,None,Refined,"p=4",658,8,666,2022-01-17,1.22900733960092,1.29339732025955,0.054572054065004
real,AR,None,Refined,"p=4",658,9,667,2022-01-18,1.23903499668262,1.26281596908692,0.0502445471272219
real,AR,None,Refined,"p=4",658,10,668,2022-01-19,1.29796371157218,1.23568565728951,0.0545056163451842
real,AR,None,Refined,"p=4",658,11,669,2022-01-20,1.33519302607588,1.21157463442501,0.061167026377413
real,AR,None,Refined,"p=4",658,12,670,2022-01-21,1.38387046615917,1.19011259373263,0.0723430347205432
real,AR,None,Refined,"p=4",658,13,671,2022-01-22,1.3904906963664,1.17097793783001,0.0808597463599502
real,AR,None,Refined,"p=4",658,14,672,2022-01-23,1.37189104519791,1.15389178655311,0.0802855338793789
real,AR,None,Refined,"p=4",665,1,666,2022-01-17,1.22900733960092,1.22571048730705,0.0140779271509238
real,AR,None,Refined,"p=4",665,2,667,2022-01-18,1.23903499668262,1.20432821160063,0.0265921047173817
real,AR,None,Refined,"p=4",665,3,668,2022-01-19,1.29796371157218,1.18420536624676,0.0431492853548792
real,AR,None,Refined,"p=4",665,4,669,2022-01-20,1.33519302607588,1.16596711749673,0.0622238934171963
real,AR,None,Refined,"p=4",665,5,670,2022-01-21,1.38387046615917,1.14964416198387,0.0842581251800056
real,AR,None,Refined,"p=4",665,6,671,2022-01-22,1.3904906963664,1.13505817535042,0.0915693015937953
real,AR,None,Refined,"p=4",665,7,672,2022-01-23,1.37189104519791,1.12199340858141,0.0898903944905263
real,AR,None,Refined,"p=4",665,8,673,2022-01-24,1.32800111116947,1.11026204426636,0.0792865442781717
real,AR,None,Refined,"p=4",665,9,674,2022-01-25,1.28795211918969,1.09970966408617,0.0695348209438084
real,AR,None,Refined,"p=4",665,10,675,2022-01-26,1.24295805072633,1.09020703357695,0.0581157523868752
real,AR,None,Refined,"p=4",665,11,676,2022-01-27,1.18010730061766,1.0816426289838,0.0524679043032392
real,AR,None,Refined,"p=4",665,12,677,2022-01-28,1.16655749974375,1.07391834840461,0.0520918812819832
real,AR,None,Refined,"p=4",665,13,678,2022-01-29,1.1199339979185,1.0669472192829,0.0478715646314943
real,AR,None,Refined,"p=4",665,14,679,2022-01-30,1.07124890849089,1.06065195538727,0.0432819296262066
real,AR,None,Refined,"p=4",672,1,673,2022-01-24,1.32800111116947,1.33782224692775,0.016003937086802
real,AR,None,Refined,"p=4",672,2,674,2022-01-25,1.28795211918969,1.30261355989869,0.0261576937263008
real,AR,None,Refined,"p=4",672,3,675,2022-01-26,1.24295805072633,1.27091699201895,0.0341184030765466
real,AR,None,Refined,"p=4",672,4,676,2022-01-27,1.18010730061766,1.24334877314568,0.0421763937862658
real,AR,None,Refined,"p=4",672,5,677,2022-01-28,1.16655749974375,1.2192191711129,0.0437029331470587
real,AR,None,Refined,"p=4",672,6,678,2022-01-29,1.1199339979185,1.19783201252015,0.0483393583711762
real,AR,None,Refined,"p=4",672,7,679,2022-01-30,1.07124890849089,1.17871461409255,0.0529028368290602
real,AR,None,Refined,"p=4",672,8,680,2022-01-31,0.984159445201217,1.16155941713667,0.0703085133481345
real,AR,None,Refined,"p=4",672,9,681,2022-02-01,0.932204917286557,1.14614074151739,0.0827263087741412
real,AR,None,Refined,"p=4",672,10,682,2022-02-02,0.903851608644348,1.13227064607579,0.0877275243924579
real,AR,None,Refined,"p=4",672,11,683,2022-02-03,0.887876932277611,1.11978318242038,0.0890130097460847
real,AR,None,Refined,"p=4",672,12,684,2022-02-04,0.808095108765885,1.10853034662804,0.122183739755285
real,AR,None,Refined,"p=4",672,13,685,2022-02-05,0.775079231451963,1.09838075786846,0.136725342507629
real,AR,None,Refined,"p=4",672,14,686,2022-02-06,0.743503795260464,1.0892182763702,0.154302730547962
real,AR,None,Refined,"p=4",679,1,680,2022-01-31,0.984159445201217,1.0499360148992,0.0245792975075762
real,AR,None,Refined,"p=4",679,2,681,2022-02-01,0.932204917286557,1.04176552822972,0.0411905883802009
real,AR,None,Refined,"p=4",679,3,682,2022-02-02,0.903851608644348,1.03834175628,0.0510737151247076
real,AR,None,Refined,"p=4",679,4,683,2022-02-03,0.887876932277611,1.03570080576018,0.0566593238375616
real,AR,None,Refined,"p=4",679,5,684,2022-02-04,0.808095108765885,1.03293163397115,0.0904098694699383
real,AR,None,Refined,"p=4",679,6,685,2022-02-05,0.775079231451963,1.0300944135912,0.105937105310562
real,AR,None,Refined,"p=4",679,7,686,2022-02-06,0.743503795260464,1.02737891690839,0.124956611829205
real,AR,None,Refined,"p=4",679,8,687,2022-02-07,0.754721592641199,1.02488056919957,0.111657394787483
real,AR,None,Refined,"p=4",679,9,688,2022-02-08,0.730130153250654,1.02261506177814,0.126969205245941
real,AR,None,Refined,"p=4",679,10,689,2022-02-09,0.676940992315095,1.02056480012165,0.169413107360089
real,AR,None,Refined,"p=4",679,11,690,2022-02-10,0.62208839854877,1.01870608312215,0.220231607816783
real,AR,None,Refined,"p=4",679,12,691,2022-02-11,0.556769981324473,1.01701807881515,0.282136843193468
real,AR,None,Refined,"p=4",679,13,692,2022-02-12,0.490887819716058,1.01548369360426,0.345113857840319
real,AR,None,Refined,"p=4",679,14,693,2022-02-13,0.434463549762031,1.01408846683262,0.399052706979534
real,AR,None,Refined,"p=4",686,1,687,2022-02-07,0.754721592641199,0.746782436679711,0.00916146821515089
real,AR,None,Refined,"p=4",686,2,688,2022-02-08,0.730130153250654,0.76321977052788,0.0179834924109186
real,AR,None,Refined,"p=4",686,3,689,2022-02-09,0.676940992315095,0.78311829330142,0.0401214640612262
real,AR,None,Refined,"p=4",686,4,690,2022-02-10,0.62208839854877,0.802010155285842,0.0766306131066923
real,AR,None,Refined,"p=4",686,5,691,2022-02-11,0.556769981324473,0.819029818047674,0.142724989162966
real,AR,None,Refined,"p=4",686,6,692,2022-02-12,0.490887819716058,0.834380539187817,0.21487609457866
real,AR,None,Refined,"p=4",686,7,693,2022-02-13,0.434463549762031,0.848394783652448,0.277869471973024
real,AR,None,Refined,"p=4",686,8,694,2022-02-14,0.426178469258907,0.861284744836261,0.292801715417726
real,AR,None,Refined,"p=4",686,9,695,2022-02-15,0.432408860440583,0.873164448386439,0.293150186087204
real,AR,None,Refined,"p=4",686,10,696,2022-02-16,0.369588011778667,0.884104514291313,0.362377002586236
real,AR,None,Refined,"p=4",686,11,697,2022-02-17,0.308204571834643,0.89416384306015,0.42992242572767
real,AR,None,Refined,"p=4",686,12,698,2022-02-18,0.32406182828812,0.903400094643524,0.419938698185998
real,AR,None,Refined,"p=4",686,13,699,2022-02-19,0.351987928025902,0.911870761380579,0.397572585410376
real,AR,None,Refined,"p=4",686,14,700,2022-02-20,0.413594228868824,0.919631922361667,0.341201001798986
real,AR,None,Refined,"p=4",693,1,694,2022-02-14,0.426178469258907,0.436088631480664,0.00601458210176008
real,AR,None,Refined,"p=4",693,2,695,2022-02-15,0.432408860440583,0.461665504335348,0.0121611123771032
real,AR,None,Refined,"p=4",693,3,696,2022-02-16,0.369588011778667,0.49560422361118,0.0651824886781364
real,AR,None,Refined,"p=4",693,4,697,2022-02-17,0.308204571834643,0.530057220385109,0.147314700714864
real,AR,None,Refined,"p=4",693,5,698,2022-02-18,0.32406182828812,0.562728587334557,0.152397775037498
real,AR,None,Refined,"p=4",693,6,699,2022-02-19,0.351987928025902,0.59340725477331,0.144821873161892
real,AR,None,Refined,"p=4",693,7,700,2022-02-20,0.413594228868824,0.622365053769372,0.102907706587626
real,AR,None,Refined,"p=4",693,8,701,2022-02-21,0.506355110454031,0.64979674909651,0.0546804532448007
real,AR,None,Refined,"p=4",693,9,702,2022-02-22,0.609347053301528,0.675770550241217,0.0345101266458981
real,AR,None,Refined,"p=4",693,10,703,2022-02-23,0.673089192317812,0.70029445355176,0.0318177370997837
real,AR,None,Refined,"p=4",693,11,704,2022-02-24,0.729610609177317,0.723368648858433,0.0309820381683903
real,AR,None,Refined,"p=4",693,12,705,2022-02-25,0.770795688633444,0.745006414690718,0.0344878885639454
real,AR,None,Refined,"p=4",693,13,706,2022-02-26,0.794858648538365,0.765237002963536,0.0361005457964677
real,AR,None,Refined,"p=4",693,14,707,2022-02-27,0.816575989366107,0.784102451650297,0.0374699497285223
real,AR,None,Refined,"p=4",700,1,701,2022-02-21,0.506355110454031,0.459991471872529,0.0185764458182951
real,AR,None,Refined,"p=4",700,2,702,2022-02-22,0.609347053301528,0.494813020055796,0.0549557516045566
real,AR,None,Refined,"p=4",700,3,703,2022-02-23,0.673089192317812,0.523430974201705,0.0665569293842059
real,AR,None,Refined,"p=4",700,4,704,2022-02-24,0.729610609177317,0.549853451630503,0.0767079030813
real,AR,None,Refined,"p=4",700,5,705,2022-02-25,0.770795688633444,0.575431352322322,0.0784001909207262
real,AR,None,Refined,"p=4",700,6,706,2022-02-26,0.794858648538365,0.600342738023228,0.0737712125541048
real,AR,None,Refined,"p=4",700,7,707,2022-02-27,0.816575989366107,0.624443796223547,0.0686920137892906
real,AR,None,Refined,"p=4",700,8,708,2022-02-28,0.856558814196391,0.647598284280149,0.0746259853646225
real,AR,None,Refined,"p=4",700,9,709,2022-03-01,0.851313922066506,0.669734659320943,0.0651654884233437
real,AR,None,Refined,"p=4",700,10,710,2022-03-02,0.864436511548108,0.690827364065046,0.0627490620191315
real,AR,None,Refined,"p=4",700,11,711,2022-03-03,0.856772003596814,0.710874273632097,0.0537304051576068
real,AR,None,Refined,"p=4",700,12,712,2022-03-04,0.801813584677718,0.729884766047907,0.041396941011067
real,AR,None,Refined,"p=4",700,13,713,2022-03-05,0.786764956517857,0.747875202954123,0.038979232200426
real,AR,None,Refined,"p=4",700,14,714,2022-03-06,0.801206117471883,0.764867404519503,0.039824772917735
real,AR,None,Refined,"p=4",707,1,708,2022-02-28,0.856558814196391,0.832965685438743,0.0119977669123321
real,AR,None,Refined,"p=4",707,2,709,2022-03-01,0.851313922066506,0.846599391744562,0.016926519684356
real,AR,None,Refined,"p=4",707,3,710,2022-03-02,0.864436511548108,0.858696990916932,0.0225138690720117
real,AR,None,Refined,"p=4",707,4,711,2022-03-03,0.856772003596814,0.869791239456488,0.0274972183066224
real,AR,None,Refined,"p=4",707,5,712,2022-03-04,0.801813584677718,0.880065598844687,0.0379967469329553
real,AR,None,Refined,"p=4",707,6,713,2022-03-05,0.786764956517857,0.889590685531687,0.0433310103177607
real,AR,None,Refined,"p=4",707,7,714,2022-03-06,0.801206117471883,0.898410455336738,0.044839555163645
real,AR,None,Refined,"p=4",707,8,715,2022-03-07,0.78794051645779,0.906566169527386,0.0493041173501274
real,AR,None,Refined,"p=4",707,9,716,2022-03-08,0.823738066431884,0.914099769126885,0.0473481071014316
real,AR,None,Refined,"p=4",707,10,717,2022-03-09,0.80505643813903,0.921052875154815,0.051461840581037
real,AR,None,Refined,"p=4",707,11,718,2022-03-10,0.817142922371242,0.927465726898696,0.051909390986198
real,AR,None,Refined,"p=4",707,12,719,2022-03-11,0.817367562976354,0.933376654543649,0.0534632510119311
real,AR,None,Refined,"p=4",707,13,720,2022-03-12,0.807168801904201,0.938821897788234,0.0559928393990257
real,AR,None,Refined,"p=4",707,14,721,2022-03-13,0.803914851477227,0.94383557905402,0.0584480167430786
real,AR,None,Refined,"p=4",714,1,715,2022-03-07,0.78794051645779,0.818009293875482,0.0125141517567113
real,AR,None,Refined,"p=4",714,2,716,2022-03-08,0.823738066431884,0.833307634997452,0.0171418876850761
real,AR,None,Refined,"p=4",714,3,717,2022-03-09,0.80505643813903,0.846759408568804,0.0261066317923093
real,AR,None,Refined,"p=4",714,4,718,2022-03-10,0.817142922371242,0.85884836656643,0.030234342321864
real,AR,None,Refined,"p=4",714,5,719,2022-03-11,0.817367562976354,0.869918111582333,0.0346672966224339
real,AR,None,Refined,"p=4",714,6,720,2022-03-12,0.807168801904201,0.880143596883371,0.0395334228683375
real,AR,None,Refined,"p=4",714,7,721,2022-03-13,0.803914851477227,0.889611851776198,0.0430839894396883
real,AR,None,Refined,"p=4",714,8,722,2022-03-14,0.843662016086331,0.898377520531001,0.0414279631704488
real,AR,None,Refined,"p=4",714,9,723,2022-03-15,0.831714491399899,0.906485793816744,0.0451652640341723
real,AR,None,Refined,"p=4",714,10,724,2022-03-16,0.819723813919161,0.913979236239961,0.0486137589688704
real,AR,None,Refined,"p=4",714,11,725,2022-03-17,0.820696236191369,0.920898967075928,0.050372158716685
real,AR,None,Refined,"p=4",714,12,726,2022-03-18,0.874057694395202,0.927284485802382,0.0460948918333255
real,AR,None,Refined,"p=4",714,13,727,2022-03-19,0.88588849849766,0.933173407296051,0.0462462673965864
real,AR,None,Refined,"p=4",714,14,728,2022-03-20,0.896546771937616,0.938601327859262,0.0463660736834217
real,AR,None,Refined,"p=4",721,1,722,2022-03-14,0.843662016086331,0.811539639085534,0.0126329891653795
real,AR,None,Refined,"p=4",721,2,723,2022-03-15,0.831714491399899,0.82359457334569,0.0167144137285785
real,AR,None,Refined,"p=4",721,3,724,2022-03-16,0.819723813919161,0.836587235219189,0.022988704243806
real,AR,None,Refined,"p=4",721,4,725,2022-03-17,0.820696236191369,0.849112751946381,0.0283558219683694
real,AR,None,Refined,"p=4",721,5,726,2022-03-18,0.874057694395202,0.860798674044376,0.0298812736155878
real,AR,None,Refined,"p=4",721,6,727,2022-03-19,0.88588849849766,0.871621720964578,0.0325858325391058
real,AR,None,Refined,"p=4",721,7,728,2022-03-20,0.896546771937616,0.881640405371242,0.0347984906723705
real,AR,None,Refined,"p=4",721,8,729,2022-03-21,0.915750607229169,0.890917234847626,0.0376982513471196
real,AR,None,Refined,"p=4",721,9,730,2022-03-22,0.941703626130341,0.899505875939299,0.0411507098517053
