CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,ReplicateID,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,Error,SquaredError,AbsoluteError,WIS,RawScaleWIS,WISMedianComponent,WISDispersionComponent,WISUnderpredictionComponent,WISOverpredictionComponent,CoverageMean,CalibrationBiasMean,AbsoluteCalibrationErrorMean,IntervalWidthMean,IntervalMethod,IntervalStatus
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,7,70,1.40041915926406,1.40041915858573,-6.78332945369675e-10,4.60135584773899e-19,6.78332945369675e-10,3.28388798869699e-10,3.28388798869699e-10,7.53703272632972e-11,6.29367434711191e-11,0,1.90081728135283e-10,0.25,-0.5375,0.5625,9.28318311110843e-10,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,8,71,1.39261641397097,1.39261641266998,-1.30098709583137e-09,1.69256742351975e-18,1.30098709583137e-09,6.59701904215382e-10,6.59701904215382e-10,1.44554121759042e-10,1.08306061649996e-10,0,4.06841720806344e-10,0.25,-0.5375,0.5625,1.61670499210231e-09,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,9,72,1.384585379989,1.38458537763889,-2.35011188287615e-09,5.52302586203568e-18,2.35011188287615e-09,1.22547936736655e-09,1.22547936736655e-09,2.61123542541794e-10,1.81580350755439e-10,0,7.82775474069316e-10,0.25,-0.5375,0.5625,2.68428024252643e-09,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,10,73,1.37633557568774,1.37633557174623,-3.94151378202423e-09,1.5535530893887e-17,3.94151378202423e-09,2.18361261418289e-09,2.18361261418289e-09,4.3794597578047e-10,2.89521359972708e-10,0,1.45614527842971e-09,0,-0.7875,0.7875,4.25387780556008e-09,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,11,74,1.36787677872305,1.36787677232473,-6.39832098414672e-09,4.09385114161723e-17,6.39832098414672e-09,3.71131079818849e-09,3.71131079818849e-09,7.1092455379408e-10,4.40698029920602e-10,0,2.55968821447381e-09,0,-0.7875,0.7875,6.48292786120663e-09,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,12,75,1.35921901444858,1.35921900460394,-9.84463532915925e-09,9.69168447641304e-17,9.84463532915925e-09,5.97214261500846e-09,5.97214261500846e-09,1.09384836990658e-09,6.7171338368076e-10,0,4.20658086142112e-09,0,-0.7875,0.7875,9.7190584469331e-09,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,13,76,1.35037254403373,1.35037252898576,-1.50479755323119e-08,2.26441567621056e-16,1.50479755323119e-08,9.3234207157147e-09,9.3234207157147e-09,1.67199728136798e-09,9.76314474944297e-10,0,6.67510895940242e-09,0,-0.7875,0.7875,1.40590343256086e-08,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,14,77,1.34134785230216,1.34134783022533,-2.20768272551908e-08,4.87386301655534e-16,2.20768272551908e-08,1.41164376533788e-08,1.41164376533788e-08,2.45298080613231e-09,1.36193780204192e-09,0,1.03015190452046e-08,0,-0.7875,0.7875,1.97128216528064e-08,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,70,71,1,71,1.39261641397097,1.39261641397046,-5.07816011463547e-13,2.57877101498745e-25,5.07816011463547e-13,1.79931378438722e-13,1.79931378438722e-13,5.64240012737274e-14,1.23507377164995e-13,0,0,1,0.2125,0.2125,1.79878334449768e-12,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,70,71,2,72,1.384585379989,1.38458537998767,-1.32538424679751e-12,1.75664340165901e-24,1.32538424679751e-12,8.76600027134423e-13,8.76600027134423e-13,1.47264916310835e-13,7.29335110823589e-13,0,0,1,0.2125,0.2125,1.06343267525233e-11,closed_loop_monte_carlo,ok
