na,nb,nk,MeanWIS_A1,MeanWIS_A2,MeanWIS_A3,MeanWIS_A4,GlobalMeanWIS,Rank
0,2,1,7.34343401307919e+117,4.90169982540234e+28,1.39421151407547e+173,3.51161046032658e+87,3.48552878518867e+172,497
5,5,4,0.00354909096279107,1531.09884259516,1.10339543965874e+176,2.11761688436588,2.75848859914685e+175,498
12,4,5,0.00377459950710248,1.33231148533077e+176,4944423.51430795,0.113034348420007,3.33077871332693e+175,499
0,6,3,0.0491156554813049,3.41329995134207e+176,0.141881442243809,0.143658159348119,8.53324987835517e+175,500
14,4,5,0.00213687042820705,2.64999351524194e+178,820215.679315336,0.123059421944214,6.62498378810486e+177,501
5,2,4,0.00379685676750567,5.54054267717262e+179,6.56636361831666e+164,0.650049921544817,1.38513566929316e+179,502
8,4,4,0.00241372371782186,9.4094145701652e+179,3.23831492918587e+55,38484520.8401877,2.3523536425413e+179,503
5,3,6,0.00116769657936615,7.70449838388896e+180,0.00833939014201666,0.0382888473284851,1.92612459597224e+180,504
6,4,3,0.00172886622379734,1.96547161089634e+182,5.81120904061629e+119,3.90404481144552e+35,4.91367902724084e+181,505
9,4,5,0.00252616279942271,1.01567851878399e+183,8.91089797797839e+21,32877.8099785928,2.53919629695996e+182,506
5,6,5,0.00357289652605973,2880.70928992482,2.37397477660442e+183,96.7192474125831,5.93493694151106e+182,507
6,5,3,0.00182293896548352,3.79111010380482e+183,4.41638054605582e+127,5.54410988321679e+35,9.47777525951204e+182,508
8,7,5,0.0023081646170981,2.5059395587471e+184,4.86448954754502e+61,38359649.6283587,6.26484889686776e+183,509
11,4,5,0.00535380346680928,6.17101531154963e+184,1865967.93688701,1.27791216069554,1.54275382788741e+184,510
6,7,5,0.00183804171516402,1.03978598024492e+88,1.27540575618759e+185,2.58076404105662e+22,3.18851439046897e+184,511
13,4,5,0.00227132191992063,6.75027177138153e+185,4.24527926454306,0.113773177959232,1.68756794284538e+185,512
10,2,6,0.00518334878248314,1.02467023893873e+186,0.0933966072255455,0.0687658558341582,2.56167559734683e+185,513
6,6,3,0.0019105560809988,5.44546650752731e+186,2.27245990301236e+141,2.36294038429115e+35,1.36136662688183e+186,514
4,3,4,0.00131230415267294,1.50737446420912e+187,0.030004965727238,1.00940724554011,3.76843616052279e+186,515
7,4,4,0.00415280027200796,7.85954583092096e+187,2.6860275230802e+87,2.21131150048092e+18,1.96488645773024e+187,516
6,7,4,0.00273036525094222,2.38829834403299e+188,4.97034088810546e+170,5.18954837647432e+33,5.97074586008248e+187,517
10,4,4,0.00502343094592214,6.47996503365029e+188,126997.528460589,2.18808890164669,1.61999125841257e+188,518
7,5,4,0.00397616573600147,2.62553263547164e+189,2.61484722057771e+88,1.05793725300694e+16,6.5638315886791e+188,519
5,6,3,0.00837809028508762,2.95193594354688e+189,1.04595851877876e+187,1.07575011627674e+50,7.40598882183667e+188,520
5,2,7,0.00116904937877768,4.68532168729993e+189,0.0072356478872162,0.0518055409684132,1.17133042182498e+189,521
7,6,4,0.00400770110718283,7.58898703400575e+189,2.3301464248443e+92,1.00513426306853e+16,1.89724675850144e+189,522
2,3,1,0.302242537681083,2.76130768807579e+118,1.61711710065729e+190,4.57381287279547e+101,4.04279275164323e+189,523
6,4,2,0.00171029909923613,2.47781536495811e+190,4.72353695721685e+98,3.1957259265925e+37,6.19453841239528e+189,524
6,4,1,0.00172014427876442,7.02106014057973e+190,1.56498150613225e+81,7.28239869062554e+39,1.75526503514493e+190,525
9,3,2,0.00262094295519656,7.24508365235406e+190,83176052354.6822,12028.6762057559,1.81127091308852e+190,526
2,2,1,0.0103057855763981,3219969728.67249,1.49703506531471e+191,0.205038956226723,3.74258766328678e+190,527
5,5,7,0.0013183376862861,2.45601984044277e+191,0.0131153941583986,0.046507483118282,6.14004960110692e+190,528
7,7,4,0.00390262477003133,5.56013105742693e+191,5.38333034472006e+97,2.97344254783005e+15,1.39003276435673e+191,529
7,2,1,0.00405337859627322,1.29790514075994e+193,3.59032412611035e+23,0.042569584822409,3.24476285189985e+192,530
8,4,3,0.00334641226764517,1.52306243536556e+193,2.49923322777762e+50,143569945.327431,3.80765608841391e+192,531
9,7,6,0.0031783796459876,3.44401272022573e+193,1.5728181685015e+24,7805.61061222525,8.61003180056432e+192,532
4,1,6,0.00305648082865149,4.78068382230631e+194,0.00726361769789057,0.00682389859630493,1.19517095557658e+194,533
12,4,4,0.0039310222707607,5.59361662799283e+194,0.61822888414605,0.13141059694064,1.39840415699821e+194,534
9,4,4,0.00257994839033487,5.48436363280997e+196,2.57057302174137e+19,26132.8753938613,1.37109090820249e+196,535
5,3,4,0.00372906724230036,9.70125713056184e+196,9.06512185752889e+168,0.813755888630817,2.42531428264046e+196,536
5,6,1,0.0102832160744291,0.0289281534928696,1.30599830065745e+197,3.6632612275209e+108,3.26499575164362e+196,537
5,7,6,0.00373700425248106,9.18184122002416e+197,4.26212682863307e+162,81.0623230969851,2.29546030500604e+197,538
5,4,1,0.0077364631749259,2.28413853596112e+198,1.83390372433969e+159,2.2497208989534e+66,5.71034633990281e+197,539
5,5,2,0.00805920815040832,6.41593733463151e+198,9.10052860038533e+164,7.17053068304738e+57,1.60398433365788e+198,540
5,3,2,0.0059452307054218,7.29639029292279e+198,4.96153656147583e+94,1.2302620757046e+42,1.8240975732307e+198,541
0,3,1,1.67228261967739e+199,3.79178371281201e+191,0.141881442243809,0.143658159348119,4.18070664398808e+198,542
14,4,4,0.0024387415917292,3.29768724415232e+199,130305.393733617,0.121373080655394,8.2442181103808e+198,543
10,4,3,0.00495445412383014,3.46052129895742e+199,953865614.713182,3.04687209313349,8.65130324739354e+198,544
4,6,5,0.00876471987032775,3692.88590368197,1.60183311297781e+200,5205.86819998548,4.00458278244453e+199,545
4,4,1,0.0147178853219174,5.88895945512461e+170,1.88610841457103e+200,2.13169369960389e+113,4.71527103642758e+199,546
1,5,3,2.11562943223955e+175,6.14610420495502e+200,0.141881442243809,0.143658159348119,1.53652605123876e+200,547
8,4,2,0.00214670461895724,3.50786429265617e+201,7.39436069336201e+39,8.88443709454105e+85,8.76966073164042e+200,548
11,4,4,0.0057753003755374,5.00205140038142e+201,255.79958199136,1.46321609136033,1.25051285009536e+201,549
3,6,4,0.136252857905276,9.07310545593843e+139,7.35043937368158e+201,7.49776804871031e+90,1.83760984342039e+201,550
7,4,3,0.00403652993101368,1.09325289392366e+202,2.22970417019616e+73,2.44119158966797e+18,2.73313223480914e+201,551
5,7,1,0.0117700232759573,0.0289508642942506,3.43379566787652e+202,8.60490846761487e+171,8.58448916969129e+201,552
5,3,7,0.00124383303451474,2.98514792563249e+203,0.00827737944092646,0.0473488207108106,7.46286981408122e+202,553
5,1,1,0.00207428321277689,3.28573605470641e+203,0.00556628713864142,0.00447320690148998,8.21434013676603e+202,554
4,5,2,0.0160557574569841,2.42868746247665e+170,4.3122132879594e+203,2.35935693858639e+117,1.07805332198985e+203,555
5,1,4,0.00199659105999414,4.61581368467755e+204,0.00827299343502634,0.00609985476979826,1.15395342116939e+204,556
12,4,3,0.00400939857518778,5.48475890358098e+204,20775.4066601719,0.119685205269552,1.37118972589525e+204,557
1,4,2,7.66904988627013e+172,1.56152149403317e+205,0.141881442243809,0.143658159348119,3.90380373508292e+204,558
13,4,4,0.00214249886227188,1.67146683229614e+206,13.5973309030858,0.103705786391975,4.17866708074034e+205,559
8,4,1,0.00233473306728465,1.7997957995294e+206,2.29153694651707e+41,1.69556093626649e+148,4.49948949882349e+205,560
0,2,2,303746.500146876,1.19800966462838e+27,7.40205086785115e+44,3.43299813200602e+206,8.58249533001504e+205,561
9,4,3,0.00205427195939531,9.37305295403721e+206,7.39002000975008e+17,86149.3283531923,2.3432632385093e+206,562
5,2,5,0.00174248063320748,3.35023400342012e+207,0.0108032397360075,0.0455506065718136,8.37558500855029e+206,563
0,7,3,0.0491156554813049,7.97680004444988e+208,0.141881442243809,0.143658159348119,1.99420001111247e+208,564
3,7,5,0.136278588370149,2.6331973152054e+209,3.64369562364864e+91,5.68130221118355e+82,6.5829932880135e+208,565
4,2,2,0.00250062951767193,5.97288739099841e+209,6.35384350810994e+206,1.20284240278286,1.49481030862663e+209,566
7,4,2,0.0039995072454073,1.41292645580932e+210,4.71467630706147e+53,4.00413839326419e+18,3.53231613952331e+209,567
12,2,7,0.00244543589192756,2.60328636831641e+210,0.102657394192235,0.033420410342709,6.50821592079103e+209,568
14,4,3,0.00208573920244869,3.02625354293711e+210,10243045.8971928,0.137069027241349,7.56563385734276e+209,569
12,2,6,0.00226975734929575,5.69982871764862e+210,0.115713741622244,0.0304095153266649,1.42495717941216e+210,570
10,4,2,0.00501522886843188,1.59904997059632e+211,274378468165.757,8.47454467820935,3.99762492649081e+210,571
11,4,3,0.00556388872609931,3.49087722052384e+211,17330.246238521,1.63079663425905,8.72719305130961e+210,572
4,1,3,0.00108080882349617,7.98456919858737e+212,0.00855956238245248,0.0081212368473989,1.99614229964684e+212,573
7,4,1,0.0040037521854327,2.23643806285272e+213,1.13325755599356e+46,3.28444105720287e+21,5.59109515713181e+212,574
10,4,1,0.00521417932393104,5.55225444295998e+213,1248755291965.51,64.8043774799702,1.38806361073999e+213,575
3,6,5,0.0344753228031192,3.4704322930844e+108,6.10253458404189e+213,1082937.00914783,1.52563364601047e+213,576
5,2,6,0.00115525223482568,9.94830359754825e+213,0.00723356738688181,0.0392254616755354,2.48707589938706e+213,577
13,4,3,0.00216276296880359,1.06280552171411e+216,93289067863.7251,0.101799577952686,2.65701380428527e+215,578
2,3,2,0.0247405544385096,1.40497599478992e+19,3.1683665455774e+216,2.76020807734777,7.9209163639435e+215,579
12,4,2,0.00322031753864666,1.10376694901312e+217,1674.76991513373,0.122583941692954,2.7594173725328e+216,580
1,6,4,1.06564277012719e+167,1.6637873496724e+217,0.141881442243809,0.143658159348119,4.15946837418099e+216,581
5,1,2,0.00223901737987822,5.48310357085987e+217,0.00625196791857674,0.00500799867087618,1.37077589271497e+217,582
0,4,1,4.3201948063507e+219,2.26021574418513,0.141881442243809,0.143658159348119,1.08004870158767e+219,583
4,3,5,0.00250723310855235,9.01358637125234e+219,0.0259228724847489,0.214532395440814,2.25339659281309e+219,584
14,4,2,0.00202424926039006,8.85084257238522e+220,199165.413747823,0.151179543934044,2.2127106430963e+220,585
9,4,1,0.00384084189304193,2.50718189563211e+221,379655740612.021,14928323.0441424,6.26795473908028e+220,586
4,4,3,0.00500781049213548,6.1347300228393e+138,5.91999431998872e+221,21.227660977023,1.47999857999718e+221,587
12,4,1,0.00336520540310282,3.47504229421669e+222,79335.0061600648,0.229010549604499,8.68760573554172e+221,588
12,2,5,0.00231745072436046,3.78488558672824e+222,0.0833782228969315,0.0277859520234223,9.46221396682061e+221,589
9,2,3,0.00254781224685836,5.42679885850947e+222,7501.93992122623,0.0951619416341045,1.35669971462737e+222,590
5,6,2,0.00940879374101158,0.0287149949384297,2.77292347597288e+223,3.47035622641501e+66,6.93230868993221e+222,591
4,5,3,0.00988710295145728,8.34315680088597e+94,5.68994318559776e+223,4.45073767880993e+72,1.42248579639944e+223,592
11,4,2,0.00565975366207136,2.84405217392701e+224,1373096.03157524,3.03915879264108,7.11013043481752e+223,593
3,2,1,0.00664697476074267,2.09259271149502e+50,6.3982970026625e+224,0.974352407239764,1.59957425066562e+224,594
2,7,5,0.332377334836313,1.72892452941417e+136,3.84901244132123e+225,8.42856457522733e+112,9.62253110330308e+224,595
5,7,2,0.0109928805683596,0.0288480477359415,8.25661902051659e+225,7.27514964883313e+92,2.06415475512915e+225,596
13,4,2,0.00231722016066469,1.01448751626641e+227,1029275.21042928,0.103278973984753,2.53621879066601e+226,597
4,2,5,0.00258215748801246,2.09151713495154e+227,0.0166395823923455,0.279561696875187,5.22879283737884e+226,598
11,4,1,0.00592048472736243,1.76568578018842e+228,3321.95002900864,10.0681427684035,4.41421445047105e+227,599
4,7,6,0.01003244881757,235.283886633988,1.76878289701969e+228,295047.786338315,4.42195724254922e+227,600
5,3,1,0.00570415245827375,3.12214670230729e+228,8.42917437958026e+87,4.63629100825028e+47,7.80536675576823e+227,601
4,7,5,0.0109174233971409,3.63567894714879e+84,1.01135577457566e+229,4.39941162572537e+63,2.52838943643914e+228,602
4,2,1,0.000743176359389845,1.11192415899192e+146,1.11071173493135e+229,0.0573055143432044,2.77677933732837e+228,603
3,7,7,0.00190084501932452,1.65036201988573e+229,0.136380357418265,0.321747313575748,4.12590504971431e+228,604
5,7,3,0.00963343678979334,0.0290044247495323,2.08189424571142e+229,1.8406043494064e+62,5.20473561427856e+228,605
14,4,1,0.00218382853469621,2.1248223480036e+229,400058.472524497,0.220814291351154,5.31205587000899e+228,606
5,5,1,0.0090140261742891,2.81530348007872e+229,8.4161897748003e+189,9.60190657944723e+77,7.03825870019679e+228,607
4,6,6,0.00175854623505285,9.2865669725249e+229,0.0536468736430304,1.55343271085613,2.32164174313122e+229,608
5,6,4,0.00598698046173448,1.52051669104973e+85,2.8299699986872e+230,1.98724228365453e+32,7.07492499671799e+229,609
5,4,2,0.00796139966819679,7.55594008084951e+230,1.06746087163104e+166,1.04293936725978e+60,1.88898502021238e+230,610
4,6,7,0.00199664591231457,1.30230284704615e+231,0.0464133896237919,0.234560081728384,3.25575711761538e+230,611
4,3,3,0.00497892268117572,5.59372723702241e+231,4.26057546744148e+209,19.372212654901,1.3984318092556e+231,612
5,3,3,0.00626834517480863,1.77910641270857e+232,9.05885956641909e+130,7.8691937954084e+45,4.44776603177143e+231,613
4,4,4,0.0013793227048574,3.66141960772956e+233,0.0302335735709907,1.57609650298965,9.15354901932389e+232,614
0,6,2,0.0491156554813049,1.01121834478644e+235,0.141881442243809,0.143658159348119,2.52804586196609e+234,615
13,4,1,0.00239516022142349,1.62676313940747e+236,73981482.6267546,0.130070202272094,4.06690784851867e+235,616
4,6,3,0.0161480798426802,6.55584491171353e+176,4.88398906974513e+237,1.61361341145164e+107,1.22099726743628e+237,617
3,2,2,0.0146799561224423,2.69131125720162e+50,4.8727277871691e+238,1.28431180775225,1.21818194679227e+238,618
5,7,4,0.00859228200891046,6.2443751221076e+176,7.21283730793077e+238,1.32466441084873e+46,1.80320932698269e+238,619
0,2,3,35247891206.9171,2.46806403466268e+156,3.59040810778477e+137,6.2662449393359e+239,1.56656123483398e+239,620
4,2,3,0.00504123784502177,1.65944614437067e+90,1.18013595327239e+240,17.5190326487706,2.95033988318099e+239,621
3,3,1,0.112317136316973,3.4630471088555e+240,2.21352446548288e+240,1.21151190192534e+104,1.4191428935846e+240,622
3,4,5,0.00139085051194297,6.23668019608372e+240,0.114606109115589,2.72192346505056,1.55917004902093e+240,623
12,2,4,0.0023171291329535,1.05373969400457e+241,0.0455804551037053,0.0256307011253167,2.63434923501142e+240,624
4,2,6,0.00255804645495378,8.98232918796069e+242,0.0184162290569897,0.249473488372056,2.24558229699017e+242,625
2,4,2,0.377960033646344,2.62469352588786e+100,3.32243436045319e+243,7.51814331709578e+114,8.30608590113297e+242,626
3,5,4,0.0306873630892841,4.94317040540714e+83,8.68921991006135e+243,20906.3843969812,2.17230497751534e+243,627
4,6,2,0.0195438384273772,0.0349608657250009,2.59006405108058e+244,7.97714521188316e+144,6.47516012770144e+243,628
3,7,4,0.671192234779948,3.86683827681131e+244,8.29464837232244e+233,1.18960219694619e+132,9.66709569223563e+243,629
5,5,3,0.0062522925896496,2.96113460575659e+245,2.71860193099753e+155,4.32399311998564e+37,7.40283651439148e+244,630
10,6,4,0.00535151855049409,5.99048850167119e+245,2369556.67463594,76.1204471333992,1.4976221254178e+245,631
0,7,1,3.71674166523551e+249,8.12497085448344e+216,0.141881442243809,0.143658159348119,9.29185416308877e+248,632
4,6,1,0.0230488565804097,124543551.986129,6.22591116982376e+249,8.20458503641276e+201,1.55647779245594e+249,633
5,1,7,0.000906367875750834,9.85329144127814e+249,0.0047033627207699,0.00448609741769252,2.46332286031953e+249,634
13,2,6,0.00215675677174463,5.08883219553482e+251,0.0863867194956795,0.0248250642220194,1.2722080488837e+251,635
1,5,1,2.98564026980748e+254,7.40846232938123e+236,0.141881442243809,0.143658159348119,7.46410067451871e+253,636
1,3,2,1.689235227043e+17,9.20061085305952e+254,7.69336873482401e+155,2.57707461348466e+21,2.30015271326488e+254,637
9,3,3,0.00245016320132708,5.33248406810581e+255,1.27333743143269e+15,6717.07490189848,1.33312101702645e+255,638
5,4,6,0.00120352206012636,1.31133432693917e+256,0.0101629301937565,0.0385753007617992,3.27833581734792e+255,639
5,4,4,0.00371124480350901,7.3036981753397e+256,5.50852559135755e+180,1.14063611474389,1.82592454383493e+256,640
3,7,3,2.61543353582771,8.22519677007871e+218,2.57042007219318e+258,3.07811321061278e+186,6.42605018048296e+257,641
4,7,2,0.0249192023119593,22825590189.0305,1.8226645599052e+261,2.0243359585882e+204,4.556661399763e+260,642
0,5,1,6.63238240585304e+261,3.53632810461909e+135,0.141881442243809,0.143658159348119,1.65809560146326e+261,643
1,5,4,6.2464448833328e+17,19490.0192201151,1.13541945972037e+262,2.23403710277534e+21,2.83854864930093e+261,644
4,3,7,0.00230582175511339,2.09470886410061e+262,0.0349403581858076,0.186519343900111,5.23677216025153e+261,645
5,4,5,0.00173942451331546,2.12033146881421e+262,0.0134487838486414,0.0586470380193786,5.30082867203553e+261,646
5,3,5,0.001731107902402,1.9300171698942e+264,0.0120832035262222,0.0481789415166264,4.8250429247355e+263,647
0,5,6,1.34280973062227e+58,5.54802700395436e+185,1.93924647352754e+264,1.22622589551568e+255,4.84811618688442e+263,648
3,3,2,0.0129274928182576,7.68086464864059e+50,8.21235423348257e+269,3.22909890443956,2.05308855837064e+269,649
1,3,1,6.16092827344396e+183,2.02809219134879e+270,0.141881442243809,0.143658159348119,5.07023047837197e+269,650
9,4,2,0.0034700752535622,7.61618022308315e+270,1.89337807079285e+17,738731.888326088,1.90404505577079e+270,651
4,5,4,0.00710574162566406,5.99615341328028e+18,1.01782637543514e+272,141.721376739093,2.54456593858785e+271,652
0,5,5,2.96796074250602e+44,5.88518432476754e+186,2.26979807899209e+272,3.02376117836361e+246,5.67449519748022e+271,653
1,7,5,3.09996988526619e+165,5.01213344796412e+272,0.141881442243809,0.143658159348119,1.25303336199103e+272,654
3,4,3,0.0245575385460868,1.34895074929251e+262,2.19840124618366e+273,32.7961403742341,5.49600311549286e+272,655
1,6,3,1.38344622213119e+262,6.63554468030751e+274,0.141881442243809,0.143658159348119,1.65888617007722e+274,656
2,5,4,0.0732102479668329,4.85425487631628e+29,1.28810716100865e+275,1733.81941161925,3.22026790252163e+274,657
3,5,3,0.138324461065177,7.02630742916033e+125,2.46349017689457e+275,7.53695622595529e+98,6.15872544223642e+274,658
1,6,1,6.40880384729217e+275,6.14091066090708e+151,0.141881442243809,0.143658159348119,1.60220096182304e+275,659
0,4,3,3.7793487634862e+194,1.39829038485249e+235,2.63272014628157e+265,8.21709770772035e+275,2.0542744269959e+275,660
4,3,1,0.00883948232455365,8.81336189189488e+276,3.50904179917009e+149,2.39041022825832e+80,2.20334047297372e+276,661
0,2,6,1.5068865572617e+38,1.32075498935974e+274,5.24891676208719e+178,1.40110411602106e+277,3.50606217752605e+276,662
10,3,5,0.00516899385365891,5.09699629281714e+278,29.8134336016074,1.02792570425215,1.27424907320429e+278,663
4,2,7,0.00244544378812168,7.44526385599091e+278,0.0204093230951313,0.247599551736208,1.86131596399773e+278,664
3,4,2,0.134579995829189,9.71574881396882e+171,2.20862285345086e+279,1.37300277433824e+106,5.52155713362715e+278,665
2,4,3,0.0495556523051712,6.43479559384628e+24,7.15284957797582e+279,41.961714665537,1.78821239449396e+279,666
3,6,1,6.08991626580105,6.88499413562126e+53,9.86735131132008e+274,8.43213735556876e+280,2.10803680573002e+280,667
2,5,1,9.44933365283899,7.57847516797765e+218,3.14720485262403e+281,1.67394867779673e+218,7.86801213156006e+280,668
4,3,2,0.00891515403165154,4.94253224655179e+281,8.47060448507913e+174,2.21376282700357e+78,1.23563306163795e+281,669
0,6,6,6.57047141384845e+33,4.54737267152584e+282,3.34181421569769e+276,9.97667901187366e+279,1.13933817308798e+282,670
0,3,3,1.84498083020643e+52,3.32638901896176e+30,2.07578087769942e+212,1.87609920693443e+284,4.69024801733608e+283,671
12,2,3,0.00216116631084462,7.06783010434261e+284,0.0551706682610668,0.0212757011547902,1.76695752608565e+284,672
4,5,1,0.0187294211357214,0.0370104073160819,7.50969476736641e+286,5.41399656878929e+148,1.8774236918416e+286,673
0,7,6,3.93268986919245e+159,4.90526767815958e+173,1.50438347022312e+229,1.10351741487676e+287,2.7587935371919e+286,674
5,7,7,0.00207030452703468,1.38128885610536e+287,0.0160964580888402,0.0699880163588999,3.45322214026339e+286,675
4,7,3,0.0204990332889333,179142939938.573,2.2823469760019e+287,4.56068461694291e+137,5.70586744000475e+286,676
1,7,1,1.43840120888831e+288,4.5095191087379e+162,0.141881442243809,0.143658159348119,3.59600302222079e+287,677
0,6,5,2.94473414783803e+135,1.18629268098758e+167,1.92380081175119e+270,1.78914720190482e+288,4.47286800476206e+287,678
0,7,7,3.98080877102664e+30,5.82655948223618e+231,2.63123529616451e+215,3.10735664823606e+288,7.76839162059016e+287,679
2,6,4,0.344236118490932,1.00731495002137e+122,7.57057514429648e+288,5.48052179846694e+108,1.89264378607412e+288,680
3,5,2,0.565793172511533,1.27352444465676e+186,3.23901152640899e+289,1.80336925762447e+160,8.09752881602247e+288,681
4,6,4,0.0100558746455951,1.89877982728509e+74,4.572419473641e+289,1.51786756048114e+66,1.14310486841025e+289,682
0,6,7,5.59466453240902e+55,6.39297939676083e+275,1.44930018832297e+280,6.6446863526579e+289,1.66117158852682e+289,683
1,2,1,621366606.641111,8.70070915681029e+80,5.29081760911139e+290,24970.3327184232,1.32270440227785e+290,684
2,7,1,4659.17067406227,234.758712102117,3.16240070360115e+290,4.17928303888377e+290,1.83542093562123e+290,685
2,5,3,0.358078915212832,2.00287123039584e+105,7.9973709958493e+290,1.621900105066e+112,1.99934274896232e+290,686
0,2,7,2.12199105641658e+67,9.1369270626312e+169,1.724664788534e+176,1.16417933212928e+291,2.9104483303232e+290,687
9,2,4,0.00236404676691738,3.0505585125054e+291,32169.9157444698,0.145910254197669,7.62639628126351e+290,688
0,2,4,6.41877028056129e+32,1.0664442474257e+294,8.21234916375192e+88,1.89268008822902e+276,2.66611061856424e+293,689
0,3,4,2.87032974710528e+66,4.81037790710401e+59,1.40991145177135e+210,1.37940142730677e+294,3.44850356826691e+293,690
4,7,1,0.0287279322455898,2.98411665349203e+25,2.89083925354987e+257,2.86410429349979e+294,7.16026073374948e+293,691
2,5,2,3.19940048280662,1.12565916817885e+152,3.61586173847787e+294,4.33165816261216e+177,9.03965434619469e+293,692
0,4,7,5.50078544965905e+92,9.03347771182979e+245,1.41340032706173e+287,1.00807146808036e+295,2.5201787055359e+294,693
0,2,5,1.75414801831918e+26,1.81484026859662e+296,6.03767836103557e+106,1.16290989747661e+277,4.53710067149156e+295,694
2,4,1,1.5933510647537,1.40181449932528e+182,3.35351833943961e+296,7.95799182808028e+156,8.38379584859903e+295,695
2,7,3,24.3581078505126,2.00230654057935e+214,5.62670245979256e+296,2.42760768161652e+227,1.40667561494814e+296,696
0,3,2,1.3519352009259e+282,5.07308699880813e+142,1.0528164111731e+281,9.18655126066384e+296,2.29663781516596e+296,697
2,6,2,22.1966749604265,8.28127428225581e+216,1.13272523662372e+297,3.66136017367667e+231,2.83181309155931e+296,698
0,4,4,6.50830637589255e+55,1.37546621931552e+297,6.64289739038902e+205,7.61679626024654e+293,3.44056974735387e+296,699
1,7,3,4.30346271252195e+297,1.61894736615252e+268,0.141881442243809,0.143658159348119,1.07586567813049e+297,700
1,7,2,4.58193530424424e+297,0.0332605018680566,0.141881442243809,0.143658159348119,1.14548382606106e+297,701
4,7,4,0.0173952026789365,2.65534844220894e+161,6.35569073611249e+297,6.93969654935383e+97,1.58892268402812e+297,702
10,7,4,0.00591443154472064,9.0477093736203e+297,105119323801.795,149017.339188062,2.26192734340507e+297,703
3,7,2,19.6873574167862,9.43446128214678e+276,3.10852770961175e+298,3.41562669402954e+286,7.77131927403792e+297,704
5,7,5,0.00627534930199177,8.44612112226847e+130,3.35431115611046e+298,2.3984943047467e+31,8.38577789027616e+297,705
1,6,2,7.18396160071341e+298,9.48085892972048e+248,0.141881442243809,0.143658159348119,1.79599040017835e+298,706
3,5,1,1.17724955182822,2.74442701105989e+294,1.09153018889538e+300,1.04132311136132e+205,2.72883233330598e+299,707
0,7,5,0.0491156554813049,1.09715703458159e+300,0.141881442243809,0.143658159348119,2.74289258645396e+299,708
14,5,7,0.00212668047844954,1.16683706937262e+300,77752599.6236605,1.28673018270468,2.91709267343154e+299,709
0,6,1,1.40101099446449e+300,8.71421104412208e+254,0.141881442243809,0.143658159348119,3.50252748616121e+299,710
0,3,5,3.24489506577945e+125,5.7118269742697e+66,6.99423801610217e+201,1.79782526097098e+300,4.49456315242744e+299,711
3,7,1,73.1957330521454,8.01541321275087e+54,2.37377030446348e+287,3.99189563245739e+300,9.97973908114408e+299,712
3,6,2,2.00891804944247,4.15733278693767e+300,3.2790259075692e+294,2.38493391825612e+202,1.03933401649089e+300,713
1,7,4,1.93140901887704e+269,9.27982257997509e+300,0.141881442243809,0.143658159348119,2.31995564499377e+300,714
5,5,6,0.00123089681134342,1.02003341030531e+301,0.0131168120461875,0.0408797742155326,2.55008352576327e+300,715
11,5,7,0.00553369988675662,1.57116032648113e+301,378781071870.11,10.2232625554915,3.92790081620282e+300,716
3,6,3,0.621791212840512,9.14549292473625e+254,1.80647752531606e+301,2.22949602675878e+147,4.51619381329014e+300,717
0,3,7,3.53968268584848e+141,9.62112573513695e+198,1.95676308486648e+301,1.82716033433422e+294,4.89190816895628e+300,718
13,5,7,0.00226503180119769,3.91888195647401e+301,20384933769.5677,0.689639812911831,9.79720489118503e+300,719
0,5,3,0.0491156554813049,4.27607785719974e+301,0.141881442243809,0.143658159348119,1.06901946429993e+301,720
0,3,6,1.01598104029977e+129,6.03972819628521e+74,1.42193922816236e+189,7.51662115393858e+301,1.87915528848464e+301,721
0,5,7,2.35900772998389e+71,5.66653477974506e+198,2.16545252666437e+264,1.68645679984381e+302,4.21614199960954e+301,722
1,5,2,9.70128081626173e+238,2.01847979148581e+302,0.141881442243809,0.143658159348119,5.04619947871452e+301,723
0,5,4,2.43623747003749e+110,2.2496609140652e+115,3.6676296803699e+266,2.15981913614318e+302,5.39954784035795e+301,724
3,4,1,0.359163827230894,5.40517707481924e+194,3.61346093208463e+302,1.35396877661253e+152,9.03365233021158e+301,725
2,6,3,3.13589931141621,5.2379613641633e+162,4.06083590318465e+302,5.6369457630577e+172,1.01520897579616e+302,726
0,4,5,5.44462947788521e+73,1.99080136669949e+290,1.97140754251641e+193,4.07037248902599e+302,1.017593122257e+302,727
10,6,6,0.00533785915586261,5.2377024169138e+302,1090864898.9697,7.95422213649485,1.30942560422845e+302,728
1,4,1,1.50277987480293e+226,5.73220257605443e+302,0.141881442243809,0.143658159348119,1.43305064401361e+302,729
0,4,6,2.04633741504e+91,1.74863043669794e+290,7.98069367751869e+256,6.48026993405466e+302,1.6200674835141e+302,730
12,5,7,0.00600287901669135,9.88813662908365e+302,4717483423748.72,1.12337571434763,2.47203415727091e+302,731
2,7,2,600.893672035911,1.77113402574056e+287,1.69948613697901e+292,1.20577153092664e+303,3.01442882735908e+302,732
2,6,1,112.572468497207,1.27983658822311e+303,7.7050922922141e+292,1.12574125134974e+302,3.48102678358783e+302,733
0,6,4,0.0491156554813049,1.53330618660726e+303,0.141881442243809,0.143658159348119,3.83326546651815e+302,734
2,7,4,2.86005734524526,8.98434810797486e+182,2.70187709413105e+303,2.52192319603279e+165,6.75469273532763e+302,735
