na,nb,nk,MeanWIS_A1,MeanWIS_A2,MeanWIS_A3,MeanWIS_A4,GlobalMeanWIS,Rank
3,2,2,0.000530627310148005,119621733.740805,0.0144110748706374,0.0167884268953623,29905433.4431337,129
3,2,3,0.00052070047019653,119623211.439947,0.0101839297105218,0.010838728073828,29905802.8653727,130
3,3,4,0.000525552140170275,119623581.766016,0.0227479616842726,0.0120594187962651,29905895.4503372,131
3,1,3,0.00138182739262262,119624669.546006,0.0100258514668274,0.0184388123076476,29906167.3939632,132
3,2,4,0.00135166841362888,119631616.836033,0.0212296006487104,0.0153895033679858,29907904.218501,133
3,1,4,0.000971449853017435,119633084.183433,0.0168612202938764,0.0106052003052719,29908271.0529678,134
2,3,4,0.00505496540661589,5222150568001.04,0.052754876634547,0.0472806282934931,1305537642000.29,135
8,4,1,0.00449849234770766,0.0359090347635369,2.76634415852622e+16,0.00308296253404335,6.91586039631555e+15,136
5,4,4,1.24996253605842e-05,3.08937288486821e+44,0.00698890781880051,0.00222144959766225,7.72343221217054e+43,137
7,4,1,0.000391239905339782,0.0309101866893951,9.72809191929608e+48,0.0217913998110624,2.43202297982402e+48,138
1,4,3,0.0639287149120616,0.0279680322446309,5.08738178237555e+89,440.710310394226,1.27184544559389e+89,139
2,4,1,147.705149385907,157351474.638291,1596609324.24585,3.93612677238498e+94,9.84031693096244e+93,140
5,1,4,0.00492824140809573,2.18863765362731e+109,0.00197876658901515,0.00189867295943749,5.47159413406828e+108,141
5,1,3,0.00290046704238876,2.21722378064529e+109,0.00839058462771344,0.00711024639077733,5.54305945161322e+108,142
5,1,2,0.0014801175262756,2.23371428826531e+109,0.00899190542890417,0.00612287252118188,5.58428572066328e+108,143
5,1,1,0.00159778577192317,2.23688899274252e+109,0.00252009423124064,0.00592062139525218,5.59222248185629e+108,144
5,2,4,0.000113544477558164,6.42735286430297e+109,0.00418039369465183,0.00223298945711413,1.60683821607574e+109,145
5,2,3,0.00245541546457446,6.52539964813046e+109,0.00229170351044822,0.00652205944078632,1.63134991203261e+109,146
5,2,2,1.26019384111618e-05,6.59096678763282e+109,0.00234935934085095,0.00227936519249815,1.64774169690821e+109,147
5,2,1,0.00399105480733792,6.62049189313263e+109,0.0150996984238031,0.00302035480344008,1.65512297328316e+109,148
5,3,4,0.000499801283972629,1.99862251718283e+110,0.0037952669672661,0.0167664781597611,4.99655629295708e+109,149
5,3,3,1.26108040335789e-05,2.95828378155485e+110,0.0141953760333958,0.0197129276910583,7.39570945388712e+109,150
5,3,2,0.00508034137627916,2.98592088772937e+110,0.00741516780855083,0.0163369431392557,7.46480221932342e+109,151
5,3,1,0.000485367224637749,2.9922421653881e+110,0.0186847901092866,0.0122121346553251,7.48060541347025e+109,152
5,4,3,0.000373430772057864,8.84601325533827e+110,0.00651104915967346,0.00552930796732995,2.21150331383457e+110,153
5,4,2,0.00175398353121333,9.67316126151995e+110,0.0179807468096023,0.128531780943274,2.41829031537999e+110,154
1,3,2,0.065663815061608,0.0284693341251406,4.23042803200036e+99,1.99502859224588e+145,4.9875714806147e+144,155
1,2,1,0.0695858341847867,0.028087239999586,6.76899332225845e+115,9.98305118327932e+145,2.49576279581983e+145,156
1,3,1,1.88874393188123e+60,0.0280706153497552,5.97405825587721e+148,2.45418307454689e+57,1.4935145639693e+148,157
1,4,2,1.0711438935598e+39,0.0282584751483541,8.0391666375985e+148,1.46021833113439e+68,2.00979165939963e+148,158
5,4,1,0.00131943460183356,9.72310708502937e+110,0.0133207176715571,7.07705091326874e+163,1.76926272831719e+163,159
1,4,1,1.80684208095088e+41,0.0281669777059471,4.50809413216826e+267,8.17067024017223e+197,1.12702353304207e+267,160
