na,nb,nk,MeanWIS_A1,MeanWIS_A2,MeanWIS_A3,MeanWIS_A4,GlobalMeanWIS,Rank
6,1,4,0.0038583003893739,2150670837766.63,0.0105391205145189+0i,0.00821198636049201+0i,537667709441.663+0i,103
6,1,5,0.00299670529208087,2194564042417.88,0.0110015005120447+0i,0.00824081673540755+0i,548641010604.475+0i,104
6,1,7,0.00244331345464985,2824082061168.13,0.00683146876707272+0i,0.00642093425637279+0i,706020515292.037+0i,105
6,1,6,0.00268246580157012,3030977937156.45,0.011119759954591+0i,0.00826092189113099+0i,757744484289.118+0i,106
8,2,6,0.00435566827878254,4640839134502.7,6136648352.92439+0i,1.75040157748846+0i,1161743945714.35+0i,107
9,1,5,0.00190959328985374,18662646162748.8,0.0125394018155219+0i,0.00961156101890914+0i,4665661540687.2+0i,108
9,1,7,0.00176852816743332,20854152971248.7,0.0121789323547596+0i,0.00960702181164216+0i,5213538242812.19+0i,109
9,2,3,0.00196427240013456,24397301112620.5,0.0521938265466438+0i,0.112400196480724+0i,6099325278155.17+0i,110
8,3,7,0.00440461583933364,27751083526554.2,260166867.739145+0i,3.12026579145778+0i,6937835923356.28+0i,111
9,1,2,0.00247512102369182,43696843219672.7,0.0135195885534673+0i,0.00959889470054118+0i,10924210804918.2+0i,112
6,2,6,0.00275036012131917,45631748989965.3,0.0117431614287633+0i,0.00823991572042524+0i,11407937247491.3+0i,113
9,1,3,0.00197976793648247,47287817000590.4,0.0131232705096068+0i,0.00960746635137111+0i,11821954250147.6+0i,114
6,2,4,0.00413432934266696,54073592214619.1,0.264284574966163+0i,6.77441607210038+0i,13518398053656.5+0i,115
6,2,2,0.00449852685411092,55270255589601.3,0.0665286059459157+0i,0.214025285553515+0i,13817563897400.4+0i,116
6,2,1,0.00510522207511463,57929968242164.2,0.0212866224328988+0i,0.0132833074613811+0i,14482492060541.1+0i,117
6,2,3,0.00423034420391114,69649287451496.9,0.162476611718761+0i,1.59951178880958+0i,17412321862874.7+0i,118
6,2,5,0.00414736282045994,70388527910370.6,0.375882259867439+0i,16.1881919657492+0i,17597131977596.8+0i,119
6,1,2,108856937614520,2400004835585.84,0.0079863946954144+0i,0.00811083855975373+0i,27814235612526.6+0i,120
9,2,4,0.00192006396752898,134378923793250,0.0580302231259735+0i,0.165570410868096+0i,33594730948312.6+0i,121
7,1,1,0.00234526096994488,244770832743418,0.00971777765634598+0i,0.00774511146428882+0i,61192708185854.6+0i,122
10,1,4,0.00206464949162595,273903957775145,0.00842311372419126+0i,0.00969279334162263+0i,68475989443786.2+0i,123
7,1,2,0.00216256258361454,309844628961870,0.00988229889144717+0i,0.00776916485608475+0i,77461157240467.5+0i,124
7,1,4,0.00529255993952619,387280690985668,0.0102424112808448+0i,0.00779799161499821+0i,96820172746416.9+0i,125
9,2,1,0.00183543500153319,396616280245939,0.0116511150507458+0i,0.0739039250936205+0i,99154070061484.8+0i,126
7,1,6,0.00219630844821047,460478424278162,0.0105094561399959+0i,0.00780562052597608+0i,115119606069540+0i,127
6,3,7,0.00242472283288039,568266230324690,0.00690606260787834+0i,0.00648141560710907+0i,142066557581172+0i,128
6,3,5,0.00418302800776249,860539629219005,0.315045410128302+0i,42.8155855927954+0i,215134907304762+0i,129
9,2,5,0.00181786333170105,945209154690033,0.060156034470525+0i,0.213016736156773+0i,236302288672508+0i,130
6,3,6,0.00285938723512388,1.10075201085483e+15,0.0123940053365709+0i,0.00818769417509804+0i,275188002713707+0i,131
9,2,7,0.00174295005053634,1.1811404128864e+15,0.060094086200574+0i,0.247448232372155+0i,295285103221600+0i,132
8,4,7,0.00435875933449971,1.34978642896129e+15,5428605.70203668+0i,5.16528618788201+0i,337446608597474+0i,133
9,2,6,0.00178337804033094,2.55184132191167e+15,0.0603992260933445+0i,0.24253596942389+0i,637960330477918+0i,134
9,2,2,0.00202411750448944,2.5691061727192e+15,0.0402006986357538+0i,0.0690329589941596+0i,642276543179801+0i,135
10,1,7,0.00277394248130514,5.54796635409599e+15,0.00832758414265019+0i,0.00970992352194315+0i,1.386991588524e+15+0i,136
7,2,5,0.00339418343188325,5.92744708543045e+15,0.0875875859093027+0i,0.886987768153481+0i,1.48186177135761e+15+0i,137
7,2,3,0.00335365154949507,6.54744997610575e+15,0.0738032193213607+0i,0.290738011753501+0i,1.63686249402644e+15+0i,138
8,7,7,0.00601545084976977,6.78507151345234e+15,879.5925529974+0i,30.2136615861527+0i,1.69626787836331e+15+0i,139
7,2,7,0.00206823586652058,7.49476708897555e+15,0.010482908717564+0i,0.00780624439058872+0i,1.87369177224389e+15+0i,140
7,2,2,0.00376696683444687,9.04150925725088e+15,0.0515321974160885+0i,0.0894977308901202+0i,2.26037731431272e+15+0i,141
7,2,1,0.00619517034212657,9.83734371524106e+15,0.0129990014476734+0i,0.0338642936968322+0i,2.45933592881026e+15+0i,142
10,1,1,0.00267059347283044,1.67878728242155e+16,0.00792490923696354+0i,0.00965646680014893+0i,4.19696820605388e+15+0i,143
6,4,5,0.00423176832539926,1.85423299223855e+16,0.301911181237001+0i,129.062045403229+0i,4.63558248059641e+15+0i,144
10,1,6,0.00191260193359029,2.28693480845965e+16,0.00838524012843655+0i,0.0097045393865979+0i,5.71733702114913e+15+0i,145
6,4,7,0.00241585192380619,2.65069806800567e+16,0.00695178352220974+0i,0.00651829837392706+0i,6.62674517001417e+15+0i,146
6,4,6,0.00305750561163315,2.79142118348856e+16,0.0130384437101215+0i,0.00812999695510395+0i,6.9785529587214e+15+0i,147
8,5,7,0.0043852381352826,3.4388350630177e+16,196579.38344584+0i,8.00209903504092+0i,8.5970876575934e+15+0i,148
10,2,2,0.00313567953377194,4.05391483297476e+16,0.0335310028264496+0i,0.0555975141241308+0i,1.01347870824369e+16+0i,149
10,1,3,0.00205037639380284,4.08437353606574e+16,0.00832656033984608+0i,0.0096856229580595+0i,1.02109338401643e+16+0i,150
10,1,2,0.00260853111910236,4.14846510928251e+16,0.00810836032863991+0i,0.00967320197456988+0i,1.03711627732063e+16+0i,151
10,2,4,0.00171895218109619,4.91442026076086e+16,0.0599069678017827+0i,0.257980225583621+0i,1.22860506519021e+16+0i,152
7,3,7,0.00945248648287362,1.37360826813973e+17,0.0103955145131763+0i,0.00780737534915522+0i,3.43402067034932e+16+0i,153
10,2,1,0.00168868006036073,1.4511946776893e+17,0.0106230633499814+0i,0.0103001815782081+0i,3.62798669422324e+16+0i,154
6,5,5,0.00428128289442614,3.73288625880262e+17,0.318984520291115+0i,407.541868340272+0i,9.33221564700656e+16+0i,155
1,7,2,0.065485070006094,0.0527389850531856,4.63830760866549e+17+0i,11568822.7233852+0i,1.15957690219529e+17+0i,156
6,5,6,0.00342918933825974,4.74603165834567e+17,0.0136344387041326+0i,0.00809924116086719+0i,1.18650791458642e+17+0i,157
6,5,7,0.00240718871734705,5.97516930541148e+17,0.00700436802826837+0i,0.00656019263307659+0i,1.49379232635287e+17+0i,158
8,6,7,0.00623361475117472,8.29759767700014e+17,11066.3451890062+0i,13.0404630542976+0i,2.07439941925006e+17+0i,159
10,2,7,0.00182793062561168,9.20615877937779e+17,0.0781388205659764+0i,0.315245523645958+0i,2.30153969484445e+17+0i,160
10,2,6,0.00191455368381122,9.57710066400995e+17,0.0734209269139077+0i,0.33111593859656+0i,2.39427516600249e+17+0i,161
12,1,4,0.00338529553268331,1.60288335393795e+18,0.0123452037896804+0i,0.010094741375516+0i,4.00720838484487e+17+0i,162
7,4,7,0.00205790671331775,3.30902919488037e+18,0.0103211868300762+0i,0.00781139485334704+0i,8.27257298720092e+17+0i,163
7,4,5,0.00185758107438225,3.97351473543809e+18,0.619689575038003+0i,805.322109992599+0i,9.93378683859522e+17+0i,164
7,4,4,0.00144559529227577,4.01317536718141e+18,0.292752198618043+0i,214236.354693711+0i,1.00329384179541e+18+0i,165
6,6,6,0.00404538300722601,7.93244306433429e+18,0.0141362302067942+0i,0.00813535139164265+0i,1.98311076608357e+18+0i,166
6,6,5,0.00435791723319852,9.38203220991522e+18,0.355661222627408+0i,1247.47983150635+0i,2.34550805247881e+18+0i,167
6,6,7,0.00239867130242152,1.00399382959423e+19,0.00706567330888004+0i,0.0066088763959354+0i,2.50998457398559e+18+0i,168
12,1,7,0.00340209971365401,1.22695026321366e+19,0.0131747962358234+0i,0.0100608744496337+0i,3.06737565803416e+18+0i,169
9,5,6,0.00177960225501212,1.609652125441e+19,0.227851547158646+0i,9796231.0385647+0i,4.02413031360496e+18+0i,170
9,5,7,0.00287887908231762,1.72774381525157e+19,0.228527663082777+0i,20.061709038797+0i,4.31935953812892e+18+0i,171
10,2,3,0.00175822883835373,2.06921929455349e+19,0.0488883762502494+0i,0.155355187895483+0i,5.17304823638373e+18+0i,172
13,1,2,0.00466969540098775,6.5534258193149e+19,0.0138913588552779+0i,0.00934508312700929+0i,1.63835645482873e+19+0i,173
7,5,4,0.00575843284262864,1.04391867125396e+20,0.29589193175347+0i,20050.9063663564+0i,2.6097966781349e+19+0i,174
7,5,5,0.00212618340133593,1.07683455460899e+20,0.6225142671372+0i,3143699.06799579+0i,2.69208638652256e+19+0i,175
12,2,2,0.00318609960733052,1.11367078647098e+20,0.0455079739306404+0i,0.105751897700509+0i,2.78417696617744e+19+0i,176
7,5,7,0.00230052959232986,1.17651014869977e+20,0.0102696924210227+0i,0.00782095571445398+0i,2.94127537174942e+19+0i,177
7,5,6,0.00347977991774395,1.50326506047328e+20,0.0980772138502685+0i,29.965999999762+0i,3.75816265118319e+19+0i,178
9,6,6,0.00181674954439946,1.69087947674879e+20,0.280533139822442+0i,1235823.41336891+0i,4.227198691872e+19+0i,179
9,6,3,0.00234182385044642,1.23345007933248e+21,0.182212734644297+0i,86128.368596844+0i,3.08362519833121e+20+0i,180
7,6,6,0.0035198794696772,2.01192717438516e+21,0.100396037043754+0i,206.95238366595+0i,5.02981793596291e+20+0i,181
7,6,5,0.00203957111609051,2.54896561671134e+21,0.627605794327834+0i,172902754858.713+0i,6.37241404221062e+20+0i,182
7,6,7,0.00287193973721922,2.71631625823656e+21,0.010270864076617+0i,0.0078357174662791+0i,6.79079064559141e+20+0i,183
7,6,4,0.00186338436295249,2.72930769663533e+21,0.298456495953929+0i,2818.19972251438+0i,6.82326924158832e+20+0i,184
12,1,5,0.00343659062578899,3.43717792297335e+21,0.0125711530504945+0i,0.0100826722171287+0i,8.59294480743338e+20+0i,185
12,1,1,0.00387561934596366,4.85538957931447e+21,0.0116105605613271+0i,0.010119489393482+0i,1.21384739482862e+21+0i,186
9,7,6,0.00202703859428265,1.15748677747092e+22,0.539772908444403+0i,196003.980464273+0i,2.8937169436773e+21+0i,187
9,4,2,0.00342960860006281,2.01693360730584e+17,6.15294905473445+0i,1.36105565342637e+22+0i,3.4026895569061e+21+0i,188
13,1,3,0.00483900623939753,6.09279131828179e+22,0.0109825266639332+0i,0.00935104534274849+0i,1.52319782957045e+22+0i,189
7,7,7,0.00305384121635403,6.51051873238088e+22,0.0104623985404043+0i,0.00786620923945443+0i,1.62762968309522e+22+0i,190
7,7,4,0.00184558599795704,6.77989328927011e+22,0.300571161059559+0i,585.697017107608+0i,1.69497332231753e+22+0i,191
7,7,6,0.00356535282709253,7.26002235517775e+22,0.103007187327956+0i,2212.75304665725+0i,1.81500558879444e+22+0i,192
13,1,7,0.00401754681267491,1.11608031829096e+23,0.0140482012631691+0i,0.00937539792543276+0i,2.7902007957274e+22+0i,193
13,1,4,0.00413832603540404,3.83405805164184e+23,0.0110737372111912+0i,0.00936374012619328+0i,9.58514512910461e+22+0i,194
10,4,5,0.00176930492613095,8.92270390442046e+19,1.35794386794612e+24+0i,0.165171143856632+0i,3.3950827374629e+23+0i,195
13,2,5,0.00423887526063051,3.30461151275038e+24,0.0562105964043398+0i,0.594768945954089+0i,8.26152878187594e+23+0i,196
12,1,3,0.0039280759523163,2.30329809382273e+25,0.0121195493966303+0i,0.0100883390904235+0i,5.75824523455682e+24+0i,197
12,2,1,0.00365750662261671,2.80004125897777e+25,0.0157104680976195+0i,0.0157089012917107+0i,7.00010314744443e+24+0i,198
12,2,3,0.00371596621043373,3.22334700951127e+25,0.0874003598865384+0i,0.555183762148037+0i,8.05836752377817e+24+0i,199
12,1,2,0.00298125925394342,7.79042573425844e+25,0.0118568444194561+0i,0.0101089402321709+0i,1.94760643356461e+25+0i,200
12,2,6,0.00333472140386759,6.05836718383298e+26,0.287713529114625+0i,2.24641912960814+0i,1.51459179595824e+26+0i,201
13,1,5,0.00395979139483761,7.75567790442545e+26,0.0141740034426329+0i,0.00936865163044019+0i,1.93891947610636e+26+0i,202
12,1,6,0.00357294749630145,1.57362960246104e+27,0.0128403106061863+0i,0.0100655127326924+0i,3.93407400615259e+26+0i,203
13,2,7,0.00407656246087056,1.65378506421246e+27,0.0555851389087635+0i,0.495212398124562+0i,4.13446266053116e+26+0i,204
14,1,5,0.00409795961741075,2.69717030129325e+27,0.0121397292380833+0i,0.0168528202680426+0i,6.74292575323312e+26+0i,205
0,7,3,0.0970408153209532,3.26883545267455e+23,3.06475339301335e+27+0i,0.164318475841643+0i,7.66270069139654e+26+0i,206
14,2,6,0.00429233732531206,3.08647948820313e+27,0.0560418600153834+0i,6.22611428049155+0i,7.71619872050783e+26+0i,207
14,1,6,0.0037851793112799,3.23225297926806e+27,0.012086651931311+0i,0.0161862173656993+0i,8.08063244817016e+26+0i,208
13,2,4,0.00423397886938952,6.17489325655752e+27,0.0551502757150901+0i,0.542511947427641+0i,1.54372331413938e+27+0i,209
12,2,4,0.00347768583141127,1.44913549353927e+28,0.145520727150171+0i,1.44744961933981+0i,3.62283873384819e+27+0i,210
13,1,6,0.00402743849360121,2.77932767738233e+28,0.0110238170916655+0i,0.00936096573591884+0i,6.94831919345583e+27+0i,211
13,1,1,0.00426862940893224,4.95259033486239e+28,0.013713854546182+0i,0.00931396040633935+0i,1.2381475837156e+28+0i,212
12,2,7,0.00346789824774861,1.08664442158444e+29,0.356176968279702+0i,1.86386937558288+0i,2.71661105396111e+28+0i,213
12,2,5,0.00314657227019716,1.66096695301594e+29,0.215348338191762+0i,2.17341976320286+0i,4.15241738253984e+28+0i,214
12,7,6,0.00248119798056874,6.89280649188086e+29,1191.81267983278+0i,1.5332151297285e+15+0i,1.72320162297022e+29+0i,215
1,7,1,0.143121551243003,0.0577751203608775,1.07935259668344e+30+0i,328389.717962785+0i,2.6983814917086e+29+0i,216
13,2,6,0.00427005564037736,1.25358307868519e+30,0.056176048441068+0i,0.633222888499495+0i,3.13395769671298e+29+0i,217
13,6,6,0.0042031687696425,7.82699346699018e+30,0.201007519776889+0i,2.82760821308927e+16+0i,1.95674836674755e+30+0i,218
13,2,2,0.00417585328673905,1.13074288235182e+31,0.455830100772398+0i,0.0804157715198092+0i,2.82685720587955e+30+0i,219
14,1,7,0.0038072923374183,1.62685510212081e+32,0.0119908884233739+0i,0.0171105745708291+0i,4.06713775530203e+31+0i,220
13,2,1,0.00417346678348732,2.66675975544396e+32,0.0194950569470004+0i,0.0172894064093952+0i,6.66689938860989e+31+0i,221
8,2,4,0.00432744016840246,1766495338193.8,4.0300945259047e+32+0i,0.859466193122627+0i,1.00752363147617e+32+0i,222
13,2,3,0.00430205594145144,5.09339817754099e+32,0.0510676240558317+0i,0.29164499876833+0i,1.27334954438525e+32+0i,223
14,1,4,0.00445661840520595,5.84197564869647e+32,0.0121036252041483+0i,0.0219763070493167+0i,1.46049391217412e+32+0i,224
10,6,7,0.00179982726231594,3.58884850793868e+23,8.63564482246114e+32+0i,1.9797311672487+0i,2.1589112065125e+32+0i,225
12,4,3,0.00337740876806116,3.15160549658635e+31,0.12696028379431+0i,1.30614857367634e+33+0i,3.34416157160552e+32+0i,226
14,2,3,0.00442256474137145,1.7517952518305e+33,0.0494334487412836+0i,2.91240172075977+0i,4.37948812957626e+32+0i,227
14,1,2,0.00476916233368213,2.2530066870943e+33,0.0115815055814719+0i,0.0165488273347298+0i,5.63251671773575e+32+0i,228
14,2,5,0.00442509402612695,5.52830727472402e+33,0.0560625034676759+0i,10.260292718769+0i,1.38207681868101e+33+0i,229
10,4,6,0.00185388937797516,9.78949926644415e+20,5.71232459833222e+33+0i,28051332.3854033+0i,1.4280811495833e+33+0i,230
14,1,3,0.00551778199754325,6.45685101103733e+33,0.0119112941621671+0i,0.0216673553541813+0i,1.61421275275933e+33+0i,231
14,1,1,0.00400601532962921,2.4696338227128e+34,0.0112860550837616+0i,0.017962007751411+0i,6.174084556782e+33+0i,232
13,4,3,0.00415424451014989,1.1622921799155e+34,0.133556264761077+0i,4.61655906794449e+34+0i,1.444712811965e+34+0i,233
0,6,4,1.19846393695619,2.67198012562512e+16,2.53445947612745e+22+0i,1.06836858372031e+35+0i,2.6709214593014e+34+0i,234
13,5,6,0.00433368646673247,3.50618931034269e+35,0.620139427930475+0i,1.20687063295009e+20+0i,8.76547327585673e+34+0i,235
14,2,2,0.00434407793646684,4.0760369561575e+35,1.93395915906185+0i,0.379407543582974+0i,1.01900923903938e+35+0i,236
12,3,5,0.00319905544736701,2.1006264081314e+27,5.60275163872089e+22+0i,4.68711776524558e+35+0i,1.1717794465631e+35+0i,237
12,5,5,0.00275461987878233,4.02372350198249e+31,0.169222262409128+0i,1.10618155849518e+36+0i,2.76555448932549e+35+0i,238
13,5,7,0.00425462098750496,1.14235801650555e+36,936.699613450771+0i,3370890236402.47+0i,2.85589504126387e+35+0i,239
14,2,1,0.00427336467402685,1.46473135315425e+36,13199025229.0157+0i,0.0422338767352417+0i,3.66182838288563e+35+0i,240
8,5,5,0.00416555688860948,1.97790402346869e+16,4.57220439743386e+36+0i,0.615408319180744+0i,1.14305109935846e+36+0i,241
14,2,4,0.00436482425507744,1.65058023954715e+37,0.0547021556782339+0i,6.34900149974787+0i,4.12645059886787e+36+0i,242
12,3,6,0.00284679586236602,1.1204985231663e+27,0.115164040290533+0i,3.24268886040919e+38+0i,8.10672215105098e+37+0i,243
14,4,1,0.0043204934974176,4.18241258039668e+38,0.0375761810220365+0i,45683743223.4748+0i,1.04560314509917e+38+0i,244
10,5,7,0.00186715321750944,4.88171065732643e+21,5.88596698565308e+38+0i,1.12659464114177+0i,1.47149174641327e+38+0i,245
0,1,3,0.584581219922016,2022547.92640749,9.55910201560733e+20+0i,6.63939178931849e+38+0i,1.65984794732962e+38+0i,246
13,7,4,0.006992359537957,8.81523586925692e+38,1.62794510847743+0i,1.78284886128253e+32+0i,2.20380941302645e+38+0i,247
14,2,7,0.00418053660572548,4.10898271338129e+39,0.054892886917117+0i,5.22934596185935+0i,1.02724567834532e+39+0i,248
12,3,7,0.00293325654303715,2.27595476289602e+22,0.114867481521957+0i,4.52674183429906e+40+0i,1.13168545857477e+40+0i,249
14,4,3,0.00453481619318538,3.09522547585825e+37,77962690.2494848+0i,5.44764593922632e+40+0i,1.36268529117554e+40+0i,250
8,4,5,0.00404211752261309,93377629882749.7,2.27018701851527e+41+0i,0.388558712344021+0i,5.67546754628817e+40+0i,251
14,4,7,0.00428534327410269,3.57336929332767e+34,6.08011373949588e+42+0i,0.924176877816779+0i,1.52002844380739e+42+0i,252
12,7,5,0.0126241392249119,3.75609089352909e+37,3863.5560459601+0i,5.06501571811874e+43+0i,1.26625486855241e+43+0i,253
0,1,4,0.474121536421217,4.65996337492133e+15,1.63057463554306e+44+0i,2.06482459562562e+23+0i,4.07643658885765e+43+0i,254
10,4,7,0.00190588433690057,1.98629180539565e+21,8.69841209096014e+44+0i,0.616865315080141+0i,2.17460302274003e+44+0i,255
0,5,2,1.44847488513015e+24,3.39961028560149e+46,9.99703278446852e+29+0i,7.10816355406908e+18+0i,8.49902571400371e+45+0i,256
8,5,1,0.0037653491636493,6.09813485685763e+16,4.21704109602648e+46+0i,4.31851417201289e+34+0i,1.0542602740077e+46+0i,257
2,3,1,0.0231104601160786,0.0333815831908498,5.9310901008129e+46+0i,11895528702039.3+0i,1.48277252520323e+46+0i,258
0,1,7,0.262051401140706,3.58421407095721e+24,8.99530646263785e+46+0i,2.60955105033068e+16+0i,2.24882661565946e+46+0i,259
13,5,5,0.00436751585271368,1.85998286081807e+37,0.139123040465499+0i,1.45056164415236e+48+0i,3.62640411042741e+47+0i,260
7,1,7,0.00197088254748158,4.87550543745351e+48,0.0106159789308801+0i,0.00780483518057925+0i,1.21887635936338e+48+0i,261
3,1,1,0.0015264299324114,1.87754044843268e+49,0.00682655673591706+0i,0.00606414236069675+0i,4.69385112108171e+48+0i,262
3,1,2,0.00142443498696609,1.88283652160288e+49,0.00657427166566904+0i,0.00602635130539922+0i,4.70709130400719e+48+0i,263
3,1,4,0.000971214945537495,1.88821503280787e+49,0.0060986194470254+0i,0.00586702300718356+0i,4.72053758201968e+48+0i,264
3,1,3,0.00138007569286349,1.88823773684002e+49,0.00774299862259512+0i,0.00674355250156954+0i,4.72059434210005e+48+0i,265
3,1,7,0.00109088585326538,1.88826422348055e+49,0.00586836600742307+0i,0.00576543248749446+0i,4.72066055870137e+48+0i,266
3,1,5,0.000996859954310286,1.8882761802816e+49,0.00599151526935459+0i,0.00581421554105335+0i,4.72069045070401e+48+0i,267
3,1,6,0.0010385196250324,1.88829989661778e+49,0.00592306480715652+0i,0.00578473739926997+0i,4.72074974154444e+48+0i,268
3,2,6,0.00108373687932629,3.0415703920599e+49,0.0059039094715156+0i,0.00576006903693498+0i,7.60392598014975e+48+0i,269
3,2,3,0.0014381161633635,3.04157909479851e+49,0.00771962576502192+0i,0.00678329692478393+0i,7.60394773699628e+48+0i,270
3,2,5,0.00103563307138247,3.04158457193214e+49,0.00597740761649992+0i,0.00579764437404784+0i,7.60396142983035e+48+0i,271
3,2,4,0.00100488181947664,3.04160157182666e+49,0.0060930488433707+0i,0.00585533126611104+0i,7.60400392956665e+48+0i,272
3,2,7,0.00114434028856689,3.04167281716634e+49,0.00584308778031066+0i,0.00572924542604613+0i,7.60418204291585e+48+0i,273
3,2,1,0.000709274987791832,3.06286333774105e+49,0.417146984173327+0i,0.155828565976056+0i,7.65715834435263e+48+0i,274
3,2,2,0.000703377521345322,3.07321848976992e+49,0.126033860947444+0i,0.158324243081108+0i,7.6830462244248e+48+0i,275
0,1,5,0.33635051235849,3.20911937169519e+22,4.07320172038506e+49+0i,4.94769220467722e+40+0i,1.01830043133319e+49+0i,276
3,3,5,0.00107992942284556,4.93402020547906e+49,0.00596981920454688+0i,0.00582370913698402+0i,1.23350505136977e+49+0i,277
3,3,7,0.00120591730429429,4.93404442680364e+49,0.00582975868932624+0i,0.00575583411642564+0i,1.23351110670091e+49+0i,278
3,3,3,0.00150270262270842,4.93404985851709e+49,0.00769681681009315+0i,0.00684803584025285+0i,1.23351246462927e+49+0i,279
3,3,4,0.00104322100163758,4.93405443281985e+49,0.00609211033633453+0i,0.00587599388753773+0i,1.23351360820496e+49+0i,280
3,3,6,0.00113593568234337,4.9341404946131e+49,0.005892726160104+0i,0.00578641558314227+0i,1.23353512365327e+49+0i,281
3,3,2,0.00070929349761058,4.9774169716973e+49,0.131038862198747+0i,0.172469116524765+0i,1.24435424292433e+49+0i,282
0,7,5,684939915643.797,3.60360683224235e+38,5.82680758974967e+49+0i,0.150660224097824+0i,1.45670189744643e+49+0i,283
3,4,5,0.00115776664871414,1.32884940983418e+50,0.00606489125721644+0i,0.00594885214460965+0i,3.32212352458544e+49+0i,284
3,4,3,0.000711101238532752,1.33846753973443e+50,0.213199495383136+0i,0.388934299864192+0i,3.34616884933607e+49+0i,285
3,5,5,0.001657112431773,3.68771986271105e+50,0.00938847504346399+0i,0.00872207798661206+0i,9.21929965677763e+49+0i,286
3,5,7,0.00140294037432838,3.68780306789225e+50,0.00591405056574886+0i,0.00602260891686673+0i,9.21950766973063e+49+0i,287
3,5,6,0.00131555799372564,3.68781166536044e+50,0.00604366795083643+0i,0.00608241817015639+0i,9.21952916340109e+49+0i,288
3,5,4,0.000709880356171244,3.70741926415277e+50,0.239777967909913+0i,1.1457470559187+0i,9.26854816038194e+49+0i,289
3,5,3,0.000781444806105777,3.71472680958068e+50,0.409773795918827+0i,6.17624580802373e+28+0i,9.28681702395171e+49+0i,290
3,6,7,0.00154239856792343,1.05610835661463e+51,0.00602816033046841+0i,0.00625165201918929+0i,2.64027089153658e+50+0i,291
3,6,6,0.00170231572203321,1.05613655653361e+51,0.00979397137450422+0i,0.00947180417542238+0i,2.64034139133402e+50+0i,292
3,6,5,0.000706840280136615,1.05955024435505e+51,0.246235903007365+0i,4.48336510353623+0i,2.64887561088763e+50+0i,293
3,6,4,0.000827480816071614,1.0615668951213e+51,0.33292121011646+0i,8.5053460373468e+31+0i,2.65391723780325e+50+0i,294
12,4,2,0.00312819803059211,6.56282157651726e+26,3.02667398383864e+51+0i,1.33766538699212e+18+0i,7.56668495959659e+50+0i,295
12,5,4,0.00324941808873662,2.29585516276545e+32,0.132869269552967+0i,1.04311982788822e+52+0i,2.60779956972056e+51+0i,296
13,3,3,0.00408702601174988,5.69388516906875e+32,0.086017358104764+0i,1.15284863619763e+52+0i,2.88212159049406e+51+0i,297
5,3,6,0.00127319961960197,2.11538543668223e+52,0.00537821224142811+0i,0.00506275310726794+0i,5.28846359170558e+51+0i,298
5,5,4,0.00403825371550589,2.29285677621993e+52,0.132889316428573+0i,0.402896525330891+0i,5.73214194054983e+51+0i,299
5,6,2,0.00140529999933368,2.61121028208953e+52,1.85744664945317e+25+0i,2.83812930719686e+23+0i,6.52802570522382e+51+0i,300
5,6,3,0.0063854761021747,2.61358737466593e+52,1.64908254875646e+39+0i,208888.727454299+0i,6.53396843666523e+51+0i,301
5,6,4,0.00789667333173948,2.6160125169742e+52,1.16009045062899+0i,14278837285867.7+0i,6.5400312924355e+51+0i,302
5,6,5,0.203481914844648,2.67949044694531e+52,0.151131842785099+0i,0.645200485320539+0i,6.69872611736327e+51+0i,303
5,6,6,0.00295488651388157,2.79168702412863e+52,0.00982541646092677+0i,0.00593567622634096+0i,6.97921756032157e+51+0i,304
5,6,7,0.001046571170247,2.79169091345634e+52,0.00520242088570095+0i,0.00494292347210649+0i,6.97922728364086e+51+0i,305
5,7,4,0.00217819241940197,3.07289148620963e+52,7.59903002584189e+26+0i,18802474.4792588+0i,7.68222871552407e+51+0i,306
0,1,6,0.262761872861204,4.18090206246836e+24,1.26074712693122e+53+0i,8.65208021533182e+16+0i,3.15186781732805e+52+0i,307
12,7,7,0.00265997674056636,3.03057312599224e+32,0.179146528710384+0i,1.14173909130988e+54+0i,2.85434772827469e+53+0i,308
