DataSource,CountryCode,CountryName,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDate,WindowDayIdx,WindowWIS,WindowRawScaleWIS,WindowRMSE,WindowMAE,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,IsValid,IntervalMethod,IntervalStatus,RecordedStatus,AICC
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,770,2022-05-01,771,0.0308669816029946,0.0308669816029946,0.0483413130010477,0.0402613879956029,0.00447348755506699,0.0260952819664309,5.1770497606978e-05,0.000246441583889782,0.964285714285714,0.176785714285714,0.2125,0.418050575445346,1,closed_loop_monte_carlo,ok,ok,-2210.15629178829
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,777,2022-05-08,778,0.034088637870847,0.034088637870847,0.0830727006771414,0.0576887016439775,0.00640985573821972,0.0249800643921433,0,0.00269871774048398,0.946428571428571,0.158928571428571,0.2125,0.377502864511431,1,closed_loop_monte_carlo,ok,ok,-2235.62146952137
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,784,2022-05-15,785,0.0515679713904463,0.0515679713904463,0.138886436480366,0.117740068638906,0.0130822298487673,0.0297466366371608,0.00421506396287307,0.0045240409416451,0.803571428571429,0.0160714285714286,0.223214285714286,0.506572118997027,1,closed_loop_monte_carlo,ok,ok,-2262.55986620747
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,791,2022-05-22,792,0.0884826419374527,0.0884826419374527,0.208304349916722,0.170796680256322,0.0189774089173691,0.0270827360659891,0.0424224969540945,0,0.482142857142857,-0.305357142857143,0.4625,0.43784227868399,1,closed_loop_monte_carlo,ok,ok,-2285.95755122838
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,798,2022-05-29,799,0.0989046769572726,0.0989046769572726,0.234249423568047,0.164558227731883,0.0182842475257648,0.0266353671659584,0,0.0539850622655494,0.660714285714286,-0.126785714285714,0.376785714285714,0.418727203579096,1,closed_loop_monte_carlo,ok,ok,-2303.80923390358
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,805,2022-06-05,806,0.0830899467402808,0.0830899467402808,0.223406437849056,0.173275872734127,0.0192528747482363,0.0315068085656901,0.000484107885987679,0.0318461555403667,0.75,-0.0375,0.280357142857143,0.54760394019704,1,closed_loop_monte_carlo,ok,ok,-2326.52210248264
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,812,2022-06-12,813,0.0627183560676942,0.0627183560676942,0.170085731752682,0.136221208077325,0.0151356897863695,0.0282641674343233,0.00191810026118788,0.0174003985858135,0.785714285714286,-0.00178571428571429,0.258928571428571,0.483828227671502,1,closed_loop_monte_carlo,ok,ok,-2336.76498157401
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,819,2022-06-19,820,0.081682930592798,0.081682930592798,0.198023903846673,0.170823360884786,0.0189803734316429,0.0249727815415156,0,0.0377297756196395,0.607142857142857,-0.180357142857143,0.371428571428571,0.361892967725344,1,closed_loop_monte_carlo,ok,ok,-2360.38177729401
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,826,2022-06-26,827,0.034065039783519,0.034065039783519,0.0620994050677853,0.0462379134438775,0.00513754593820861,0.0283404408903453,7.74513900203943e-05,0.000509601564944674,0.946428571428571,0.158928571428571,0.2125,0.434369018501953,1,closed_loop_monte_carlo,ok,ok,-2381.14122502856
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,833,2022-07-03,834,0.0459489206211531,0.0459489206211531,0.0758633213780423,0.0632601542183247,0.0070289060242583,0.0378888679512355,0.000191139404968052,0.000840007240691244,0.946428571428571,0.158928571428571,0.2125,0.669380624200304,1,closed_loop_monte_carlo,ok,ok,-2406.15349616412
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,840,2022-07-10,841,0.052203335490062,0.052203335490062,0.13693097664381,0.121945725585012,0.0135495250650013,0.0320974426442457,0,0.00655636778081503,0.839285714285714,0.0517857142857143,0.2125,0.524424935078999,1,closed_loop_monte_carlo,ok,ok,-2432.17942521588
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,847,2022-07-17,848,0.0316050305443073,0.0316050305443073,0.0302535321738984,0.0239269187386732,0.00265854652651925,0.028946484017788,0,0,1,0.2125,0.2125,0.469847939337821,1,closed_loop_monte_carlo,ok,ok,-2457.75446327028
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,854,2022-07-24,855,0.036629361582016,0.036629361582016,0.0684275086115978,0.0620348528576819,0.00689276142863132,0.0293459688795889,0.00039063127379578,0,0.946428571428571,0.158928571428571,0.2125,0.443644457796481,1,closed_loop_monte_carlo,ok,ok,-2484.73125686355
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,861,2022-07-31,862,0.0311738825448164,0.0311738825448164,0.0403374009686328,0.0331742370314776,0.00368602633683084,0.0274878562079855,0,0,1,0.2125,0.2125,0.480403715378682,1,closed_loop_monte_carlo,ok,ok,-2511.1007679321
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,868,2022-08-07,869,0.0347940458562796,0.0347940458562796,0.0444905361999501,0.0386936470337168,0.00429929411485742,0.0304947517414222,0,0,1,0.2125,0.2125,0.475137135173875,1,closed_loop_monte_carlo,ok,ok,-2538.37339934774
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,875,2022-08-14,876,0.0378720481595567,0.0378720481595567,0.0964479437697065,0.063986806756719,0.007109645195191,0.0277324941343461,0.00302990883001956,0,0.928571428571429,0.141071428571429,0.2125,0.437814358977008,1,closed_loop_monte_carlo,ok,ok,-2565.67589776978
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,882,2022-08-21,883,0.0406867437830674,0.0406867437830674,0.0991753598715637,0.0817569208167599,0.00908410231297332,0.0266074148732265,0.00499522659686757,0,0.910714285714286,0.123214285714286,0.2125,0.422510369609565,1,closed_loop_monte_carlo,ok,ok,-2592.88317308457
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,889,2022-08-28,890,0.0333568815635517,0.0333568815635517,0.0802181763055411,0.0719820394746632,0.00799800438607369,0.0239783726625791,0,0.00138050451489886,0.892857142857143,0.105357142857143,0.2125,0.388811734668187,1,closed_loop_monte_carlo,ok,ok,-2617.86396269645
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,896,2022-09-04,897,0.0295458602768657,0.0295458602768657,0.0328804926494002,0.0276125621432088,0.00306806246035653,0.0264777978165092,0,0,1,0.2125,0.2125,0.421365957531139,1,closed_loop_monte_carlo,ok,ok,-2644.49685419981
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,903,2022-09-11,904,0.0302536256366728,0.0302536256366728,0.035109930249638,0.0297345720329216,0.00330384133699129,0.0264920295433147,0.000457754756366813,0,0.964285714285714,0.176785714285714,0.2125,0.415530141807174,1,closed_loop_monte_carlo,ok,ok,-2670.74885636029
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,910,2022-09-18,911,0.241840397233081,0.241840397233081,0.632770138982492,0.256016191329062,0.0284462434810069,0.024559484504235,0,0.188834669247839,0.857142857142857,0.0696428571428571,0.294642857142857,0.363546169576476,1,closed_loop_monte_carlo,ok,ok,-2696.53391500819
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,917,2022-09-25,918,0.458122986395679,0.458122986395679,0.8176880762578,0.553684230895669,0.0615204700995188,0.0250239143516587,0.0601064263882254,0.311472175556276,0.482142857142857,-0.305357142857143,0.5,0.398202991725082,1,closed_loop_monte_carlo,ok,ok,-2724.23232529395
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,924,2022-10-02,925,0.621541283578665,0.621541283578665,0.871406036440873,0.796924417317272,0.0885471574796969,0.0490262594836095,0.483967866615359,0,0.0535714285714286,-0.733928571428571,0.741071428571429,0.962858395955112,1,closed_loop_monte_carlo,ok,ok,-2460.3279910206
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,931,2022-10-09,932,0.0661752575729201,0.0661752575729201,0.153064071644369,0.138736285048514,0.0154151427831682,0.0228758832678947,0,0.0278842315218571,0.517857142857143,-0.269642857142857,0.385714285714286,0.457029752333436,1,closed_loop_monte_carlo,ok,ok,-2164.22691605087
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,938,2022-10-16,939,0.0240096451327617,0.0240096451327617,0.0236145684427444,0.0200875881230711,0.00223195423589679,0.0217776908968649,0,0,1,0.2125,0.2125,0.35200186241891,1,closed_loop_monte_carlo,ok,ok,-2183.1022416443
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,945,2022-10-23,946,0.0279492017435557,0.0279492017435557,0.0493315726146481,0.035417534286833,0.00393528158742589,0.0240139201561298,0,0,1,0.2125,0.2125,0.405716570169322,1,closed_loop_monte_carlo,ok,ok,-2206.47777944346
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,952,2022-10-30,953,0.0308048263680186,0.0308048263680186,0.0416094717559615,0.0356573919481961,0.00396193243868845,0.0268428939293302,0,0,1,0.2125,0.2125,0.486969648834479,1,closed_loop_monte_carlo,ok,ok,-2229.72343214634
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,959,2022-11-06,960,0.0332731762216187,0.0332731762216187,0.0702513537213679,0.0606410621899799,0.00673789579888666,0.023669598014969,0,0.00286568240776307,0.892857142857143,0.105357142857143,0.2125,0.376706734635544,1,closed_loop_monte_carlo,ok,ok,-2252.88204890742
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,966,2022-11-13,967,0.0332656279375017,0.0332656279375017,0.0709722563528444,0.0511523454617434,0.00568359394019371,0.0269029925548254,0.000378755042077635,0.000300286400404953,0.928571428571429,0.141071428571429,0.2125,0.442437913913985,1,closed_loop_monte_carlo,ok,ok,-2275.75171301612
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,973,2022-11-20,974,0.0731588535037634,0.0731588535037634,0.216199564457461,0.166917689529175,0.0185464099476861,0.0253585497955003,0,0.029253893760577,0.696428571428571,-0.0910714285714286,0.298214285714286,0.414336064968485,1,closed_loop_monte_carlo,ok,ok,-2299.02479007874
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,980,2022-11-27,981,0.129775030704557,0.129775030704557,0.277855480103487,0.256716657672251,0.0285240730746946,0.0259771229075292,0,0.0752738347223329,0.267857142857143,-0.519642857142857,0.575,0.440681648137091,1,closed_loop_monte_carlo,ok,ok,-2322.06239761322
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,987,2022-12-04,988,0.0603918661191341,0.0603918661191341,0.156974875557538,0.14522941720836,0.01613660191204,0.0280944218936136,0,0.0161608423134805,0.732142857142857,-0.0553571428571429,0.244642857142857,0.467454329014374,1,closed_loop_monte_carlo,ok,ok,-2342.93507215378
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_ARX_I.mat,forecast_results,994,2022-12-11,995,0.0352982174489599,0.0352982174489599,0.0756282004473919,0.061418494729447,0.00682427719216078,0.0254885066907309,0,0.0029854335660682,0.875,0.0875,0.233928571428571,0.412484437382197,1,closed_loop_monte_carlo,ok,ok,-2364.71615926127
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,49,2020-05-10,50,0.0811363094869442,0.0811363094869442,0.222564267288068,0.204265013530063,0.0226961126144514,0.0360975007771193,0.0223426960953735,0,0.642857142857143,-0.144642857142857,0.2875,0.540256704006517,1,closed_loop_monte_carlo,ok,ok,-198.692975940581
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,56,2020-05-17,57,0.0301627609476735,0.0301627609476735,0.0665948012183094,0.0547535408448547,0.00608372676053941,0.0235575360917235,0,0.000521498095410512,0.946428571428571,0.158928571428571,0.2125,0.345820649838516,1,closed_loop_monte_carlo,ok,ok,-230.053786675795
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,63,2020-05-24,64,0.0497820663205057,0.0497820663205057,0.153117684013169,0.13150436601075,0.0146115962234167,0.0297750485940562,0,0.00539542150303289,0.857142857142857,0.0696428571428571,0.223214285714286,0.430086910613362,1,closed_loop_monte_carlo,ok,ok,-262.914424529312
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,70,2020-05-31,71,0.0453550642159177,0.0453550642159177,0.121405759334369,0.105881882248654,0.0117646535831837,0.0282913786573762,0,0.00529903197535787,0.875,0.0875,0.2125,0.41824899914415,1,closed_loop_monte_carlo,ok,ok,-298.637663724813
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,77,2020-06-07,78,0.0385539090909048,0.0385539090909048,0.0570604721692907,0.0414016142661836,0.00460017936290929,0.0310336756146577,0.00292005411333786,0,0.892857142857143,0.105357142857143,0.2375,0.46058221379573,1,closed_loop_monte_carlo,ok,ok,-331.578977160516
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,84,2020-06-14,85,0.0367734889629913,0.0367734889629913,0.0675224481015222,0.0572742261444074,0.00636380290493416,0.0283287623351998,0.00208092372285728,0,0.857142857142857,0.0696428571428571,0.233928571428571,0.431777573395172,1,closed_loop_monte_carlo,ok,ok,-363.731332332813
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,91,2020-06-21,92,0.0460101443539869,0.0460101443539869,0.140294529393208,0.111711534634532,0.0124123927371702,0.0218541941021361,0.00794205107197605,0.00380150644270459,0.767857142857143,-0.0196428571428571,0.233928571428571,0.316266100728651,1,closed_loop_monte_carlo,ok,ok,-396.085984702516
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,98,2020-06-28,99,0.161237551290487,0.161237551290487,0.304996740234082,0.272100760295589,0.030233417810621,0.0230196844558298,0.107984449024036,0,0.196428571428571,-0.591071428571429,0.664285714285714,0.323051955990385,1,closed_loop_monte_carlo,ok,ok,-431.365369458947
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,105,2020-07-05,106,0.0400544386252423,0.0400544386252423,0.10939853072761,0.0970990021314404,0.0107887780146045,0.0220886287179569,0.00568038790290704,0.00149664398977378,0.732142857142857,-0.0553571428571429,0.264285714285714,0.319444495080204,1,closed_loop_monte_carlo,ok,ok,-447.605920704036
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,112,2020-07-12,113,0.032795902279688,0.032795902279688,0.0556305152185853,0.0452536504672533,0.00502818338525037,0.0275793625255739,0.000188356368863797,0,0.982142857142857,0.194642857142857,0.2125,0.393271272301014,1,closed_loop_monte_carlo,ok,ok,-460.652615473072
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,119,2020-07-19,120,0.0318702191609705,0.0318702191609705,0.0618390157157056,0.0363219867358824,0.00403577630398693,0.0273873783740662,0,0.00044706448291735,0.982142857142857,0.194642857142857,0.2125,0.402087323042991,1,closed_loop_monte_carlo,ok,ok,-490.169024162597
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,126,2020-07-26,127,0.0745380496686793,0.0745380496686793,0.232063728394545,0.198476141428336,0.0220529046031484,0.0250420362718764,0,0.0274431087936545,0.714285714285714,-0.0732142857142857,0.266071428571429,0.364820119653151,1,closed_loop_monte_carlo,ok,ok,-522.663752726169
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,133,2020-08-02,134,0.0768156725152326,0.0768156725152326,0.183331149769718,0.178320072962019,0.0198133414402244,0.035950047538523,0.0210522835364852,0,0.625,-0.1625,0.3,0.561945322046269,1,closed_loop_monte_carlo,ok,ok,-535.852042963335
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,140,2020-08-09,141,0.0477569075677277,0.0477569075677277,0.116595538416122,0.106897534155686,0.0118775037950762,0.0342918693627769,0.00158753440987455,0,0.910714285714286,0.123214285714286,0.2125,0.512755222094414,1,closed_loop_monte_carlo,ok,ok,-564.10778904795
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,147,2020-08-16,148,0.0299834629942423,0.0299834629942423,0.0625912879541789,0.0430807235899425,0.00478674706554917,0.0228999691193102,0.00225519354143427,4.15532679486899e-05,0.928571428571429,0.141071428571429,0.2125,0.339400786135001,1,closed_loop_monte_carlo,ok,ok,-595.872288995316
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,154,2020-08-23,155,0.0346783906196076,0.0346783906196076,0.0994879730777083,0.083701206865117,0.00930013409612411,0.0196480241015348,0.00153599012578156,0.00419424229616718,0.821428571428571,0.0339285714285714,0.233928571428571,0.280064480184148,1,closed_loop_monte_carlo,ok,ok,-629.773175012106
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,161,2020-08-30,162,0.082969156063905,0.082969156063905,0.204408615939216,0.18070061086248,0.0200778456513867,0.0213117440131228,0,0.0415795663993955,0.428571428571429,-0.358928571428571,0.448214285714286,0.308955150598451,1,closed_loop_monte_carlo,ok,ok,-655.073599190985
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,168,2020-09-06,169,0.0365253345369043,0.0365253345369043,0.0761183776864997,0.0655278605486456,0.00728087339429395,0.0282705258544501,0.000973935288160211,0,0.910714285714286,0.123214285714286,0.2125,0.41435942761435,1,closed_loop_monte_carlo,ok,ok,-678.315114796719
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,175,2020-09-13,176,0.0561811440793408,0.0561811440793408,0.168793052834169,0.13910017866591,0.0154555754073233,0.0273976493925023,0,0.0133279192795151,0.785714285714286,-0.00178571428571429,0.269642857142857,0.389423988114375,1,closed_loop_monte_carlo,ok,ok,-711.353252953163
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,182,2020-09-20,183,0.0469931812926562,0.0469931812926562,0.118852501429886,0.105342477130893,0.0117047196812103,0.0316270367254872,0,0.00366142488595867,0.857142857142857,0.0696428571428571,0.2125,0.482857795196809,1,closed_loop_monte_carlo,ok,ok,-743.28771276188
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,189,2020-09-27,190,0.0372696658593958,0.0372696658593958,0.0963660322914284,0.074531816770109,0.00828131297445656,0.0276615635293782,0.000241683875444918,0.00108510548011613,0.910714285714286,0.123214285714286,0.2125,0.399240879428235,1,closed_loop_monte_carlo,ok,ok,-772.774171306015
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,196,2020-10-04,197,0.0392453831891392,0.0392453831891392,0.0980952293133135,0.080830105131238,0.00898112279235977,0.0271956501609261,0.00116499107569659,0.00190361916015676,0.857142857142857,0.0696428571428571,0.233928571428571,0.412662485691635,1,closed_loop_monte_carlo,ok,ok,-806.483371583061
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,203,2020-10-11,204,0.0749569849548664,0.0749569849548664,0.226778753607808,0.165342900056823,0.018371433339647,0.0254109070561364,0.000167929293609743,0.0310067152654732,0.678571428571429,-0.108928571428571,0.314285714285714,0.391562139794372,1,closed_loop_monte_carlo,ok,ok,-836.860747657405
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,210,2020-10-18,211,0.151178427508437,0.151178427508437,0.397685952673178,0.326481946341465,0.0362757718157184,0.0271654783913505,4.05628237581822e-05,0.0876966144776096,0.517857142857143,-0.269642857142857,0.401785714285714,0.42553129026328,1,closed_loop_monte_carlo,ok,ok,-866.368242360508
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,217,2020-10-25,218,0.0804490236121748,0.0804490236121748,0.221423708845832,0.199074585867436,0.0221193984297151,0.0319896092092926,0.0042178495282407,0.0221221664449264,0.607142857142857,-0.180357142857143,0.323214285714286,0.500129411138875,1,closed_loop_monte_carlo,ok,ok,-895.365977927153
