Model,ExoMode,Strategy,ForecastConfiguration,OriginPosition,OriginDate,LeadTime,TargetDate,TargetRtEstimated,MedianForecast,Error,AbsoluteError,SquaredError,WIS,MeanCoverage,MeanIntervalWidth
"ARX","I","local_online_fit","[6 1 1]",14,"01-Apr-2021",7,"08-Apr-2021",1.61882264277492,1.35647164298247,-0.262350999792445,0.262350999792445,0.0688280470920954,0.129587930265038,0.75,1.42567253234596
"ARX","I","local_online_fit","[6 1 1]",14,"01-Apr-2021",8,"09-Apr-2021",1.59941058120885,1.18002873782436,-0.419381843384486,0.419381843384486,0.175881130560569,0.170150061346982,1,1.95792777851318
"ARX","I","local_online_fit","[6 1 1]",14,"01-Apr-2021",9,"10-Apr-2021",1.4610113408973,1.12181268919229,-0.33919865170501,0.33919865170501,0.115055725318497,0.134417950667919,1,1.58925952348525
"ARX","I","local_online_fit","[6 1 1]",14,"01-Apr-2021",10,"11-Apr-2021",0.984736866897371,0.590700020827467,-0.394036846069905,0.394036846069905,0.155265036060718,0.130524602389839,0.75,0.791743881292402
"ARX","I","local_online_fit","[6 1 1]",14,"01-Apr-2021",11,"12-Apr-2021",0.390960084104046,0.513910858534047,0.122950774430001,0.122950774430001,0.0151168929329369,0.0584640058089069,1,0.671652856269954
"ARX","I","local_online_fit","[6 1 1]",14,"01-Apr-2021",12,"13-Apr-2021",0.564794072556786,0.860168784819347,0.295374712262561,0.295374712262561,0.0872462206441905,0.127651556914656,0.75,1.33789139489573
"ARX","I","local_online_fit","[6 1 1]",14,"01-Apr-2021",13,"14-Apr-2021",1.53478171167765,1.14676504625026,-0.38801666542739,0.38801666542739,0.150556932649391,0.15015701128811,1,1.54901433184973
"ARX","I","local_online_fit","[6 1 1]",14,"01-Apr-2021",14,"15-Apr-2021",1.28953487432461,1.18029419444813,-0.109240679876479,0.109240679876479,0.0119335261398754,0.101962939946875,1,1.38531763474594
"ARX","I","local_online_fit","[6 1 1]",15,"08-Apr-2021",1,"09-Apr-2021",1.59941058120885,1.70751376102453,0.108103179815684,0.108103179815684,0.0116862974862621,0.0987286327287814,1,1.44146105718701
"ARX","I","local_online_fit","[6 1 1]",15,"08-Apr-2021",2,"10-Apr-2021",1.4610113408973,1.26082839558288,-0.200182945314422,0.200182945314422,0.0400732115947568,0.115457627747817,1,1.34460958393902
"ARX","I","local_online_fit","[6 1 1]",15,"08-Apr-2021",3,"11-Apr-2021",0.984736866897371,0.526006877605637,-0.458729989291734,0.458729989291734,0.210433203075595,0.27449605491962,0,0.489920547780228
"ARX","I","local_online_fit","[6 1 1]",15,"08-Apr-2021",4,"12-Apr-2021",0.390960084104046,0.359692740707816,-0.0312673433962296,0.0312673433962296,0.00097764676305774,0.0402117934574631,1,0.520197574667512
"ARX","I","local_online_fit","[6 1 1]",15,"08-Apr-2021",5,"13-Apr-2021",0.564794072556786,0.690863243186446,0.126069170629659,0.126069170629659,0.0158934357832502,0.0696827064688868,1,0.812222916026043
"ARX","I","local_online_fit","[6 1 1]",15,"08-Apr-2021",6,"14-Apr-2021",1.53478171167765,1.24058112161573,-0.294200590061925,0.294200590061925,0.0865539871927848,0.134031419223573,0.75,1.3159614338605
"ARX","I","local_online_fit","[6 1 1]",15,"08-Apr-2021",7,"15-Apr-2021",1.28953487432461,1.353118468865,0.0635835945403935,0.0635835945403935,0.00404287349467716,0.113348609017255,1,1.51713585187892
"ARX","I","local_online_fit","[6 1 1]",15,"08-Apr-2021",8,"16-Apr-2021",1.36084831801368,1.54698595239945,0.186137634385774,0.186137634385774,0.0346472189347322,0.147956625905458,1,1.82055540348885
"ARX","I","local_online_fit","[6 1 1]",15,"08-Apr-2021",9,"17-Apr-2021",1.08652010634042,0.910329489018657,-0.176190617321759,0.176190617321759,0.0310431336322226,0.1192324158342,1,1.45001950515063
"ARX","I","local_online_fit","[6 1 1]",15,"08-Apr-2021",10,"18-Apr-2021",0.799216428693257,0.515235925793874,-0.283980502899383,0.283980502899383,0.0806449260269867,0.0937316568695795,0.75,0.799640701203379
"ARX","I","local_online_fit","[6 1 1]",15,"08-Apr-2021",11,"19-Apr-2021",0.394752798770747,0.534175226155877,0.139422427385131,0.139422427385131,0.019438613257962,0.065229966804395,1,0.691576878634065
"ARX","I","local_online_fit","[6 1 1]",15,"08-Apr-2021",12,"20-Apr-2021",0.438623364979239,0.821171315729859,0.38254795075062,0.38254795075062,0.146342934623499,0.145150316467549,0.75,1.1533376571147
"ARX","I","local_online_fit","[6 1 1]",15,"08-Apr-2021",13,"21-Apr-2021",1.32633221421266,1.18690671337216,-0.139425500840494,0.139425500840494,0.0194394702846225,0.114582055510485,1,1.48511329068042
"ARX","I","local_online_fit","[6 1 1]",15,"08-Apr-2021",14,"22-Apr-2021",1.46657115014242,1.36789836392608,-0.0986727862163461,0.0986727862163461,0.00973631873969675,0.13254459010005,1,1.73767822743644
"ARX","I","local_online_fit","[6 1 1]",16,"15-Apr-2021",1,"16-Apr-2021",1.36084831801368,1.25531846904805,-0.105529848965629,0.105529848965629,0.0111365490227085,0.0854087817394917,1,1.1006113740134
"ARX","I","local_online_fit","[6 1 1]",16,"15-Apr-2021",2,"17-Apr-2021",1.08652010634042,1.46500165261862,0.378481546278208,0.378481546278208,0.143248280873143,0.150195416131778,1,1.39587433822396
"ARX","I","local_online_fit","[6 1 1]",16,"15-Apr-2021",3,"18-Apr-2021",0.799216428693257,0.824996317655165,0.0257798889619071,0.0257798889619071,0.000664602674888259,0.0579257392778343,1,0.870393562546371
"ARX","I","local_online_fit","[6 1 1]",16,"15-Apr-2021",4,"19-Apr-2021",0.394752798770747,0.464838520038419,0.0700857212676725,0.0700857212676725,0.00491200832560989,0.0368317373323139,1,0.466759637043305
"ARX","I","local_online_fit","[6 1 1]",16,"15-Apr-2021",5,"20-Apr-2021",0.438623364979239,0.741642366979004,0.303019001999765,0.303019001999765,0.0918205155729333,0.126087557274619,0.5,0.825820642872343
"ARX","I","local_online_fit","[6 1 1]",16,"15-Apr-2021",6,"21-Apr-2021",1.32633221421266,1.19152018554942,-0.13481202866324,0.13481202866324,0.0181742830722983,0.0973428557610319,1,1.34647740904063
"ARX","I","local_online_fit","[6 1 1]",16,"15-Apr-2021",7,"22-Apr-2021",1.46657115014242,1.04426441507956,-0.422306735062859,0.422306735062859,0.178342978479451,0.161309430684048,0.75,1.58934256142244
"ARX","I","local_online_fit","[6 1 1]",16,"15-Apr-2021",8,"23-Apr-2021",1.18606401371935,1.32351932881097,0.137455315091619,0.137455315091619,0.0188939636469362,0.124493264046767,1,1.74872518807211
"ARX","I","local_online_fit","[6 1 1]",16,"15-Apr-2021",9,"24-Apr-2021",0.995945463421884,1.25602691199408,0.260081448572195,0.260081448572195,0.0676423598914115,0.147824043735296,1,1.75847675773584
"ARX","I","local_online_fit","[6 1 1]",16,"15-Apr-2021",10,"25-Apr-2021",0.796187764517258,0.693695251200085,-0.102492513317173,0.102492513317173,0.0105047152860709,0.088431840605051,1,1.1037003759695
"ARX","I","local_online_fit","[6 1 1]",16,"15-Apr-2021",11,"26-Apr-2021",0.303356745125229,0.578821288548222,0.275464543422993,0.275464543422993,0.075880714683238,0.120360398977935,0.5,0.904889818338232
"ARX","I","local_online_fit","[6 1 1]",16,"15-Apr-2021",12,"27-Apr-2021",0.551407462038856,0.778477407943884,0.227069945905028,0.227069945905028,0.0515607603333123,0.128790182910919,0.75,1.28473112836888
"ARX","I","local_online_fit","[6 1 1]",16,"15-Apr-2021",13,"28-Apr-2021",1.4314572147828,1.03004952568456,-0.401407689098238,0.401407689098238,0.161128132867188,0.136751892292733,1,1.22181326549076
"ARX","I","local_online_fit","[6 1 1]",16,"15-Apr-2021",14,"29-Apr-2021",1.50894236528466,1.081245594297,-0.427696770987668,0.427696770987668,0.182924527913278,0.16707069197923,0.75,1.41506522719892
"ARX","I","local_online_fit","[6 1 1]",17,"22-Apr-2021",1,"23-Apr-2021",1.18606401371935,1.17691334278525,-0.00915067093409494,0.00915067093409494,8.373477854409e-05,0.0572935645705235,1,0.872289562849758
"ARX","I","local_online_fit","[6 1 1]",17,"22-Apr-2021",2,"24-Apr-2021",0.995945463421884,1.02769770180363,0.031752238381745,0.031752238381745,0.00100820464225116,0.0696042437349054,1,0.939159278394329
"ARX","I","local_online_fit","[6 1 1]",17,"22-Apr-2021",3,"25-Apr-2021",0.796187764517258,0.747743146545685,-0.0484446179715733,0.0484446179715733,0.00234688101041168,0.0565001958476813,1,0.738453079650908
"ARX","I","local_online_fit","[6 1 1]",17,"22-Apr-2021",4,"26-Apr-2021",0.303356745125229,0.45640457332212,0.153047828196891,0.153047828196891,0.023423637715785,0.0572159833734103,0.75,0.43955405838676
"ARX","I","local_online_fit","[6 1 1]",17,"22-Apr-2021",5,"27-Apr-2021",0.551407462038856,0.671663156895605,0.120255694856749,0.120255694856749,0.0144614321454795,0.0561118246312146,1,0.635050203728959
"ARX","I","local_online_fit","[6 1 1]",17,"22-Apr-2021",6,"28-Apr-2021",1.4314572147828,1.21845444916447,-0.213002765618329,0.213002765618329,0.0453701781610567,0.103204438201206,1,1.13838330706782
"ARX","I","local_online_fit","[6 1 1]",17,"22-Apr-2021",7,"29-Apr-2021",1.50894236528466,1.17332440483816,-0.335617960446502,0.335617960446502,0.11263941537427,0.139994250132105,1,1.47451533932778
"ARX","I","local_online_fit","[6 1 1]",17,"22-Apr-2021",8,"30-Apr-2021",1.23088906021464,1.29634475342219,0.065455693207555,0.065455693207555,0.00428444777328156,0.096252848299683,1,1.28136832676719
"ARX","I","local_online_fit","[6 1 1]",17,"22-Apr-2021",9,"01-May-2021",1.06190473546052,1.02993541663051,-0.0319693188300141,0.0319693188300141,0.00102203734645509,0.0987933141302574,1,1.38252049644287
"ARX","I","local_online_fit","[6 1 1]",17,"22-Apr-2021",10,"02-May-2021",0.887714906035704,0.647717241317089,-0.239997664718615,0.239997664718615,0.057598879070389,0.0876556424846891,0.75,0.689045678609335
"ARX","I","local_online_fit","[6 1 1]",17,"22-Apr-2021",11,"03-May-2021",0.314460165969188,0.479395341098413,0.164935175129226,0.164935175129226,0.0272036119949083,0.0820060396759154,0.75,0.739586324969187
"ARX","I","local_online_fit","[6 1 1]",17,"22-Apr-2021",12,"04-May-2021",0.576903154911759,0.729438666103474,0.152535511191715,0.152535511191715,0.023267082174518,0.0816527109289292,1,0.934308829982374
"ARX","I","local_online_fit","[6 1 1]",17,"22-Apr-2021",13,"05-May-2021",1.43670996794544,1.02418176275449,-0.412528205190942,0.412528205190942,0.17017952007806,0.158627545525824,0.75,1.22282319483631
"ARX","I","local_online_fit","[6 1 1]",17,"22-Apr-2021",14,"06-May-2021",1.4099237458307,1.08502419649134,-0.324899549339358,0.324899549339358,0.105559717160918,0.152915536949015,1,1.77898755712236
"ARX","I","local_online_fit","[6 1 1]",18,"29-Apr-2021",1,"30-Apr-2021",1.23088906021464,1.18537133564763,-0.0455177245670058,0.0455177245670058,0.0020718632497578,0.0711692776253109,1,0.97307391973599
"ARX","I","local_online_fit","[6 1 1]",18,"29-Apr-2021",2,"01-May-2021",1.06190473546052,1.20025006572085,0.138345330260324,0.138345330260324,0.0191394304048382,0.0727205316797759,1,0.846711280157472
"ARX","I","local_online_fit","[6 1 1]",18,"29-Apr-2021",3,"02-May-2021",0.887714906035704,0.6099693667576,-0.277745539278105,0.277745539278105,0.0771425845888852,0.10163616275757,0.5,0.51687009750642
"ARX","I","local_online_fit","[6 1 1]",18,"29-Apr-2021",4,"03-May-2021",0.314460165969188,0.397633996577531,0.0831738306083433,0.0831738306083433,0.00691788609806539,0.0407506876556059,1,0.493278150404554
"ARX","I","local_online_fit","[6 1 1]",18,"29-Apr-2021",5,"04-May-2021",0.576903154911759,0.612558325773721,0.0356551708619617,0.0356551708619617,0.00127129120919568,0.0542455077962769,1,0.743931621282044
"ARX","I","local_online_fit","[6 1 1]",18,"29-Apr-2021",6,"05-May-2021",1.43670996794544,1.33897120485574,-0.097738763089698,0.097738763089698,0.00955286581030411,0.109538310616654,1,1.51321529505701
"ARX","I","local_online_fit","[6 1 1]",18,"29-Apr-2021",7,"06-May-2021",1.4099237458307,1.43952805348695,0.0296043076562551,0.0296043076562551,0.000876415031806204,0.100288228645863,1,1.48628772970872
"ARX","I","local_online_fit","[6 1 1]",18,"29-Apr-2021",8,"07-May-2021",1.22230104821888,1.20170171242767,-0.0205993357912144,0.0205993357912144,0.000424332635039208,0.117148102999437,1,1.66669713415445
"ARX","I","local_online_fit","[6 1 1]",18,"29-Apr-2021",9,"08-May-2021",1.0655796891501,1.00316945291564,-0.0624102362344643,0.0624102362344643,0.00389503758684164,0.0951865363673331,1,1.19641997636581
"ARX","I","local_online_fit","[6 1 1]",18,"29-Apr-2021",10,"09-May-2021",0.871333375151499,0.629531974078576,-0.241801401072924,0.241801401072924,0.058467917560829,0.0843142635043717,0.75,0.698960128473194
"ARX","I","local_online_fit","[6 1 1]",18,"29-Apr-2021",11,"10-May-2021",0.31674279234619,0.537443013975481,0.220700221629291,0.220700221629291,0.0487085878272183,0.0924384903857137,0.75,0.86000310407539
"ARX","I","local_online_fit","[6 1 1]",18,"29-Apr-2021",12,"11-May-2021",0.483888130952106,0.810634187783067,0.326746056830961,0.326746056830961,0.106762985654581,0.131755846313946,0.75,1.17472702802964
"ARX","I","local_online_fit","[6 1 1]",18,"29-Apr-2021",13,"12-May-2021",1.35465300474874,1.11119824725591,-0.243454757492836,0.243454757492836,0.0592702189458956,0.139001938220743,1,1.68628944805056
"ARX","I","local_online_fit","[6 1 1]",18,"29-Apr-2021",14,"13-May-2021",1.22048632108704,1.26366951624518,0.0431831951581449,0.0431831951581449,0.00186478834406643,0.131905531149011,1,1.78235504386857
"ARX","I","local_online_fit","[6 1 1]",19,"06-May-2021",1,"07-May-2021",1.22230104821888,1.10305977677769,-0.119241271441189,0.119241271441189,0.0142184808149114,0.0778021968589007,1,0.920059897072601
"ARX","I","local_online_fit","[6 1 1]",19,"06-May-2021",2,"08-May-2021",1.0655796891501,1.33415066061944,0.26857097146934,0.26857097146934,0.0721303667159848,0.118628546375921,1,1.26833827112134
"ARX","I","local_online_fit","[6 1 1]",19,"06-May-2021",3,"09-May-2021",0.871333375151499,0.660123659238463,-0.211209715913037,0.211209715913037,0.0446095440960657,0.0797574681308837,0.75,0.824571427073641
"ARX","I","local_online_fit","[6 1 1]",19,"06-May-2021",4,"10-May-2021",0.31674279234619,0.455619833408105,0.138877041061915,0.138877041061915,0.0192868325341128,0.0613317496615493,0.75,0.465634907319259
"ARX","I","local_online_fit","[6 1 1]",19,"06-May-2021",5,"11-May-2021",0.483888130952106,0.747053326487125,0.26316519553502,0.26316519553502,0.0692559201409851,0.121993935120927,0.75,0.959351682679752
"ARX","I","local_online_fit","[6 1 1]",19,"06-May-2021",6,"12-May-2021",1.35465300474874,1.32496545823407,-0.029687546514668,0.029687546514668,0.000881350418060575,0.0980863748862411,1,1.47667696300692
"ARX","I","local_online_fit","[6 1 1]",19,"06-May-2021",7,"13-May-2021",1.22048632108704,1.18371247253647,-0.0367738485505726,0.0367738485505726,0.00135231593722045,0.0860019578962919,1,1.23292807747029
"ARX","I","local_online_fit","[6 1 1]",19,"06-May-2021",8,"14-May-2021",0.910292247563198,1.27871025873594,0.368418011172738,0.368418011172738,0.135731830956476,0.142959360023377,1,1.4354912740625
"ARX","I","local_online_fit","[6 1 1]",19,"06-May-2021",9,"15-May-2021",0.588175839936643,0.960323206014475,0.372147366077831,0.372147366077831,0.138493662078667,0.150030885386834,0.75,1.20387711013544
"ARX","I","local_online_fit","[6 1 1]",19,"06-May-2021",10,"16-May-2021",0.913673400743292,0.607683203744132,-0.305990196999159,0.305990196999159,0.0936300006595844,0.10114562045413,1,0.973013779263351
"ARX","I","local_online_fit","[6 1 1]",19,"06-May-2021",11,"17-May-2021",0.336667822678584,0.576284014397752,0.239616191719168,0.239616191719168,0.0574159193339971,0.100546540777794,0.75,0.797112826163358
"ARX","I","local_online_fit","[6 1 1]",19,"06-May-2021",12,"18-May-2021",0.532124496906547,0.983073032995323,0.450948536088776,0.450948536088776,0.20335458220061,0.155619557922085,0.75,1.30905386568358
"ARX","I","local_online_fit","[6 1 1]",19,"06-May-2021",13,"19-May-2021",1.28867593169524,1.14242598953503,-0.146249942160203,0.146249942160203,0.0213890455818628,0.130372560149677,1,1.70982293555658
"ARX","I","local_online_fit","[6 1 1]",19,"06-May-2021",14,"20-May-2021",1.02206740089918,1.14670184905828,0.124634448159099,0.124634448159099,0.0155337456679232,0.14092297210842,1,1.88206523225283
"ARX","I","local_online_fit","[6 1 1]",20,"13-May-2021",1,"14-May-2021",0.910292247563198,1.07224243001929,0.161950182456097,0.161950182456097,0.026227861597563,0.0799152364559224,1,1.01767333910424
"ARX","I","local_online_fit","[6 1 1]",20,"13-May-2021",2,"15-May-2021",0.588175839936643,1.31768473452165,0.729508894585007,0.729508894585007,0.532183227278639,0.353968176800064,0,1.30808762857485
"ARX","I","local_online_fit","[6 1 1]",20,"13-May-2021",3,"16-May-2021",0.913673400743292,0.764937051441517,-0.148736349301774,0.148736349301774,0.0221225016036194,0.0635237114239264,1,0.656108897039981
"ARX","I","local_online_fit","[6 1 1]",20,"13-May-2021",4,"17-May-2021",0.336667822678584,0.471835362316191,0.135167539637607,0.135167539637607,0.0182702637716841,0.0423057570043359,1,0.408114592673797
"ARX","I","local_online_fit","[6 1 1]",20,"13-May-2021",5,"18-May-2021",0.532124496906547,0.744351257050884,0.212226760144337,0.212226760144337,0.045040197721362,0.0826137352124266,0.75,0.67174501135851
"ARX","I","local_online_fit","[6 1 1]",20,"13-May-2021",6,"19-May-2021",1.28867593169524,1.07063486211896,-0.218041069576275,0.218041069576275,0.047541908021966,0.111462643367184,1,1.34858701590382
"ARX","I","local_online_fit","[6 1 1]",20,"13-May-2021",7,"20-May-2021",1.02206740089918,1.05311904451618,0.0310516436169996,0.0310516436169996,0.000964204571317154,0.0876586812247346,1,1.31710393283238
"ARX","I","local_online_fit","[6 1 1]",20,"13-May-2021",8,"21-May-2021",0.962552952029666,1.15108458905694,0.188531637027273,0.188531637027273,0.0355441781601833,0.124354691912471,1,1.68786072608972
"ARX","I","local_online_fit","[6 1 1]",20,"13-May-2021",9,"22-May-2021",0.703335697495307,1.2164854594868,0.513149761991492,0.513149761991492,0.263322678231925,0.211503770434089,0.5,1.58977977290443
"ARX","I","local_online_fit","[6 1 1]",20,"13-May-2021",10,"23-May-2021",0.585472757122559,0.744915158504105,0.159442401381546,0.159442401381546,0.025421879358314,0.0667969906378903,1,0.756015480017164
"ARX","I","local_online_fit","[6 1 1]",20,"13-May-2021",11,"24-May-2021",0.19832960949923,0.625356169633746,0.427026560134516,0.427026560134516,0.182351683060317,0.256978858282858,0,0.69711357781349
"ARX","I","local_online_fit","[6 1 1]",20,"13-May-2021",12,"25-May-2021",0.416114894595024,0.864469189599884,0.44835429500486,0.44835429500486,0.201021573849305,0.189686133237637,0.5,1.38070776874559
"ARX","I","local_online_fit","[6 1 1]",20,"13-May-2021",13,"26-May-2021",1.09106608835422,0.951013047441781,-0.140053040912438,0.140053040912438,0.0196148542688211,0.119446550231879,1,1.71483735109508
"ARX","I","local_online_fit","[6 1 1]",20,"13-May-2021",14,"27-May-2021",0.636237583858345,0.960594531035188,0.324356947176843,0.324356947176843,0.105207429181881,0.149598782289588,0.75,1.43197311365905
"ARX","I","local_online_fit","[6 1 1]",21,"20-May-2021",1,"21-May-2021",0.962552952029666,0.707206974356955,-0.255345977672711,0.255345977672711,0.0652015683136325,0.10894544942116,0.25,0.500378455101573
"ARX","I","local_online_fit","[6 1 1]",21,"20-May-2021",2,"22-May-2021",0.703335697495307,1.11855065937224,0.415214961876929,0.415214961876929,0.17240346456646,0.144509749345312,0.75,1.12216717462753
"ARX","I","local_online_fit","[6 1 1]",21,"20-May-2021",3,"23-May-2021",0.585472757122559,0.8118224967042,0.226349739581642,0.226349739581642,0.0512342046086769,0.0850717671087229,1,0.784170557234833
"ARX","I","local_online_fit","[6 1 1]",21,"20-May-2021",4,"24-May-2021",0.19832960949923,0.565260081546582,0.366930472047352,0.366930472047352,0.134637971316893,0.194192301782451,0,0.499988770048001
"ARX","I","local_online_fit","[6 1 1]",21,"20-May-2021",5,"25-May-2021",0.416114894595024,0.843294705424835,0.427179810829811,0.427179810829811,0.182482590780593,0.156506081198237,0.5,0.933205740397862
"ARX","I","local_online_fit","[6 1 1]",21,"20-May-2021",6,"26-May-2021",1.09106608835422,1.2039239624612,0.112857874106977,0.112857874106977,0.0127368997479463,0.103162087898399,1,1.31563230803249
"ARX","I","local_online_fit","[6 1 1]",21,"20-May-2021",7,"27-May-2021",0.636237583858345,0.950850159117171,0.314612575258826,0.314612575258826,0.0989810725109905,0.129231983517272,0.75,1.25111589509852
"ARX","I","local_online_fit","[6 1 1]",21,"20-May-2021",8,"28-May-2021",0.0440664227816585,0.93197781613319,0.887911393351532,0.887911393351532,0.788386642443459,0.547629177579454,0,1.1957269942412
"ARX","I","local_online_fit","[6 1 1]",21,"20-May-2021",9,"29-May-2021",0.155287958567339,0.980855796207911,0.825567837640573,0.825567837640573,0.681562254546531,0.52528049236603,0,1.52149770369424
"ARX","I","local_online_fit","[6 1 1]",21,"20-May-2021",10,"30-May-2021",0.17399092298677,0.781098330719584,0.607107407732814,0.607107407732814,0.368579404524057,0.374786988494213,0,1.12855527073879
"ARX","I","local_online_fit","[6 1 1]",21,"20-May-2021",11,"31-May-2021",1.45230594205109,0.657353910388965,-0.794952031662125,0.794952031662125,0.63194873264374,0.321313970211553,0.5,0.952655028353717
"ARX","I","local_online_fit","[6 1 1]",21,"20-May-2021",12,"01-Jun-2021",1.67125406613729,0.960551931528607,-0.710702134608685,0.710702134608685,0.505097524137341,0.317088241562782,0.25,0.919381259817171
"ARX","I","local_online_fit","[6 1 1]",21,"20-May-2021",13,"02-Jun-2021",2.49399477138233,1.04662195623496,-1.44737281514737,1.44737281514737,2.09488806602762,0.814074413582218,0,1.3025994748875
"ARX","I","local_online_fit","[6 1 1]",21,"20-May-2021",14,"03-Jun-2021",1.09859314900542,0.990333256625817,-0.108259892379608,0.108259892379608,0.0117202042980442,0.118176360920806,1,1.65765087059775
"ARX","I","local_online_fit","[6 1 1]",22,"27-May-2021",1,"28-May-2021",0.0440664227816585,0.662375793371057,0.618309370589398,0.618309370589398,0.382306477758658,0.442417792028539,0,0.66373862379593
"ARX","I","local_online_fit","[6 1 1]",22,"27-May-2021",2,"29-May-2021",0.155287958567339,1.19581257596623,1.04052461739889,1.04052461739889,1.0826914794131,0.632929631772261,0,1.25144263345734
"ARX","I","local_online_fit","[6 1 1]",22,"27-May-2021",3,"30-May-2021",0.17399092298677,0.653052265249874,0.479061342263103,0.479061342263103,0.229499769650926,0.248108176209851,0,0.788870476532944
"ARX","I","local_online_fit","[6 1 1]",22,"27-May-2021",4,"31-May-2021",1.45230594205109,0.437002303030367,-1.01530363902072,1.01530363902072,1.03084147940872,0.803275532410681,0,0.438158809797373
"ARX","I","local_online_fit","[6 1 1]",22,"27-May-2021",5,"01-Jun-2021",1.67125406613729,0.915477704563963,-0.755776361573329,0.755776361573329,0.571197908713019,0.413039961815201,0,0.798844889842544
"ARX","I","local_online_fit","[6 1 1]",22,"27-May-2021",6,"02-Jun-2021",2.49399477138233,1.15054410146459,-1.34345066991774,1.34345066991774,1.80485970250242,0.701897269148053,0.25,1.56982242390581
"ARX","I","local_online_fit","[6 1 1]",22,"27-May-2021",7,"03-Jun-2021",1.09859314900542,0.834478525845832,-0.264114623159592,0.264114623159592,0.0697565341667333,0.103753519178803,0.75,0.894429092072018
"ARX","I","local_online_fit","[6 1 1]",22,"27-May-2021",8,"04-Jun-2021",0.756253176746672,1.05575696258746,0.299503785840788,0.299503785840788,0.0897025177329643,0.132250556371049,0.75,1.20076201414818
"ARX","I","local_online_fit","[6 1 1]",22,"27-May-2021",9,"05-Jun-2021",0.649761624570194,1.21272487189119,0.562963247321,0.562963247321,0.316927617834206,0.232683233331762,0.5,1.56852919231498
"ARX","I","local_online_fit","[6 1 1]",22,"27-May-2021",10,"06-Jun-2021",0.501410168222651,0.683492786792257,0.182082618569606,0.182082618569606,0.0331540799851646,0.0839416328248241,0.75,0.979654876460001
"ARX","I","local_online_fit","[6 1 1]",22,"27-May-2021",11,"07-Jun-2021",0.155119299781206,0.642301644517132,0.487182344735926,0.487182344735926,0.237346637022395,0.292625089980983,0,0.839415853024057
"ARX","I","local_online_fit","[6 1 1]",22,"27-May-2021",12,"08-Jun-2021",0.380415426920092,0.943251051824376,0.562835624904284,0.562835624904284,0.316783940661396,0.247196230767099,0.5,1.40938938568502
"ARX","I","local_online_fit","[6 1 1]",22,"27-May-2021",13,"09-Jun-2021",1.06706203904227,1.0698090646962,0.00274702565392726,0.00274702565392726,7.54614994333449e-06,0.10784678661604,1,1.47493817331333
"ARX","I","local_online_fit","[6 1 1]",22,"27-May-2021",14,"10-Jun-2021",0.850419755625027,0.996114338332061,0.145694582707034,0.145694582707034,0.0212269114301767,0.104134083678972,1,1.39326154286243
"ARX","I","partA_fixed_fit","[4 1 1]",1,"31-Dec-2020",1,"01-Jan-2021",1.22571140718375,1.25823669058961,0.0325252834058609,0.0325252834058609,0.00105789406063157,0.0930113597190924,1,1.30359845142938
"ARX","I","partA_fixed_fit","[4 1 1]",1,"31-Dec-2020",2,"02-Jan-2021",0.409173979230357,0.81871635325187,0.409542374021513,0.409542374021513,0.167724956119177,0.166282877409118,0.5,0.972836888799404
"ARX","I","partA_fixed_fit","[4 1 1]",1,"31-Dec-2020",3,"03-Jan-2021",0.37838073275964,0.608886007505717,0.230505274746078,0.230505274746078,0.0531326816857647,0.10169119722313,0.75,0.853094149538576
"ARX","I","partA_fixed_fit","[4 1 1]",1,"31-Dec-2020",4,"04-Jan-2021",0.431830084052681,0.684478999254423,0.252648915201742,0.252648915201742,0.063831474352617,0.121068818860814,0.75,0.992396391756271
"ARX","I","partA_fixed_fit","[4 1 1]",1,"31-Dec-2020",5,"05-Jan-2021",1.21336081445493,0.943208472987686,-0.270152341467245,0.270152341467245,0.0729822876002349,0.115773486602581,1,1.27495866304089
"ARX","I","partA_fixed_fit","[4 1 1]",1,"31-Dec-2020",6,"06-Jan-2021",1.4412312336395,0.998591868728077,-0.442639364911421,0.442639364911421,0.195929607369186,0.180858230002618,0.75,1.59350281244923
"ARX","I","partA_fixed_fit","[4 1 1]",1,"31-Dec-2020",7,"07-Jan-2021",0.973403379483386,1.11674744610006,0.143344066616678,0.143344066616678,0.0205475214342066,0.131402665529405,1,1.6284280716245
"ARX","I","partA_fixed_fit","[4 1 1]",1,"31-Dec-2020",8,"08-Jan-2021",1.34114446715532,1.15214388123457,-0.189000585920757,0.189000585920757,0.0357212214783896,0.161730342097184,1,2.1288930467506
"ARX","I","partA_fixed_fit","[4 1 1]",1,"31-Dec-2020",9,"09-Jan-2021",1.03463218093139,1.05516125065566,0.0205290697242622,0.0205290697242622,0.000421442703743617,0.103748889360098,1,1.60361840324467
"ARX","I","partA_fixed_fit","[4 1 1]",1,"31-Dec-2020",10,"10-Jan-2021",0.830452383758157,0.938075109308951,0.107622725550794,0.107622725550794,0.0115826510549816,0.0893747226488319,1,1.34664528447012
"ARX","I","partA_fixed_fit","[4 1 1]",1,"31-Dec-2020",11,"11-Jan-2021",0.400951392842372,0.866354640824445,0.465403247982073,0.465403247982073,0.216600183232263,0.214257366172315,0.5,1.37330206662512
"ARX","I","partA_fixed_fit","[4 1 1]",1,"31-Dec-2020",12,"12-Jan-2021",0.828954850296998,0.982956224941296,0.154001374644298,0.154001374644298,0.0237164233923334,0.0899693330137181,1,1.17051529522177
