CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,WindowWIS,WindowRawScaleWIS,WindowRMSE,WindowMAE,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,IsValid,IntervalMethod,IntervalStatus,RecordedStatus,AICC
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,280,281,0.0550971437034556,0.0550971437034556,0.145560772778672,0.141584820529756,0.0157316467255285,0.0218248003156251,0.017540696662302,0,0.607142857142857,-0.180357142857143,0.301785714285714,0.320344879726689,1,closed_loop_monte_carlo,ok,ok,-570.411145552975
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,287,288,0.0462720724705182,0.0462720724705182,0.130338139947487,0.123107136670565,0.0136785707411739,0.0226840636495049,0.00990943807983946,0,0.75,-0.0375,0.244642857142857,0.325784838064198,1,closed_loop_monte_carlo,ok,ok,-578.137561612264
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,294,295,0.0221363205119488,0.0221363205119488,0.0271695413263864,0.0230368751334435,0.00255965279260483,0.019576667719344,0,0,1,0.2125,0.2125,0.280255767940894,1,closed_loop_monte_carlo,ok,ok,-591.561999529865
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,301,302,0.0405708569074158,0.0405708569074158,0.107439365048237,0.106406982109462,0.0118229980121624,0.0198063846515403,0.00894147424371309,0,0.714285714285714,-0.0732142857142857,0.233928571428571,0.286905681130551,1,closed_loop_monte_carlo,ok,ok,-599.730796239541
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,308,309,0.0256156361579007,0.0256156361579007,0.0568710328205073,0.0527092572277929,0.00585658413642144,0.0185987117465392,0.00116034027494,0,0.910714285714286,0.123214285714286,0.2125,0.271588234149935,1,closed_loop_monte_carlo,ok,ok,-596.694887873982
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,315,316,0.0230344898645917,0.0230344898645917,0.0385984350385833,0.0355905954275132,0.00395451060305702,0.0189999381533377,8.00411081969865e-05,0,0.982142857142857,0.194642857142857,0.2125,0.275812383843903,1,closed_loop_monte_carlo,ok,ok,-611.500374708843
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,322,323,0.0205947800646961,0.0205947800646961,0.032812484364939,0.0263960153306202,0.00293289059229114,0.017661889472405,0,0,1,0.2125,0.2125,0.256881095146859,1,closed_loop_monte_carlo,ok,ok,-630.103550957494
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,329,330,0.0217629230698419,0.0217629230698419,0.027976396296918,0.0221553834218109,0.0024617092690901,0.0193012138007518,0,0,1,0.2125,0.2125,0.281487753730802,1,closed_loop_monte_carlo,ok,ok,-646.788557739523
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,336,337,0.0294074160126531,0.0294074160126531,0.0783345344141743,0.0697838081831627,0.00775375646479585,0.0193851703337506,0,0.00226848921410673,0.892857142857143,0.105357142857143,0.2125,0.274449498771882,1,closed_loop_monte_carlo,ok,ok,-652.542029828091
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,343,344,0.0258671864928855,0.0258671864928855,0.0562804652620001,0.043614862322613,0.00484609581362366,0.0193289155358811,0,0.0016921751433808,0.910714285714286,0.123214285714286,0.2125,0.27925065034838,1,closed_loop_monte_carlo,ok,ok,-670.003220780066
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,350,351,0.0424140925224843,0.0424140925224843,0.120331823056223,0.114761386815252,0.0127512652016946,0.0207506465188868,0,0.00891218080190286,0.732142857142857,-0.0553571428571429,0.248214285714286,0.297714708913508,1,closed_loop_monte_carlo,ok,ok,-683.139699855698
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_ARX_I.mat,forecast_results,49,50,0.12065070692061,0.12065070692061,0.229714786727071,0.213253013163983,0.0236947792404426,0.019003216943618,0,0.0779527107365491,0.214285714285714,-0.573214285714286,0.632142857142857,0.264292261204598,1,closed_loop_monte_carlo,ok,ok,-58.965382900339
