CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,WindowWIS,WindowRawScaleWIS,WindowRMSE,WindowMAE,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,IsValid,IntervalMethod,IntervalStatus,RecordedStatus,AICC
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,189,190,1.63540275219738e-08,1.63540275219738e-08,6.16990333507352e-08,3.10112755316386e-08,3.44569728129318e-09,3.38845658233995e-09,9.51987365834072e-09,0,0.339285714285714,-0.448214285714286,0.535714285714286,4.60639327435976e-08,1,closed_loop_monte_carlo,ok,ok,-10426.7525265259
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,196,197,3.35071828646543e-08,3.35071828646543e-08,1.02241225940689e-07,5.1673991308121e-08,5.74155458979122e-09,3.3004587972671e-09,2.44651694775959e-08,0,0.0535714285714286,-0.733928571428571,0.741071428571429,4.81647718177301e-08,1,closed_loop_monte_carlo,ok,ok,-10764.1379791215
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,203,204,2.64290425604461e-08,2.64290425604461e-08,1.15534975427802e-07,5.79986278527654e-08,6.4442919836406e-09,4.85940722158705e-09,1.51253433552185e-08,0,0.267857142857143,-0.519642857142857,0.560714285714286,7.15804279381528e-08,1,closed_loop_monte_carlo,ok,ok,-11034.8186212134
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,210,211,3.20462585783473e-08,3.20462585783473e-08,1.23398545480939e-07,6.32505052619184e-08,7.02783391799094e-09,6.52798292177087e-09,1.84904417385855e-08,0,0.160714285714286,-0.626785714285714,0.646428571428571,9.00519420143908e-08,1,closed_loop_monte_carlo,ok,ok,-11334.9514553351
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,217,218,2.24846300930737e-08,2.24846300930737e-08,1.14283548443579e-07,5.82681357608195e-08,6.47423730675772e-09,6.68411759151432e-09,9.32627519480167e-09,0,0.446428571428571,-0.341071428571429,0.419642857142857,9.61571716140419e-08,1,closed_loop_monte_carlo,ok,ok,-11673.2433907529
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,224,225,1.10203139530144e-08,1.10203139530144e-08,5.27585208048085e-08,2.71272777257232e-08,3.0141419695248e-09,6.38153863500319e-09,1.62463334848642e-09,0,0.892857142857143,0.105357142857143,0.2125,9.51926047432217e-08,1,closed_loop_monte_carlo,ok,ok,-12032.4253205968
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,231,232,7.71490733837104e-09,7.71490733837104e-09,8.49125961499902e-09,4.4792550621001e-09,4.97695006900011e-10,7.21721233147103e-09,0,0,1,0.2125,0.2125,9.64569281907452e-08,1,closed_loop_monte_carlo,ok,ok,-12403.4562671414
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,238,239,1.21991216357863e-08,1.21991216357863e-08,6.71476836349382e-08,3.3905890936151e-08,3.76732121512789e-09,6.90305172336095e-09,0,1.52874869729748e-09,0.910714285714286,0.123214285714286,0.2125,9.3644747797431e-08,1,closed_loop_monte_carlo,ok,ok,-12779.4972795044
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,245,246,2.90290641157318e-08,2.90290641157318e-08,1.26241074256003e-07,6.3005204545671e-08,7.00057828285233e-09,6.52288254829634e-09,0,1.55056032845831e-08,0.428571428571429,-0.358928571428571,0.442857142857143,8.73600015343407e-08,1,closed_loop_monte_carlo,ok,ok,-13155.0720403968
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,252,253,4.83662425656632e-08,4.83662425656632e-08,1.61805339729482e-07,8.22818941552989e-08,9.1424326839221e-09,6.14364926040196e-09,0,3.30801606213391e-08,0.107142857142857,-0.680357142857143,0.7,8.37616207663824e-08,1,closed_loop_monte_carlo,ok,ok,-13523.5341877502
