CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Alpha,NominalCoverage,LowerBound,UpperBound,Coverage,IntervalMethod,IntervalStatus,IntervalWidth,CoverageError,AbsoluteCoverageError,IntervalScore,WISIntervalComponent,WISSharpnessComponent,WISUnderpredictionComponent,WISOverpredictionComponent
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,4,60,1.46400366119206,0.1,0.9,1.46595024193542,1.46638254819302,0,closed_loop_monte_carlo,ok,0.000432306257596604,-0.9,0.9,0.0393639211247936,0.000437376901386595,4.80340286218449e-06,0.000432573498524411,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,5,61,1.45894263841497,0.1,0.9,1.46188877641897,1.46250278341904,0,closed_loop_monte_carlo,ok,0.000614007000073746,-0.9,0.9,0.0595367670799163,0.000661519634221292,6.8223000008194e-06,0.000654697334220473,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,6,62,1.45357471720592,0.1,0.9,1.45771227701727,1.45847931778039,0,closed_loop_monte_carlo,ok,0.000767040763124172,-0.9,0.9,0.0835182369900798,0.000927980411000886,8.52267514582413e-06,0.000919457735855062,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,7,63,1.44790625961717,0.1,0.9,1.45338484847512,1.45439869672958,0,closed_loop_monte_carlo,ok,0.00101384825445461,-0.9,0.9,0.110585625413411,0.00122872917126012,1.12649806050512e-05,0.00121746419065507,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,1,57,1.47728721665793,0.2,0.8,1.47746858650674,1.47751955678139,0,closed_loop_monte_carlo,ok,5.09702746538387e-05,-0.8,0.8,0.00186466876276503,4.14370836170007e-05,1.13267277008531e-06,4.03044108469154e-05,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,2,58,1.47318138902826,0.2,0.8,1.47373068642766,1.47388056166434,0,closed_loop_monte_carlo,ok,0.000149875236676866,-0.8,0.8,0.00564284923065816,0.000125396649570181,3.33056081504147e-06,0.00012206608875514,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,3,59,1.46875178722047,0.2,0.8,1.4698786030428,1.47016622821715,0,closed_loop_monte_carlo,ok,0.000287625174347772,-0.8,0.8,0.0115557833976287,0.000256795186613972,6.3916705410616e-06,0.000250403516072911,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,4,60,1.46400366119206,0.2,0.8,1.46595181722291,1.46633216763708,0,closed_loop_monte_carlo,ok,0.000380350414171282,-0.8,0.8,0.0198619107226943,0.000441375793837651,8.45223142602849e-06,0.000432923562411622,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,5,61,1.45894263841497,0.2,0.8,1.46191823070454,1.46246354576451,0,closed_loop_monte_carlo,ok,0.000545315059974794,-0.8,0.8,0.0303012379556304,0.000673360843458454,1.21181124438843e-05,0.00066124273101457,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,6,62,1.45357471720592,0.2,0.8,1.45772237581686,1.45845119111125,0,closed_loop_monte_carlo,ok,0.000728815294390728,-0.8,0.8,0.0422054014038054,0.000937897808973452,1.61958954309051e-05,0.000921701913542547,0
