CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,Error,SquaredError,AbsoluteError,WIS,RawScaleWIS,WISMedianComponent,WISDispersionComponent,WISUnderpredictionComponent,WISOverpredictionComponent,CoverageMean,CalibrationBiasMean,AbsoluteCalibrationErrorMean,IntervalWidthMean,IntervalMethod,IntervalStatus
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,63,64,13,76,1.35037254403373,1.29336652346968,-0.0570060205640515,0.00324968638054906,0.0570060205640515,0.0575133939400964,0.0575133939400964,0.00633400228489461,0.0511793916552017,0,0,1,0.2125,0.2125,0.787930588207822,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,63,64,14,77,1.34134785230216,1.29142273466382,-0.0499251176383397,0.00249251737120206,0.0499251176383397,0.0563565142996354,0.0563565142996354,0.00554723529314886,0.0508092790064866,0,0,1,0.2125,0.2125,0.753410085811764,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,70,71,1,71,1.39261641397097,1.48484648609014,0.092230072119172,0.00850638620310767,0.092230072119172,0.0357557181132007,0.0357557181132007,0.0102477857910191,0.0255079323221816,0,0,1,0.2125,0.2125,0.374866950297738,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,70,71,2,72,1.384585379989,1.46619368201617,0.0816083020271741,0.00665991495975846,0.0816083020271741,0.0390563776386186,0.0390563776386186,0.00906758911413045,0.0299887885244881,0,0,1,0.2125,0.2125,0.471171571849868,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,70,71,3,73,1.37633557568774,1.43313918567071,0.0568036099829661,0.00322665010709692,0.0568036099829661,0.0399625770706072,0.0399625770706072,0.00631151222032956,0.0336510648502777,0,0,1,0.2125,0.2125,0.502374435735181,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,70,71,4,74,1.36787677872305,1.42538150716481,0.0575047284417547,0.00330679379315995,0.0575047284417547,0.0418860253955863,0.0418860253955863,0.00638941427130608,0.0354966111242802,0,0,1,0.2125,0.2125,0.512370502475739,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,70,71,5,75,1.35921901444858,1.43772078024426,0.0785017657956768,0.00616252723303929,0.0785017657956768,0.0468589924752292,0.0468589924752292,0.00872241842174187,0.0381365740534874,0,0,1,0.2125,0.2125,0.564168197489969,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,70,71,6,76,1.35037254403373,1.3965285328622,0.0461559888284693,0.00213037530473378,0.0461559888284693,0.0506576862753495,0.0506576862753495,0.00512844320316325,0.0455292430721862,0,0,1,0.2125,0.2125,0.665872477319231,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,70,71,7,77,1.34134785230216,1.43025719533194,0.0889093430297847,0.00790487127798793,0.0889093430297847,0.0586140818435676,0.0586140818435676,0.0098788158921983,0.0487352659513693,0,0,1,0.2125,0.2125,0.728419342824631,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,70,71,8,78,1.33215563530515,1.42547301353005,0.093317378224905,0.00870813307876998,0.093317378224905,0.0598506953001723,0.0598506953001723,0.010368597580545,0.0494820977196272,0,0,1,0.2125,0.2125,0.672224799626683,closed_loop_monte_carlo,ok
