date,t,I_observed,I_smoothed,Lambda_t,Rt_est,Rt_model_input,Rt_evaluation_proxy
2021-12-23,662,5112,3790.28571428571,3249.66766456014,1.16636102688942,1.16636102688942,1.16636102688942
2021-12-24,663,5132,3934.71428571429,3361.04983750581,1.17068013744009,1.17068013744009,1.17068013744009
2021-12-25,664,5815,4168.14285714286,3464.20657081158,1.20320274554712,1.20320274554712,1.20320274554712
2021-12-26,665,2364,4021.71428571429,3570.87348397488,1.12625504761304,1.12625504761304,1.12625504761304
2021-12-27,666,1793,3989.28571428571,3690.78240090521,1.08087805807985,1.08087805807985,1.08087805807985
2021-12-28,667,6132,4431.57142857143,3810.32290747527,1.16304353625184,1.16304353625184,1.16304353625184
2021-12-29,668,9233,5083,3905.05830866019,1.30164509675246,1.30164509675246,1.30164509675246
2021-12-30,669,10934,5914.71428571429,3993.84178389276,1.48095858718501,1.48095858718501,1.48095858718501
2021-12-31,670,11472,6820.42857142857,4141.35103463959,1.64690906768837,1.64690906768837,1.64690906768837
2022-01-01,671,10602,7504.28571428571,4413.5632496266,1.70027827627045,1.70027827627045,1.70027827627045
2022-01-02,672,5277,7920.42857142857,4843.41854122992,1.63529715716397,1.63529715716397,1.63529715716397
2022-01-03,673,5731,8483,5410.85992014948,1.56777298344209,1.56777298344209,1.56777298344209
2022-01-04,674,9989,9034,6048.02754764028,1.49371012761421,1.49371012761421,1.49371012761421
2022-01-05,675,17593,10228.2857142857,6689.15151724555,1.52908566772868,1.52908566772868,1.52908566772868
2022-01-06,676,24110,12110.5714285714,7309.33163562507,1.65686440734821,1.65686440734821,1.65686440734821
2022-01-07,677,17714,13002.2857142857,7951.16372569511,1.63526826548261,1.63526826548261,1.63526826548261
2022-01-08,678,19944,14336.8571428571,8720.7744957741,1.64398897710341,1.64398897710341,1.64398897710341
2022-01-09,679,19503,16369.1428571429,9664.93421265465,1.69366314317071,1.69366314317071,1.69366314317071
2022-01-10,680,16511,17909.1428571429,10748.8449721844,1.66614579552386,1.66614579552386,1.66614579552386
2022-01-11,681,15106,18640.1428571429,11966.4470820092,1.55770068838287,1.55770068838287,1.55770068838287
2022-01-12,682,22948,19405.1428571429,13320.0373920262,1.45683846719225,1.45683846719225,1.45683846719225
2022-01-13,683,26596,19760.2857142857,14727.8580863602,1.34169446761482,1.34169446761482,1.34169446761482
2022-01-14,684,26102,20958.5714285714,16062.6613581017,1.30480067787772,1.30480067787772,1.30480067787772
2022-01-15,685,26217,21854.7142857143,17230.6974596676,1.26835923716206,1.26835923716206,1.26835923716206
2022-01-16,686,25792,22753.1428571429,18238.4357318745,1.24753806695045,1.24753806695045,1.24753806695045
2022-01-17,687,22085,23549.4285714286,19161.3408745593,1.22900733960092,1.22900733960092,1.22900733960092
2022-01-18,688,24224,24852,20057.5448365369,1.23903499668262,1.23903499668262,1.23903499668262
2022-01-19,689,39311,27189.5714285714,20947.8671754526,1.29796371157218,1.29796371157218,1.29796371157218
2022-01-20,690,40628,29194.1428571429,21865.1103525789,1.33519302607588,1.33519302607588,1.33519302607588
2022-01-21,691,43712,31709.8571428571,22913.8910890017,1.38387046615917,1.38387046615917,1.38387046615917
2022-01-22,692,39808,33651.4285714286,24201.1173892539,1.3904906963664,1.3904906963664,1.3904906963664
2022-01-23,693,37705,35353.2857142857,25769.7474140053,1.37189104519791,1.37189104519791,1.37189104519791
2022-01-24,694,30985,36624.7142857143,27578.8280428935,1.32800111116947,1.32800111116947,1.32800111116947
2022-01-25,695,33921,38010,29511.9666590664,1.28795211918969,1.28795211918969,1.28795211918969
2022-01-26,696,46695,39064.8571428571,31428.9425294999,1.24295805072633,1.24295805072633,1.24295805072633
2022-01-27,697,41680,39215.1428571429,33230.1502046619,1.18010730061766,1.18010730061766,1.18010730061766
2022-01-28,698,53914,40672.5714285714,34865.466500799,1.16655749974375,1.16655749974375,1.16655749974375
2022-01-29,699,39514,40630.5714285714,36279.433881003,1.1199339979185,1.1199339979185,1.1199339979185
2022-01-30,700,34329,40148.2857142857,37478.0178500664,1.07124890849089,1.07124890849089,1.07124890849089
2022-01-31,701,15066,37874.1428571429,38483.7467565017,0.984159445201217,0.984159445201217,0.984159445201217
2022-02-01,702,24795,36570.4285714286,39230.0318237722,0.932204917286557,0.932204917286557,0.932204917286557
2022-02-02,703,40934,35747.4285714286,39550.1078158668,0.903851608644348,0.903851608644348,0.903851608644348
2022-02-03,704,35947,34928.4285714286,39339.2679792108,0.887876932277611,0.887876932277611,0.887876932277611
2022-02-04,705,28295,31268.5714285714,38694.1723683051,0.808095108765885,0.808095108765885,0.808095108765885
2022-02-05,706,25705,29295.8571428571,37797.2418225901,0.775079231451963,0.775079231451963,0.775079231451963
2022-02-06,707,19987,27247,36646.7530814081,0.743503795260464,0.743503795260464,0.743503795260464
2022-02-07,708,10074,26533.8571428571,35157.1458953495,0.754721592641199,0.754721592641199,0.754721592641199
2022-02-08,709,9656,24371.1428571429,33379.1759573806,0.730130153250654,0.730130153250654,0.730130153250654
2022-02-09,710,19619,21326.1428571429,31503.695446495,0.676940992315095,0.676940992315095,0.676940992315095
2022-02-10,711,15840,18453.7142857143,29664.1350791363,0.62208839854877,0.62208839854877,0.62208839854877
2022-02-11,712,7425,15472.2857142857,27789.3676621707,0.556769981324473,0.556769981324473,0.556769981324473
2022-02-12,713,5831,12633.1428571429,25735.2950098664,0.490887819716058,0.490887819716058,0.490887819716058
2022-02-13,714,2817,10180.2857142857,23431.8522689919,0.434463549762031,0.434463549762031,0.434463549762031
2022-02-14,715,1175,8909,20904.3878154898,0.426178469258907,0.426178469258907,0.426178469258907
2022-02-15,716,2547,7893.42857142857,18254.548631094,0.432408860440583,0.432408860440583,0.432408860440583
2022-02-16,717,4886,5788.71428571429,15662.6137786659,0.369588011778667,0.369588011778667,0.369588011778667
2022-02-17,718,4047,4104,13315.8310260299,0.308204571834643,0.308204571834643,0.308204571834643
2022-02-18,719,4217,3645.71428571429,11250.0577589562,0.32406182828812,0.32406182828812,0.32406182828812
2022-02-19,720,3422,3301.57142857143,9379.78596904742,0.351987928025902,0.351987928025902,0.351987928025902
2022-02-20,721,1969,3180.42857142857,7689.73150357299,0.413594228868824,0.413594228868824,0.413594228868824
2022-02-21,722,1084,3167.42857142857,6255.35025920534,0.506355110454031,0.506355110454031,0.506355110454031
2022-02-22,723,2297,3131.71428571429,5139.45914523787,0.609347053301528,0.609347053301528,0.609347053301528
2022-02-23,724,3440,2925.14285714286,4345.84731195876,0.673089192317812,0.673089192317812,0.673089192317812
2022-02-24,725,3106,2790.71428571429,3824.9365491834,0.729610609177317,0.729610609177317,0.729610609177317
2022-02-25,726,3529,2692.42857142857,3493.05089679734,0.770795688633444,0.770795688633444,0.770795688633444
2022-02-26,727,2756,2597.28571428571,3267.60703813409,0.794858648538365,0.794858648538365,0.794858648538365
2022-02-27,728,1483,2527.85714285714,3095.67900082327,0.816575989366107,0.816575989366107,0.816575989366107
2022-02-28,729,1092,2529,2952.51179263465,0.856558814196391,0.856558814196391,0.856558814196391
2022-03-01,730,1455,2408.71428571429,2829.40784037373,0.851313922066506,0.851313922066506,0.851313922066506
2022-03-02,731,3078,2357,2726.63170575579,0.864436511548108,0.864436511548108,0.864436511548108
2022-03-03,732,2446,2262.71428571429,2640.97598452702,0.856772003596814,0.856772003596814,0.856772003596814
2022-03-04,733,2085,2056.42857142857,2564.721539677,0.801813584677718,0.801813584677718,0.801813584677718
2022-03-05,734,2078,1959.57142857143,2490.6694335298,0.786764956517857,0.786764956517857,0.786764956517857
2022-03-06,735,1269,1929,2407.6201590756,0.801206117471883,0.801206117471883,0.801206117471883
2022-03-07,736,327,1819.71428571429,2309.45642178024,0.78794051645779,0.78794051645779,0.78794051645779
2022-03-08,737,1429,1816,2204.58428959853,0.823738066431884,0.823738066431884,0.823738066431884
2022-03-09,738,2219,1693.28571428571,2103.31305243632,0.80505643813903,0.80505643813903,0.80505643813903
2022-03-10,739,2103,1644.28571428571,2012.237601611,0.817142922371242,0.817142922371242,0.817142922371242
2022-03-11,740,1624,1578.42857142857,1931.11232072985,0.817367562976354,0.817367562976354,0.817367562976354
2022-03-12,741,1513,1497.71428571429,1855.51557763508,0.807168801904201,0.807168801904201,0.807168801904201
2022-03-13,742,820,1433.57142857143,1783.23789632345,0.803914851477227,0.803914851477227,0.803914851477227
2022-03-14,743,406,1444.85714285714,1712.60186580368,0.843662016086331,0.843662016086331,0.843662016086331
2022-03-15,744,880,1366.42857142857,1642.90581149869,0.831714491399899,0.831714491399899,0.831714491399899
2022-03-16,745,1711,1293.85714285714,1578.40619106954,0.819723813919161,0.819723813919161,0.819723813919161
2022-03-17,746,1786,1248.57142857143,1521.35634783183,0.820696236191369,0.820696236191369,0.820696236191369
2022-03-18,747,1863,1282.71428571429,1467.53960744188,0.874057694395202,0.874057694395202,0.874057694395202
2022-03-19,748,1302,1252.57142857143,1413.91544273981,0.88588849849766,0.88588849849766,0.88588849849766
2022-03-20,749,620,1224,1365.23831027208,0.896546771937616,0.896546771937616,0.896546771937616
2022-03-21,750,342,1214.85714285714,1326.6244469474,0.915750607229169,0.915750607229169,0.915750607229169
2022-03-22,751,924,1221.14285714286,1296.73797918862,0.941703626130341,0.941703626130341,0.941703626130341
2022-03-23,752,1613,1207.14285714286,1272.46884015095,0.948662017530938,0.948662017530938,0.948662017530938
2022-03-24,753,1263,1132.42857142857,1253.11207793931,0.903692966786183,0.903692966786183,0.903692966786183
2022-03-25,754,1336,1057.14285714286,1237.94585565437,0.853949187126654,0.853949187126654,0.853949187126654
2022-03-26,755,1152,1035.71428571429,1221.41893236064,0.847959908163991,0.847959908163991,0.847959908163991
2022-03-27,756,508,1019.71428571429,1196.00655136452,0.852599247513232,0.852599247513232,0.852599247513232
2022-03-28,757,249,1006.42857142857,1160.88506798309,0.866949364054733,0.866949364054733,0.866949364054733
2022-03-29,758,713,976.285714285714,1122.17473499022,0.869994381306602,0.869994381306602,0.869994381306602
2022-03-30,759,1104,903.571428571429,1086.21631515764,0.831852197359318,0.831852197359318,0.831852197359318
2022-03-31,760,1071,876.142857142857,1054.77421650042,0.830644931812769,0.830644931812769,0.830644931812769
2022-04-01,761,796,799,1023.87038654381,0.780372213613007,0.780372213613007,0.780372213613007
2022-04-02,762,757,742.571428571429,989.653820960473,0.750334523895187,0.750334523895187,0.750334523895187
2022-04-03,763,327,716.714285714286,950.114794264474,0.754344938149422,0.754344938149422,0.754344938149422
2022-04-04,764,184,707.428571428571,904.466175154691,0.78215038976729,0.78215038976729,0.78215038976729
2022-04-05,765,206,635,855.765433828003,0.74202576418578,0.74202576418578,0.74202576418578
2022-04-06,766,1035,625.142857142857,809.583402188427,0.772178450611761,0.772178450611761,0.772178450611761
2022-04-07,767,816,588.714285714286,767.164967735117,0.767389427924913,0.767389427924913,0.767389427924913
2022-04-08,768,867,598.857142857143,727.456862509589,0.823220143653877,0.823220143653877,0.823220143653877
2022-04-09,769,627,580.285714285714,690.673525108989,0.840173675680047,0.840173675680047,0.840173675680047
2022-04-10,770,354,584.142857142857,658.757798007708,0.886733878383664,0.886733878383664,0.886733878383664
2022-04-11,771,192,585.285714285714,633.333079674352,0.924135708475321,0.924135708475321,0.924135708475321
2022-04-12,772,552,634.714285714286,614.44242924207,1.03299227967903,1.03299227967903,1.03299227967903
2022-04-13,773,742,592.857142857143,601.912618454772,0.984955497990927,0.984955497990927,0.984955497990927
2022-04-14,774,685,574.142857142857,597.152867144835,0.961467136359915,0.961467136359915,0.961467136359915
2022-04-15,775,527,525.571428571429,597.927949972576,0.878987892430072,0.878987892430072,0.878987892430072
2022-04-16,776,311,480.428571428571,597.778582845564,0.803689836363191,0.803689836363191,0.803689836363191
2022-04-17,777,138,449.571428571429,590.876900370245,0.760854635355903,0.760854635355903,0.760854635355903
2022-04-18,778,118,439,574.200530069462,0.764541265656605,0.764541265656605,0.764541265656605
2022-04-19,779,146,381,548.92153010026,0.694088278757094,0.694088278757094,0.694088278757094
2022-04-20,780,465,341.428571428571,519.513507004985,0.657208266627984,0.657208266627984,0.657208266627984
2022-04-21,781,667,338.857142857143,488.336702672541,0.693900624308321,0.693900624308321,0.693900624308321
2022-04-22,782,546,341.571428571429,455.024208915091,0.750666496153761,0.750666496153761,0.750666496153761
2022-04-23,783,413,356.142857142857,421.675411306746,0.84459005100438,0.84459005100438,0.84459005100438
2022-04-24,784,213,366.857142857143,392.937948843854,0.933626146155013,0.933626146155013,0.933626146155013
2022-04-25,785,78,361.142857142857,372.700144927091,0.968990385591359,0.968990385591359,0.968990385591359
2022-04-26,786,387,395.571428571429,362.019386870619,1.09268023458865,1.09268023458865,1.09268023458865
2022-04-27,787,454,394,358.706370863959,1.09839141984302,1.09839141984302,1.09839141984302
2022-04-28,788,428,359.857142857143,360.98192592364,0.996884101430787,0.996884101430787,0.996884101430787
2022-04-29,789,374,335.285714285714,367.210239796507,0.913061995415803,0.913061995415803,0.913061995415803
2022-04-30,790,403,333.857142857143,372.619103582104,0.895974306329627,0.895974306329627,0.895974306329627
2022-05-01,791,178,328.857142857143,372.287284274312,0.883342399131827,0.883342399131827,0.883342399131827
2022-05-02,792,101,332.142857142857,365.873181464676,0.907808699760971,0.907808699760971,0.907808699760971
2022-05-03,793,263,314.428571428571,356.515739582157,0.881948639342227,0.881948639342227,0.881948639342227
2022-05-04,794,456,314.714285714286,347.438086266674,0.905814008751846,0.905814008751846,0.905814008751846
2022-05-05,795,383,308.285714285714,339.525052937087,0.907991064632391,0.907991064632391,0.907991064632391
2022-05-06,796,315,299.857142857143,332.376656270672,0.902160657795875,0.902160657795875,0.902160657795875
2022-05-07,797,281,282.428571428571,325.821378619255,0.866820257852413,0.866820257852413,0.866820257852413
2022-05-08,798,173,281.714285714286,319.478546545741,0.881794063358027,0.881794063358027,0.881794063358027
2022-05-09,799,70,277.285714285714,312.438023864898,0.887490296013446,0.887490296013446,0.887490296013446
2022-05-10,800,201,268.428571428571,304.566635391062,0.881345952697381,0.881345952697381,0.881345952697381
2022-05-11,801,366,255.571428571429,296.736551030211,0.861273839316845,0.861273839316845,0.861273839316845
2022-05-12,802,370,253.714285714286,289.357922884849,0.876818174476778,0.876818174476778,0.876818174476778
2022-05-13,803,307,252.571428571429,281.961676079274,0.895765098588851,0.895765098588851,0.895765098588851
2022-05-14,804,228,245,274.438369805505,0.892732310622716,0.892732310622716,0.892732310622716
2022-05-15,805,101,234.714285714286,267.465343578808,0.877550274640078,0.877550274640078,0.877550274640078
2022-05-16,806,87,237.142857142857,261.317146541727,0.907490611623491,0.907490611623491,0.907490611623491
2022-05-17,807,216,239.285714285714,255.452153192031,0.93671441518771,0.93671441518771,0.93671441518771
2022-05-18,808,296,229.285714285714,249.837568656008,0.91773913554774,0.91773913554774,0.91773913554774
2022-05-19,809,475,244.285714285714,245.19741869603,0.996281753636867,0.996281753636867,0.996281753636867
2022-05-20,810,412,259.285714285714,241.567990669185,1.07334466610186,1.07334466610186,1.07334466610186
2022-05-21,811,231,259.714285714286,239.360751289381,1.08503288160346,1.08503288160346,1.08503288160346
2022-05-22,812,113,261.428571428571,239.924429209837,1.08962881474619,1.08962881474619,1.08962881474619
2022-05-23,813,74,259.571428571429,243.328688145197,1.0667522623413,1.0667522623413,1.0667522623413
2022-05-24,814,230,261.571428571429,248.071072649434,1.05442132279999,1.05442132279999,1.05442132279999
2022-05-25,815,306,263,252.510886457693,1.04153925278015,1.04153925278015,1.04153925278015
2022-05-26,816,308,239.142857142857,255.872694528244,0.934616558377863,0.934616558377863,0.934616558377863
2022-05-27,817,143,200.714285714286,258.103475323991,0.77765045767917,0.77765045767917,0.77765045767917
2022-05-28,818,144,188.285714285714,257.936728431377,0.729968606761665,0.729968606761665,0.729968606761665
2022-05-29,819,119,189.142857142857,252.520763079615,0.74901903049938,0.74901903049938,0.74901903049938
2022-05-30,820,64,187.714285714286,241.087656319564,0.778614254167658,0.778614254167658,0.778614254167658
2022-05-31,821,178,180.285714285714,226.708648289805,0.795230864132066,0.795230864132066,0.795230864132066
2022-06-01,822,217,167.571428571429,213.270050410529,0.785724147618786,0.785724147618786,0.785724147618786
2022-06-02,823,252,159.571428571429,202.4352292334,0.7882591838175,0.7882591838175,0.7882591838175
2022-06-03,824,232,172.285714285714,193.478351765604,0.890465071226344,0.890465071226344,0.890465071226344
2022-06-04,825,167,175.571428571429,185.259385879218,0.947705983900295,0.947705983900295,0.947705983900295
2022-06-05,826,146,179.428571428571,178.412836929469,1.00569316937382,1.00569316937382,1.00569316937382
2022-06-06,827,66,179.714285714286,174.289885465542,1.03112286312114,1.03112286312114,1.03112286312114
2022-06-07,828,102,168.857142857143,173.090443707792,0.975542838992339,0.975542838992339,0.975542838992339
2022-06-08,829,359,189.142857142857,173.831259362756,1.08808310908079,1.08808310908079,1.08808310908079
2022-06-09,830,472,220.571428571429,174.816285500871,1.26173272667054,1.26173272667054,1.26173272667054
2022-06-10,831,373,240.714285714286,176.153736990073,1.36650115874551,1.36650115874551,1.36650115874551
2022-06-11,832,369,269.571428571429,180.578477993056,1.49282146780412,1.49282146780412,1.49282146780412
2022-06-12,833,124,266.428571428571,190.192384572708,1.40083722083372,1.40083722083372,1.40083722083372
2022-06-13,834,102,271.571428571429,204.944729745168,1.32509593639761,1.32509593639761,1.32509593639761
2022-06-14,835,238,291,222.14135119773,1.3099767262196,1.3099767262196,1.3099767262196
2022-06-15,836,383,294.428571428571,238.253048576136,1.23578091943904,1.23578091943904,1.23578091943904
2022-06-16,837,376,280.714285714286,252.224852230067,1.11295252324395,1.11295252324395,1.11295252324395
2022-06-17,838,429,288.714285714286,264.349903842044,1.09216716752354,1.09216716752354,1.09216716752354
2022-06-18,839,352,286.285714285714,273.683671805143,1.04604601508542,1.04604601508542,1.04604601508542
2022-06-19,840,223,300.428571428571,279.699377392809,1.07411240678827,1.07411240678827,1.07411240678827
2022-06-20,841,169,310,283.251653591276,1.09443315182661,1.09443315182661,1.09443315182661
2022-06-21,842,380,330.285714285714,286.084229548717,1.15450514279212,1.15450514279212,1.15450514279212
2022-06-22,843,743,381.714285714286,290.027566553364,1.31613105006021,1.31613105006021,1.31613105006021
2022-06-23,844,635,418.714285714286,296.656590424998,1.41144440821094,1.41144440821094,1.41144440821094
2022-06-24,845,603,443.571428571429,308.660318389636,1.43708602027517,1.43708602027517,1.43708602027517
2022-06-25,846,351,443.428571428571,328.086106207563,1.35156156581662,1.35156156581662,1.35156156581662
2022-06-26,847,210,441.571428571429,353.537447956485,1.24900892712723,1.24900892712723,1.24900892712723
2022-06-27,848,174,442.285714285714,380.247467736902,1.16315229373661,1.16315229373661,1.16315229373661
2022-06-28,849,581,471,403.07705295962,1.16851107385462,1.16851107385462,1.16851107385462
2022-06-29,850,807,480.142857142857,419.745674778146,1.14388994573115,1.14388994573115,1.14388994573115
2022-06-30,851,724,492.857142857143,432.232150817555,1.14026025580216,1.14026025580216,1.14026025580216
2022-07-01,852,726,510.428571428571,443.677010695068,1.15045079894703,1.15045079894703,1.15045079894703
2022-07-02,853,727,564.142857142857,455.483697907352,1.23855773485357,1.23855773485357,1.23855773485357
2022-07-03,854,335,582,468.315707739157,1.2427513969362,1.2427513969362,1.2427513969362
2022-07-04,855,223,589,484.465779209322,1.21577214589085,1.21577214589085,1.21577214589085
2022-07-05,856,554,585.142857142857,505.194740354264,1.15825207667944,1.15825207667944,1.15825207667944
2022-07-06,857,738,575.285714285714,527.928143099723,1.08970457780093,1.08970457780093,1.08970457780093
2022-07-07,858,874,596.714285714286,548.309324852057,1.08828038967838,1.08828038967838,1.08828038967838
2022-07-08,859,758,601.285714285714,563.096482439352,1.06782005044842,1.06782005044842,1.06782005044842
2022-07-09,860,665,592.428571428571,572.892801884538,1.03410021819051,1.03410021819051,1.03410021819051
2022-07-10,861,359,595.857142857143,580.305973730361,1.02679822340414,1.02679822340414,1.02679822340414
2022-07-11,862,283,604.428571428571,586.135100829464,1.03121033115611,1.03121033115611,1.03121033115611
2022-07-12,863,681,622.571428571429,590.213771726947,1.05482362221031,1.05482362221031,1.05482362221031
2022-07-13,864,973,656.142857142857,593.405258817465,1.10572470903007,1.10572470903007,1.10572470903007
2022-07-14,865,1008,675.285714285714,597.717064444915,1.12977486248086,1.12977486248086,1.12977486248086
2022-07-15,866,953,703.142857142857,605.75195268753,1.1607768724859,1.1607768724859,1.1607768724859
2022-07-16,867,1044,757.285714285714,618.742025185281,1.22391187839382,1.22391187839382,1.22391187839382
2022-07-17,868,475,773.857142857143,636.337441712374,1.21611128330702,1.21611128330702,1.21611128330702
2022-07-18,869,308,777.428571428571,658.983372123691,1.17973928374425,1.17973928374425,1.17973928374425
2022-07-19,870,704,780.714285714286,685.893040025327,1.13824494513818,1.13824494513818,1.13824494513818
2022-07-20,871,1277,824.142857142857,713.139990792429,1.15565368340525,1.15565368340525,1.15565368340525
2022-07-21,872,1095,836.571428571429,736.804478686716,1.13540491781828,1.13540491781828,1.13540491781828
2022-07-22,873,976,839.857142857143,757.33547061062,1.10896316817168,1.10896316817168,1.10896316817168
2022-07-23,874,1109,849.142857142857,776.999659624507,1.09284842872803,1.09284842872803,1.09284842872803
2022-07-24,875,505,853.428571428571,795.645077127342,1.07262471164889,1.07262471164889,1.07262471164889
2022-07-25,876,291,851,812.002522171636,1.04802630135196,1.04802630135196,1.04802630135196
2022-07-26,877,680,847.571428571429,825.404857657709,1.02685539188202,1.02685539188202,1.02685539188202
2022-07-27,878,1033,812.714285714286,835.504511359472,0.972722797620682,0.972722797620682,0.972722797620682
2022-07-28,879,1140,819.142857142857,841.909024863984,0.972958874357233,0.972958874357233,0.972958874357233
2022-07-29,880,1040,828.285714285714,843.171268168229,0.98234575293955,0.98234575293955,0.98234575293955
2022-07-30,881,1000,812.714285714286,839.509970944949,0.968081754644913,0.968081754644913,0.968081754644913
2022-07-31,882,525,815.571428571429,834.162601617823,0.977712770855062,0.977712770855062,0.977712770855062
2022-08-01,883,293,815.857142857143,829.181063999979,0.983931228387487,0.983931228387487,0.983931228387487
2022-08-02,884,740,824.428571428571,824.842806558032,0.999497801125054,0.999497801125054,0.999497801125054
2022-08-03,885,1160,842.571428571429,821.440484336459,1.02572425469392,1.02572425469392,1.02572425469392
2022-08-04,886,1210,852.571428571429,819.721912963683,1.04007397519603,1.04007397519603,1.04007397519603
2022-08-05,887,1180,872.571428571429,820.936155918625,1.06289803693081,1.06289803693081,1.06289803693081
2022-08-06,888,1067,882.142857142857,825.71480419576,1.0683384295163,1.0683384295163,1.0683384295163
2022-08-07,889,573,889,833.903406473737,1.06607071406417,1.06607071406417,1.06607071406417
2022-08-08,890,314,892,844.636092926634,1.05607611072983,1.05607611072983,1.05607611072983
2022-08-09,891,684,884,856.301886397061,1.0323462017811,1.0323462017811,1.0323462017811
2022-08-10,892,1206,890.571428571429,867.167726915668,1.02698866773906,1.02698866773906,1.02698866773906
2022-08-11,893,1324,906.857142857143,875.605033260376,1.03569201684508,1.03569201684508,1.03569201684508
2022-08-12,894,1271,919.857142857143,881.316344966129,1.0437309464543,1.0437309464543,1.0437309464543
2022-08-13,895,1247,945.571428571429,886.085585527242,1.06713329278322,1.06713329278322,1.06713329278322
2022-08-14,896,598,949.142857142857,892.115516548805,1.06392371787755,1.06392371787755,1.06392371787755
2022-08-15,897,313,949,900.970605883397,1.05330850285566,1.05330850285566,1.05330850285566
2022-08-16,898,816,967.857142857143,912.313822865471,1.06088181347205,1.06088181347205,1.06088181347205
2022-08-17,899,1262,975.857142857143,923.957656143941,1.05617084978742,1.05617084978742,1.05617084978742
2022-08-18,900,1443,992.857142857143,934.824482624329,1.06207866964491,1.06207866964491,1.06207866964491
2022-08-19,901,1251,990,945.283555075332,1.04730479514277,1.04730479514277,1.04730479514277
2022-08-20,902,1153,976.571428571429,955.932661636451,1.02159018910354,1.02159018910354,1.02159018910354
2022-08-21,903,402,948.571428571429,966.225357995554,0.981728973186185,0.981728973186185,0.981728973186185
2022-08-22,904,203,932.857142857143,973.872001587575,0.95788475419401,0.95788475419401,0.95788475419401
2022-08-23,905,754,924,975.970191396821,0.946750226743666,0.946750226743666,0.946750226743666
2022-08-24,906,1141,906.714285714286,971.39758159058,0.93341213000512,0.93341213000512,0.93341213000512
2022-08-25,907,833,819.571428571429,961.803120593778,0.852119743659657,0.852119743659657,0.852119743659657
2022-08-26,908,915,771.571428571429,949.016165524411,0.813022429544254,0.813022429544254,0.813022429544254
2022-08-27,909,915,737.571428571429,930.184420051572,0.792930318624919,0.792930318624919,0.792930318624919
2022-08-28,910,306,723.857142857143,901.57261450346,0.80288279747251,0.80288279747251,0.80288279747251
2022-08-29,911,181,720.714285714286,864.759496840765,0.833427430802759,0.833427430802759,0.833427430802759
2022-08-30,912,723,716.285714285714,825.667061042925,0.86752366429751,0.86752366429751,0.86752366429751
2022-08-31,913,1095,709.714285714286,790.64112296712,0.89764403228973,0.89764403228973,0.89764403228973
2022-09-01,914,931,723.714285714286,763.231326129175,0.948224032397484,0.948224032397484,0.948224032397484
2022-09-02,915,813,709.142857142857,743.648955974625,0.953598941335776,0.953598941335776,0.953598941335776
2022-09-03,916,727,682.285714285714,731.090842264109,0.933243414967078,0.933243414967078,0.933243414967078
2022-09-04,917,300,681.428571428571,723.503590605526,0.941845459064356,0.941845459064356,0.941845459064356
2022-09-05,918,252,691.571428571429,716.908790747387,0.964657481533259,0.964657481533259,0.964657481533259
2022-09-06,919,809,703.857142857143,709.08180613928,0.992631790525576,0.992631790525576,0.992631790525576
2022-09-07,920,874,672.285714285714,701.51366885686,0.958335873028997,0.958335873028997,0.958335873028997
2022-09-08,921,988,680.428571428571,696.680459619771,0.976672392677599,0.976672392677599,0.976672392677599
2022-09-09,922,854,686.285714285714,693.614122639819,0.989434459139596,0.989434459139596,0.989434459139596
2022-09-10,923,863,705.714285714286,690.38980543319,1.02219685192408,1.02219685192408,1.02219685192408
2022-09-11,924,437,725.285714285714,687.578357533754,1.05484081390696,1.05484081390696,1.05484081390696
2022-09-12,925,201,718,687.28951404104,1.04468347811447,1.04468347811447,1.04468347811447
2022-09-13,926,639,693.714285714286,691.208964796773,1.00362454922478,1.00362454922478,1.00362454922478
2022-09-14,927,1119,728.714285714286,698.010253775041,1.04398793824759,1.04398793824759,1.04398793824759
2022-09-15,928,951,723.428571428571,703.675960169518,1.02807060689454,1.02807060689454,1.02807060689454
2022-09-16,929,879,727,707.481529018451,1.02758866511841,1.02758866511841,1.02758866511841
2022-09-17,930,852,725.428571428571,711.189690727966,1.02002121358935,1.02002121358935,1.02002121358935
2022-09-18,931,414,722.142857142857,715.183950832807,1.00973023276312,1.00973023276312,1.00973023276312
2022-09-19,932,242,728,718.845212941589,1.01273540797601,1.01273540797601,1.01273540797601
2022-09-20,933,677,733.428571428571,721.447059502442,1.01660761072946,1.01660761072946,1.01660761072946
2022-09-21,934,1051,723.714285714286,723.134380658285,1.00080193263038,1.00080193263038,1.00080193263038
2022-09-22,935,972,726.714285714286,724.721654799644,1.00274951203879,1.00274951203879,1.00274951203879
2022-09-23,936,870,725.428571428571,726.092244264557,0.999085966223675,0.999085966223675,0.999085966223675
2022-09-24,937,798,717.714285714286,726.769883676247,0.987539937791375,0.987539937791375,0.987539937791375
2022-09-25,938,353,709,726.788212948617,0.975524901709056,0.975524901709056,0.975524901709056
2022-09-26,939,240,708.714285714286,725.942917913341,0.976267235654592,0.976267235654592,0.976267235654592
2022-09-27,940,728,716,723.728261051996,0.989321598356871,0.989321598356871,0.989321598356871
2022-09-28,941,1107,724,720.377644156562,1.00502841235125,1.00502841235125,1.00502841235125
2022-09-29,942,1105,743,717.290701556919,1.0358422301966,1.0358422301966,1.0358422301966
2022-09-30,943,968,757,716.111000058319,1.05709868992147,1.05709868992147,1.05709868992147
