Scenario,Model,ExoMode,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_I,ForecastDriven_I,PersistenceRt_I,ForecastDrivenAbsoluteError,PersistenceRtAbsoluteError
A2,N4SID,I,315,316,10,325,0.00519383841884941,0.00520122536893146,0.00519383841884941,7.38695008204934e-06,8.67361737988404e-19
A2,N4SID,I,315,316,11,326,0.00494056456707567,0.00494937543791191,0.00494056456707567,8.81087083624051e-06,0
A2,N4SID,I,315,316,12,327,0.00469964108525635,0.00470942719656783,0.00469964108525635,9.78611131147861e-06,0
A2,N4SID,I,315,316,13,328,0.00447046575425711,0.00448057681021033,0.00447046575425711,1.01110559532231e-05,0
A2,N4SID,I,315,316,14,329,0.00425246571864305,0.00426421741752768,0.00425246571864305,1.17516988846246e-05,0
A2,N4SID,I,322,323,1,323,0.00574000203474094,0.00574000203474094,0.00574000203474094,0,0
A2,N4SID,I,322,323,2,324,0.00546009572846293,0.00545943193606044,0.00546009572846293,6.63792402488816e-07,8.67361737988404e-19
A2,N4SID,I,322,323,3,325,0.00519383841884941,0.00519240951602954,0.00519383841884941,1.42890281986177e-06,8.67361737988404e-19
A2,N4SID,I,322,323,4,326,0.00494056456707567,0.0049396276129521,0.00494056456707567,9.36954123571809e-07,0
A2,N4SID,I,322,323,5,327,0.00469964108525635,0.00469874716670379,0.00469964108525635,8.9391855255614e-07,0
A2,N4SID,I,322,323,6,328,0.00447046575425711,0.00447098501259618,0.00447046575425711,5.19258339072397e-07,0
A2,N4SID,I,322,323,7,329,0.00425246571864305,0.00425468268744461,0.00425246571864305,2.21696880155393e-06,0
A2,N4SID,I,322,323,8,330,0.0040450960550034,0.00404762740564014,0.0040450960550034,2.53135063674626e-06,0
A2,N4SID,I,322,323,9,331,0.00384783841007546,0.00385094213513535,0.00384783841007546,3.10372505988926e-06,0
A2,N4SID,I,322,323,10,332,0.00366019970526515,0.00366334134424185,0.00366019970526515,3.14163897669958e-06,0
A2,N4SID,I,322,323,11,333,0.00348171090432725,0.00348516851262157,0.00348171090432725,3.45760829432388e-06,0
A2,N4SID,I,322,323,12,334,0.00331192584112628,0.00331543291380543,0.00331192584112628,3.50707267914941e-06,0
A2,N4SID,I,322,323,13,335,0.00315042010454919,0.00315386360113726,0.00315042010454919,3.44349658806765e-06,0
A2,N4SID,I,322,323,14,336,0.00299678997778349,0.0029998973964893,0.00299678997778349,3.1074187058079e-06,0
A2,N4SID,I,329,330,1,330,0.0040450960550034,0.0040450960550034,0.0040450960550034,0,0
A2,N4SID,I,329,330,2,331,0.00384783841007546,0.00384738985591004,0.00384783841007546,4.48554165414627e-07,0
A2,N4SID,I,329,330,3,332,0.00366019970526515,0.00365982234882661,0.00366019970526515,3.77356438539464e-07,0
A2,N4SID,I,329,330,4,333,0.00348171090432725,0.00348163976229808,0.00348171090432725,7.11420291622279e-08,4.33680868994202e-19
A2,N4SID,I,329,330,5,334,0.00331192584112628,0.00331217400716345,0.00331192584112628,2.48166037173595e-07,0
A2,N4SID,I,329,330,6,335,0.00315042010454919,0.00315133277192663,0.00315042010454919,9.12667377440685e-07,0
A2,N4SID,I,329,330,7,336,0.00299678997778349,0.00299816284039582,0.00299678997778349,1.37286261232567e-06,0
A2,N4SID,I,329,330,8,337,0.00285065142931057,0.00285262563594235,0.00285065142931057,1.97420663177903e-06,0
A2,N4SID,I,329,330,9,338,0.00271163915309301,0.00271440314242137,0.00271163915309301,2.7639893283634e-06,0
A2,N4SID,I,329,330,10,339,0.00257940565555757,0.00258259636688424,0.00257940565555757,3.19071132666784e-06,0
A2,N4SID,I,329,330,11,340,0.00245362038709255,0.00245735207000057,0.00245362038709255,3.73168290801603e-06,0
A2,N4SID,I,329,330,12,341,0.00233396891588935,0.00233861226242158,0.00233396891588935,4.64334653222645e-06,0
A2,N4SID,I,329,330,13,342,0.0022201521420638,0.00222536624193011,0.0022201521420638,5.21409986631131e-06,0
A2,N4SID,I,329,330,14,343,0.00211188555009363,0.00211741870823218,0.00211188555009363,5.53315813855114e-06,0
A2,N4SID,I,336,337,1,337,0.00285065142931057,0.00285065142931057,0.00285065142931057,0,0
A2,N4SID,I,336,337,2,338,0.00271163915309301,0.00271133880196771,0.00271163915309301,3.00351125303699e-07,0
A2,N4SID,I,336,337,3,339,0.00257940565555757,0.0025790812062746,0.00257940565555757,3.24449282964462e-07,0
A2,N4SID,I,336,337,4,340,0.00245362038709255,0.00245340746476524,0.00245362038709255,2.12922327307713e-07,0
A2,N4SID,I,336,337,5,341,0.00233396891588935,0.00233420806076181,0.00233396891588935,2.39144872457749e-07,0
A2,N4SID,I,336,337,6,342,0.0022201521420638,0.00222058247989427,0.0022201521420638,4.30337830467642e-07,0
A2,N4SID,I,336,337,7,343,0.00211188555009363,0.00211256551187168,0.00211188555009363,6.79961778050821e-07,0
A2,N4SID,I,336,337,8,344,0.00200889849770401,0.00201007894460373,0.00200889849770401,1.18044689971725e-06,0
A2,N4SID,I,336,337,9,345,0.00191093353942425,0.00191243602093996,0.00191093353942425,1.50248151570254e-06,0
A2,N4SID,I,336,337,10,346,0.0018177457831253,0.00181978564505541,0.0018177457831253,2.03986193010944e-06,0
A2,N4SID,I,336,337,11,347,0.0017291022779302,0.00173150720947276,0.0017291022779302,2.40493154256478e-06,0
A2,N4SID,I,336,337,12,348,0.00164478143196786,0.00164760846991148,0.00164478143196786,2.82703794362345e-06,0
A2,N4SID,I,336,337,13,349,0.00156457245851533,0.00156791333709567,0.00156457245851533,3.34087858034531e-06,0
A2,N4SID,I,336,337,14,350,0.00148827484914439,0.00149210814090936,0.00148827484914439,3.83329176497651e-06,0
A2,N4SID,I,343,344,1,344,0.00200889849770401,0.00200889849770401,0.00200889849770401,0,0
A2,N4SID,I,343,344,2,345,0.00191093353942425,0.00191070065349129,0.00191093353942425,2.32885932962808e-07,0
A2,N4SID,I,343,344,3,346,0.0018177457831253,0.00181724926672536,0.0018177457831253,4.96516399948414e-07,0
A2,N4SID,I,343,344,4,347,0.0017291022779302,0.00172850913344612,0.0017291022779302,5.93144484071747e-07,0
A2,N4SID,I,343,344,5,348,0.00164478143196786,0.00164422967210301,0.00164478143196786,5.5175986484325e-07,0
A2,N4SID,I,343,344,6,349,0.00156457245851533,0.00156430857381501,0.00156457245851533,2.6388470032398e-07,0
A2,N4SID,I,343,344,7,350,0.00148827484914439,0.00148824497800604,0.00148827484914439,2.98711383484376e-08,0
A2,N4SID,I,343,344,8,351,0.00141569787255592,0.00141628265554332,0.00141569787255592,5.84782987397663e-07,0
A2,N4SID,I,343,344,9,352,0.00134666009784981,0.00134750507099095,0.00134666009784981,8.44973141143034e-07,0
A2,N4SID,I,343,344,10,353,0.00128098894103878,0.00128214103092653,0.00128098894103878,1.15208988774105e-06,0
A2,N4SID,I,343,344,11,354,0.00121852023367326,0.00122018055323838,0.00121852023367326,1.66031956511732e-06,0
A2,N4SID,I,343,344,12,355,0.00115909781249889,0.00116123010122527,0.00115909781249889,2.13228872637328e-06,0
A2,N4SID,I,343,344,13,356,0.00110257312912159,0.00110503306059235,0.00110257312912159,2.45993147076663e-06,0
A2,N4SID,I,343,344,14,357,0.00104880487870441,0.00105147165134523,0.00104880487870441,2.66677264082319e-06,0
A2,N4SID,I,350,351,1,351,0.00141569787255592,0.00141569787255592,0.00141569787255592,0,0
A2,N4SID,I,350,351,2,352,0.00134666009784981,0.00134650309262288,0.00134666009784981,1.57005226926509e-07,0
A2,N4SID,I,350,351,3,353,0.00128098894103878,0.00128070735055482,0.00128098894103878,2.81590483968992e-07,0
A2,N4SID,I,350,351,4,354,0.00121852023367326,0.00121806372917886,0.00121852023367326,4.56504494394851e-07,0
A2,N4SID,I,350,351,5,355,0.00115909781249889,0.00115834569470586,0.00115909781249889,7.5211779303609e-07,0
A2,N4SID,I,350,351,6,356,0.00110257312912159,0.00110162209321374,0.00110257312912159,9.51035907847562e-07,0
A2,N4SID,I,350,351,7,357,0.00104880487870441,0.00104778161948191,0.00104880487870441,1.02325922249737e-06,0
A2,N4SID,I,350,351,8,358,0.000997658646768502,0.000996560941265568,0.000997658646768502,1.09770550293323e-06,0
A2,N4SID,I,350,351,9,359,0.000949006573215405,0.000947735842720834,0.000949006573215405,1.27073049457156e-06,0
A2,N4SID,I,350,351,10,360,0.000902727032731042,0.000901460394662932,0.000902727032731042,1.26663806810983e-06,0
A2,N4SID,I,350,351,11,361,0.000858704330772749,0.000857321911371774,0.000858704330772749,1.38241940097496e-06,0
A2,N4SID,I,350,351,12,362,0.000816828414379565,0.000815427445137486,0.000816828414379565,1.40096924207867e-06,0
A2,N4SID,I,350,351,13,363,0.000776994597083035,0.000775474882940827,0.000776994597083035,1.51971414220865e-06,0
A2,N4SID,I,350,351,14,364,0.00073910329723108,0.000737508989578532,0.00073910329723108,1.59430765254813e-06,0
A2,SSEST,I,49,50,1,50,3575.87914337716,3575.87914337716,3575.87914337716,0,0
A2,SSEST,I,49,50,2,51,3585.44766485901,3584.90221624142,3608.07848958297,0.545448617593138,22.6308247239631
A2,SSEST,I,49,50,3,52,3571.56589498831,3569.21017146034,3640.55930697481,2.3557235279718,68.9934119864961
A2,SSEST,I,49,50,4,53,3534.50796293799,3528.11791104886,3673.32375155784,6.39005188913279,138.815788619848
A2,SSEST,I,49,50,5,54,3475.89503661188,3462.30598457694,3706.37398669413,13.5890520349471,230.478950082251
A2,SSEST,I,49,50,6,55,3398.43725237901,3373.85875256682,3739.71218278726,24.5784998121871,341.274930408256
A2,SSEST,I,49,50,7,56,3305.5266596877,3266.14042470928,3773.34051695055,39.3862349784195,467.813857262853
A2,SSEST,I,49,50,8,57,3200.79869295604,3143.55684974448,3807.26117265814,57.2418432115683,606.4624797021
A2,SSEST,I,49,50,9,58,3087.76183879107,3011.45681411661,3841.47633937819,76.3050246744583,753.714500587115
A2,SSEST,I,49,50,10,59,2969.54726685201,2875.96210532321,3875.9882121874,93.585161528807,906.44094533539
A2,SSEST,I,49,50,11,60,2848.7824830818,2744.08697725483,3910.79899136613,104.69550582697,1062.01650828433
A2,SSEST,I,49,50,12,61,2727.56352750161,2624.45441658831,3945.91088197308,103.109110913299,1218.34735447148
A2,SSEST,I,49,50,13,62,2607.49078303399,2529.29341926443,3981.32609339885,78.1973637695619,1373.83531036485
A2,SSEST,I,49,50,14,63,2489.73716072047,2479.53248014204,4017.04683889727,10.2046805784221,1527.3096781768
A2,SSEST,I,56,57,1,57,3200.79869295604,3200.79869295604,3200.79869295604,0,0
A2,SSEST,I,56,57,2,58,3087.76183879107,3062.70094958836,3099.41822201412,25.0608892027144,11.656383223049
A2,SSEST,I,56,57,3,59,2969.54726685201,2923.49957104995,3001.27642324429,46.0476958020604,31.7291563922804
A2,SSEST,I,56,57,4,60,2848.7824830818,2755.37405040896,2906.26810961647,93.4084326728339,57.4856265346689
A2,SSEST,I,56,57,5,61,2727.56352750161,2601.32298950321,2814.2916049343,126.240537998394,86.728077432696
A2,SSEST,I,56,57,6,62,2607.49078303399,2415.14273591594,2725.24862251681,192.348047118051,117.757839482813
A2,SSEST,I,56,57,7,63,2489.73716072047,2262.3308224558,2639.04414816582,227.406338264664,149.306987445357
A2,SSEST,I,56,57,8,64,2375.1263678035,2070.76373826153,2555.58632727396,304.362629541967,180.459959470459
A2,SSEST,I,56,57,9,65,2264.20796402715,1934.90799717565,2474.78635593145,329.299966851504,210.578391904293
A2,SSEST,I,56,57,10,66,2157.32276372949,1746.57358797571,2396.55837589435,410.749175753777,239.235612164865
A2,SSEST,I,56,57,11,67,2054.65652935199,1641.82930437071,2320.8193732805,412.827224981276,266.16284392851
A2,SSEST,I,56,57,12,68,1956.28231808559,1461.41963526856,2247.48908086324,494.862682817028,291.206762777658
A2,SSEST,I,56,57,13,69,1862.19294320976,1413.36483198728,2176.48988383714,448.828111222482,314.296940627375
A2,SSEST,I,56,57,14,70,1772.32534165394,1241.62546814362,2107.74672893319,530.699873510317,335.421387279247
A2,SSEST,I,63,64,1,64,2375.1263678035,2375.1263678035,2375.1263678035,0,0
A2,SSEST,I,63,64,2,65,2264.20796402715,2258.93929880752,2265.80811215336,5.26866521963757,1.60014812621012
A2,SSEST,I,63,64,3,66,2157.32276372949,2142.95012912941,2161.53640457223,14.3726346000776,4.2136408427391
A2,SSEST,I,63,64,4,67,2054.65652935199,2027.86071187495,2062.0768303197,26.7958174770383,7.42030096770623
A2,SSEST,I,63,64,5,68,1956.28231808559,1914.14589082496,1967.205992941,42.1364272606243,10.9236748554104
A2,SSEST,I,63,64,6,69,1862.19294320976,1802.37251299951,1876.7109856527,59.8204302102545,14.5180424429332
A2,SSEST,I,63,64,7,70,1772.32534165394,1693.26306923897,1790.38888887461,79.0622724149725,18.06354722067
A2,SSEST,I,63,64,8,71,1686.57857405939,1587.44311841511,1708.04629256961,99.1354556442898,21.467718510213
A2,SSEST,I,63,64,9,72,1604.82694990092,1484.33043648802,1629.49884212247,120.496513412901,24.6718922215559
A2,SSEST,I,63,64,10,73,1526.92949155571,1384.96606506016,1554.57080655504,141.963426495548,27.6413149993318
A2,SSEST,I,63,64,11,74,1452.73668728426,1289.38991095786,1483.09466793772,163.3467763264,30.3579806534681
A2,SSEST,I,63,64,12,75,1382.09525764757,1198.01037346615,1414.91073091719,184.084884181415,32.8154732696191
A2,SSEST,I,63,64,13,76,1314.85147813808,1111.10516279988,1349.86675133663,203.746315338198,35.0152731985504
A2,SSEST,I,63,64,14,77,1250.85345947628,1028.61074573675,1287.8175829789,222.24271373953,36.9641235026154
A2,SSEST,I,70,71,1,71,1686.57857405939,1686.57857405939,1686.57857405939,0,0
A2,SSEST,I,70,71,2,72,1604.82694990092,1601.76270216625,1604.98813522138,3.06424773467302,0.161185320466529
A2,SSEST,I,70,71,3,73,1526.92949155571,1516.47627397211,1527.35173250227,10.4532175835971,0.42224094656035
A2,SSEST,I,70,71,4,74,1452.73668728426,1431.5988707934,1453.47700032253,21.1378164908526,0.740313038269278
A2,SSEST,I,70,71,5,75,1382.09525764757,1347.85014966098,1383.18100551529,34.2451079865868,1.08574786771851
A2,SSEST,I,70,71,6,76,1314.85147813808,1266.0612380207,1316.28977796672,48.7902401173767,1.4382998286369
A2,SSEST,I,70,71,7,77,1250.85345947628,1185.83560060414,1252.63786520185,65.0178588721396,1.78440572557065
A2,SSEST,I,70,71,8,78,1189.95267973655,1107.65658483438,1192.06790964928,82.2960949021685,2.11522991273137
A2,SSEST,I,70,71,9,79,1132.00498235467,1032.22632604133,1134.43024738782,99.7786563133463,2.42526503314275
A2,SSEST,I,70,71,10,80,1076.87119495001,959.707186176357,1079.58252724384,117.164008773655,2.71133229382849
A2,SSEST,I,70,71,11,81,1024.41748063555,890.46945408189,1027.38934917037,133.948026553662,2.97186853481321
A2,SSEST,I,70,71,12,82,974.515502030902,824.447409343115,977.72192089718,150.068092687787,3.20641886627834
A2,SSEST,I,70,71,13,83,927.042455422893,761.742563851758,930.457731897027,165.299891571135,3.41527647413398
A2,SSEST,I,70,71,14,84,881.881016094282,702.244092375569,885.480243764693,179.636923718713,3.59922767041087
A2,SSEST,I,77,78,1,78,1189.95267973655,1189.95267973655,1189.95267973655,0,0
A2,SSEST,I,77,78,2,79,1132.00498235467,1129.93993648856,1132.02048009251,2.06504586611686,0.0154977378340391
A2,SSEST,I,77,78,3,80,1076.87119495001,1070.89887221127,1076.91176395819,5.97232273873897,0.0405690081727244
A2,SSEST,I,77,78,4,81,1024.41748063555,1013.06480887109,1024.48856757825,11.352671764462,0.0710869426973204
A2,SSEST,I,77,78,5,82,974.515502030902,956.55061568671,974.619705402363,17.9648863441914,0.104203371460699
A2,SSEST,I,77,78,6,83,927.042455422893,901.898012617263,927.180433455245,25.1444428056302,0.137978032351498
A2,SSEST,I,77,78,7,84,881.881016094282,849.037427574323,882.052129758501,32.8435885199589,0.171113664219661
A2,SSEST,I,77,78,8,85,838.919224026327,797.935489741748,839.121990912071,40.9837342845789,0.202766885743699
A2,SSEST,I,77,78,9,86,798.050330700695,748.912280416074,798.282743991903,49.1380502846212,0.232413291208559
A2,SSEST,I,77,78,10,87,759.172621649958,701.836753394685,759.432372966528,57.3358682552733,0.259751316569805
A2,SSEST,I,77,78,11,88,722.189225059467,656.559778178693,722.473858878496,65.6294468807739,0.284633819029295
A2,SSEST,I,77,78,12,89,687.007913618914,613.538603312155,687.314933077668,73.4693103067585,0.307019458753757
A2,SSEST,I,77,78,13,90,653.540904608152,572.59785665957,653.867842831819,80.9430479485819,0.32693822366673
A2,SSEST,I,77,78,14,91,621.704661626026,533.50545117806,622.049128676482,88.1992104479658,0.344467050456046
A2,SSEST,I,84,85,1,85,838.919224026327,838.919224026327,838.919224026327,0,0
A2,SSEST,I,84,85,2,86,798.050330700695,796.892185742879,798.051811215797,1.15814495781603,0.00148051510188907
A2,SSEST,I,84,85,3,87,759.172621649958,756.048515065316,759.176496894856,3.12410658464228,0.00387524489758562
A2,SSEST,I,84,85,4,88,722.189225059467,716.114355560347,722.196014927083,6.07486949912004,0.00678986761624856
A2,SSEST,I,84,85,5,89,687.007913618914,677.234455625856,687.01786595169,9.77345799305817,0.00995233277581065
A2,SSEST,I,84,85,6,90,653.540904608152,639.412761722901,653.554081970394,14.1281428852516,0.0131773622423452
A2,SSEST,I,84,85,7,91,621.704661626026,602.747939557065,621.721002734973,18.9567220689613,0.0163411089472447
A2,SSEST,I,84,85,8,92,591.419700251759,567.4153641074,591.439063328054,24.0043361443595,0.0193630762947805
A2,SSEST,I,84,85,9,93,562.610399135607,533.337873921221,562.632592362314,29.2725252143856,0.0221932267074862
A2,SSEST,I,84,85,10,94,535.204817455836,500.280385999479,535.229620253999,34.9244314563574,0.0248027981624546
A2,SSEST,I,84,85,11,95,509.134519285913,468.815568053641,509.16169705568,40.318951232272,0.0271777697669222
A2,SSEST,I,84,85,12,96,484.334405141201,439.049820777762,484.363719360593,45.2845843634386,0.0293142193922336
A2,SSEST,I,84,85,13,97,460.742550784475,410.464830936863,460.773765816689,50.2777198476118,0.0312150322139928
A2,SSEST,I,84,85,14,98,438.300053239565,383.311727180002,438.332940812979,54.988326059563,0.0328875734138592
A2,SSEST,I,91,92,1,92,591.419700251759,591.419700251759,591.419700251759,0,0
A2,SSEST,I,91,92,2,93,562.610399135607,561.964412480915,562.610540440707,0.645986654691683,0.000141305100100908
A2,SSEST,I,91,92,3,94,535.204817455836,533.354341580572,535.205187317626,1.85047587526412,0.000369861789636161
A2,SSEST,I,91,92,4,95,509.134519285913,505.464583328684,509.135167319745,3.6699359572284,0.000648033832533201
A2,SSEST,I,91,92,5,96,484.334405141201,478.504031713908,484.33535499738,5.83037342729239,0.000949856179147446
A2,SSEST,I,91,92,6,97,460.742550784475,452.121654552384,460.743808430456,8.62089623209107,0.00125764598084288
A2,SSEST,I,91,92,7,98,438.300053239565,426.82671020867,438.301612823147,11.473343030895,0.00155958358163844
A2,SSEST,I,91,92,8,99,416.950883875166,402.224547907872,416.95273186189,14.7263359672937,0.00184798672461284
A2,SSEST,I,91,92,9,100,396.641748363699,378.75321745513,396.643866443829,17.8885309085692,0.00211808013011705
A2,SSEST,I,91,92,10,101,377.321953284292,356.178474313016,377.324320403309,21.1434789712765,0.00236711901709441
A2,SSEST,I,91,92,11,102,358.943279118035,334.39959115979,358.945872883499,24.5436879582445,0.00259376546387102
A2,SSEST,I,91,92,12,103,341.459859373221,313.60022270549,341.462657018576,27.8596366677307,0.00279764535537197
A2,SSEST,I,91,92,13,104,324.828065575048,293.77242892254,324.831044609303,31.0556366525078,0.00297903425496315
A2,SSEST,I,91,92,14,105,309.00639785592,274.753845381303,309.009536491217,34.2525524746171,0.00313863529686387
A2,SSEST,I,98,99,1,99,416.950883875166,416.950883875166,416.950883875166,0,0
A2,SSEST,I,98,99,2,100,396.641748363699,396.206492857027,396.641761848035,0.435255506671979,1.34843361934145e-05
A2,SSEST,I,98,99,3,101,377.321953284292,375.903289256482,377.321988579062,1.41866402781005,3.52947698729622e-05
A2,SSEST,I,98,99,4,102,358.943279118035,356.148002106373,358.943340957786,2.79527701166211,6.18397510834257e-05
A2,SSEST,I,98,99,5,103,341.459859373221,336.948364104299,341.459950014714,4.51149526892226,9.06414935002431e-05
A2,SSEST,I,98,99,6,104,324.828065575048,318.38680403002,324.828185587614,6.44126154502862,0.000120012565275829
A2,SSEST,I,98,99,7,105,309.00639785592,300.458011827961,309.006546680963,8.54838602795888,0.000148825043027045
A2,SSEST,I,98,99,8,106,293.955380887505,283.303456773745,293.955557233333,10.6519241137601,0.000176345828776903
A2,SSEST,I,98,99,9,107,279.637464902863,266.697564852409,279.637667022092,12.9399000504538,0.000202119229754771
A2,SSEST,I,98,99,10,108,266.01693156546,250.777993179751,266.017157448781,15.2389383857087,0.000225883321093079
A2,SSEST,I,98,99,11,109,253.059804451214,235.472006389597,253.060051961645,17.5877980616163,0.000247510431222508
A2,SSEST,I,98,99,12,110,240.73376391938,220.804068390718,240.734030884246,19.9296955286622,0.000266964865659247
A2,SSEST,I,98,99,13,111,229.008066157954,206.755504575158,229.008350430883,22.2525615827964,0.000284272928439577
A2,SSEST,I,98,99,14,112,217.853466198965,193.383945618537,217.853765700693,24.4695205804274,0.000299501728449059
A2,SSEST,I,105,106,1,106,293.955380887505,293.955380887505,293.955380887505,0,0
A2,SSEST,I,105,106,2,107,279.637464902863,279.341973583017,279.637466189551,0.295491319845439,1.28668875731819e-06
A2,SSEST,I,105,106,3,108,266.01693156546,265.09981869304,266.016934933316,0.917112872420034,3.36785552690344e-06
A2,SSEST,I,105,106,4,109,253.059804451214,251.245859428993,253.059810352,1.81394502222039,5.90078596474086e-06
A2,SSEST,I,105,106,5,110,240.73376391938,237.885113668804,240.733772568425,2.84865025057667,8.64904518493859e-06
A2,SSEST,I,105,106,6,111,229.008066157954,225.093167165577,229.008077609569,3.91489899237735,1.14516151370481e-05
A2,SSEST,I,105,106,7,112,217.853466198965,212.68152735243,217.853480399834,5.17193884653469,1.42008689749673e-05
A2,SSEST,I,105,106,8,113,207.24214470865,200.73137480908,207.242161535502,6.51076989956948,1.68268527147575e-05
A2,SSEST,I,105,106,9,114,197.147638366757,189.298197463174,197.147657652842,7.84944090358343,1.92860850916077e-05
A2,SSEST,I,105,106,10,115,187.54477365822,178.257902104608,187.544795211793,9.2868715536122,2.15535731626915e-05
A2,SSEST,I,105,106,11,116,178.409603909048,167.625608684909,178.409627526184,10.7839952241384,2.36171360370463e-05
A2,SSEST,I,105,106,12,117,169.719349406552,157.382764586721,169.719374879921,12.3365848198312,2.54733689644127e-05
A2,SSEST,I,105,106,13,118,161.452340451908,147.608808676273,161.452367576691,13.8435317756354,2.71247832301924e-05
A2,SSEST,I,105,106,14,119,153.587963200568,138.277051078949,153.587991778352,15.3109121216197,2.85777833823886e-05
A2,SSEST,I,112,113,1,113,207.24214470865,207.24214470865,207.24214470865,8.5265128291212e-14,8.5265128291212e-14
A2,SSEST,I,112,113,2,114,197.147638366757,197.076662278624,197.147638489528,0.0709760881326531,1.22771410815403e-07
A2,SSEST,I,112,113,3,115,187.54477365822,187.120078611415,187.544773979568,0.424695046804771,3.21348096576912e-07
A2,SSEST,I,112,113,4,116,178.409603909048,177.491341721827,178.409604472077,0.918262187221274,5.63029288969119e-07
A2,SSEST,I,112,113,5,117,169.719349406552,168.194431575029,169.719350231807,1.5249178315232,8.25255000336256e-07
A2,SSEST,I,112,113,6,118,161.452340451908,159.173207247347,161.452341544569,2.27913320456153,1.09266099457273e-06
A2,SSEST,I,112,113,7,119,153.587963200568,150.430948791202,153.587964555546,3.15701440936607,1.35497765541004e-06
A2,SSEST,I,112,113,8,120,146.106608153221,141.986339823074,146.106609758752,4.1202683301469,1.60553096861804e-06
A2,SSEST,I,112,113,9,121,138.989621166793,133.873036035518,138.989623006964,5.11658513127418,1.84017179094553e-06
A2,SSEST,I,112,113,10,122,132.219256861486,126.030576449159,132.219258918002,6.18868041232746,2.05651591045353e-06
A2,SSEST,I,112,113,11,123,125.778634305994,118.571555984726,125.778636559395,7.20707832126821,2.2534009787023e-06
A2,SSEST,I,112,113,12,124,119.651694868893,111.360571618328,119.651697299395,8.29112325056488,2.43050229187247e-06
A2,SSEST,I,112,113,13,125,113.82316212978,104.447588227131,113.823164717839,9.37557390264847,2.58805953023966e-06
A2,SSEST,I,112,113,14,126,108.27850374899,97.8667865232128,108.278506475674,10.4117172257769,2.72668422951483e-06
A2,SSEST,I,119,120,1,120,146.106608153221,146.106608153221,146.106608153221,0,0
A2,SSEST,I,119,120,2,121,138.989621166793,138.945521353516,138.989621178506,0.0440998132761194,1.17138938549033e-08
A2,SSEST,I,119,120,3,122,132.219256861486,131.983083547454,132.219256892147,0.236173314031646,3.06606011690747e-08
A2,SSEST,I,119,120,4,123,125.778634305994,125.230239854722,125.778634359714,0.548394451271491,5.37196171990217e-08
A2,SSEST,I,119,120,5,124,119.651694868893,118.696847017118,119.651694947632,0.954847851775341,7.87389353718027e-08
A2,SSEST,I,119,120,6,125,113.82316212978,112.386209710086,113.823162234032,1.43695241969344,1.04252251276193e-07
A2,SSEST,I,119,120,7,126,108.27850374899,106.301701870872,108.278503878269,1.97680187811731,1.29279740690436e-07
A2,SSEST,I,119,120,8,127,103.003895199755,100.441014547102,103.003895352939,2.56288065265231,1.5318467205816e-07
A2,SSEST,I,119,120,9,128,97.9861852714293,94.7542701684878,97.9861854470005,3.2319151029415,1.75571187810419e-07
A2,SSEST,I,119,120,10,129,93.2128632569208,89.2792584771655,93.2128634531328,3.93360477975527,1.96211985326045e-07
A2,SSEST,I,119,120,11,130,88.6720277417766,84.0412197776701,88.6720279567726,4.63080796410647,2.14995978353727e-07
A2,SSEST,I,119,120,12,131,84.3523569164424,79.0535229346219,84.3523571483348,5.29883398182056,2.31892343549589e-07
A2,SSEST,I,119,120,13,132,80.2430803370978,74.2694814058338,80.2430805840217,5.97359893126406,2.46923846702884e-07
A2,SSEST,I,119,120,14,133,76.3339520641456,69.7077350629968,76.3339523242943,6.62621700114882,2.60148709685382e-07
A2,SSEST,I,126,127,1,127,103.003895199755,103.003895199755,103.003895199755,0,0
A2,SSEST,I,126,127,2,128,97.9861852714293,97.9674750868404,97.9861852725468,0.0187101845888265,1.1175558256582e-09
A2,SSEST,I,126,127,3,129,93.2128632569208,93.1494711246832,93.2128632598461,0.0633921322375812,2.92529023226962e-09
A2,SSEST,I,126,127,4,130,88.6720277417766,88.5332702227411,88.6720277469018,0.138757519035536,5.12523001816589e-09
A2,SSEST,I,126,127,5,131,84.3523569164424,84.0908619112891,84.3523569239547,0.261495005153321,7.51224149553309e-09
A2,SSEST,I,126,127,6,132,80.2430803370978,79.8338577285949,80.2430803470442,0.409222608502873,9.94641879970004e-09
A2,SSEST,I,126,127,7,133,76.3339520641456,75.7786038814222,76.3339520764797,0.555348182723421,1.23340981872389e-08
A2,SSEST,I,126,127,8,134,72.6152251109343,71.8547520427994,72.615225125549,0.760473068134914,1.46146845736439e-08
A2,SSEST,I,126,127,9,135,69.0776271386138,68.084991167743,69.0776271553643,0.992635970870793,1.67504907722105e-08
A2,SSEST,I,126,127,10,136,65.7123373361815,64.4875398088012,65.7123373549013,1.22479752738032,1.87197315426602e-08
A2,SSEST,I,126,127,11,137,62.5109644277733,61.0524310361973,62.5109644482849,1.45853339157602,2.05116634788283e-08
A2,SSEST,I,126,127,12,138,59.4655257521037,57.7896731028834,59.4655257742274,1.67585264922034,2.21236575725925e-08
A2,SSEST,I,126,127,13,139,56.568427361671,54.6790204551589,56.5684273852286,1.88940690651209,2.35576536056215e-08
A2,SSEST,I,126,127,14,140,53.8124450919084,51.7041332351391,53.8124451167277,2.10831185676929,2.48193074980918e-08
A2,SSEST,I,133,134,1,134,72.6152251109343,72.6152251109343,72.6152251109343,0,0
