Scenario,Model,ExoMode,WindowDay,WindowDayIdx,ForecastDrivenRMSE,ForecastDrivenMAE,PersistenceRtRMSE,PersistenceRtMAE
A1,SSEST,None,329,330,0.0367704748881064,0.023647856760054,8.79256721922356,6.61824742824867
A1,SSEST,None,336,337,0.0617250863134395,0.0405363481636657,8.81699474300079,6.62290757019901
A1,SSEST,None,343,344,0.0154786420077932,0.00956338692056745,8.86843482387444,6.64584514839221
A1,SSEST,None,350,351,0.00271514780554827,0.00162523096722111,8.96754662324916,6.70293603138635
A1,SSEST,S,49,50,1.26160869159354,0.859343189776171,12.2617175768036,8.99682107175032
A1,SSEST,S,56,57,2.61436110839731,1.82778880158888,12.067819824155,8.85921167700339
A1,SSEST,S,63,64,2.7219161300419,1.8936882833547,11.3202188646485,8.32788355309651
A1,SSEST,S,70,71,5.69194761708943,3.995597599442,9.7476319271885,7.20770369699513
A1,SSEST,S,77,78,5.99765080190319,4.1588473731457,7.01377497562333,5.25436666144922
A1,SSEST,S,84,85,12.7804766999603,8.9886087716625,2.74519331701475,2.17966847719804
A1,SSEST,S,91,92,16.0956692656253,11.3064930947757,3.64289471278349,2.33132900723558
A1,SSEST,S,98,99,21.8433538374556,15.3719359308386,12.3130008433676,8.58732198972958
A1,SSEST,S,105,106,31.3298398824197,22.2444467021629,23.7388881854315,16.8400194132754
A1,SSEST,S,112,113,41.3223135971597,29.5083821211979,38.0489552255276,27.2177775655361
A1,SSEST,S,119,120,53.8006234076659,38.4349925362932,55.1094433121749,39.6518838298979
A1,SSEST,S,126,127,69.4865290386103,49.9468912784528,74.4227486680137,53.8106908243949
A1,SSEST,S,133,134,86.8374056980239,62.4368832507471,95.0824706947927,69.0621227268346
A1,SSEST,S,140,141,104.053666710603,75.5237380716437,115.79997309429,84.4856299754751
A1,SSEST,S,147,148,127.69008716803,92.7880225348424,135.01884754882,98.9478249222496
A1,SSEST,S,154,155,148.062483528776,108.027701502147,151.113133434544,111.241343916535
A1,SSEST,S,161,162,162.465674049377,118.409042230901,162.638288186527,120.266891244435
A1,SSEST,S,168,169,172.266144476304,126.018276298824,168.579959560451,125.220017344299
A1,SSEST,S,175,176,190.46305921964,140.708712137863,168.534449681483,125.734252576073
A1,SSEST,S,182,183,201.296166002316,149.603426772389,162.763721631181,121.93658747407
A1,SSEST,S,189,190,192.415260276067,143.009978595097,152.099944148211,114.392729649442
A1,SSEST,S,196,197,183.659070827168,137.237592505284,137.727526914456,103.956906542929
A1,SSEST,S,203,204,158.86642529465,117.95189040054,120.928489272853,91.5840398037199
A1,SSEST,S,210,211,130.194322264305,96.8419467658389,102.898018141353,78.1826347754038
A1,SSEST,S,217,218,104.292903108121,78.7251203040221,84.6790259923909,64.5523074921721
A1,SSEST,S,224,225,63.1139246878364,47.5062682195543,67.1645079531648,51.3784070274079
A1,SSEST,S,231,232,35.7028263007217,27.0620064204472,51.0853472341665,39.2242621345695
A1,SSEST,S,238,239,20.3335327598355,15.2383720868087,36.9652827487337,28.5004062790646
A1,SSEST,S,245,246,6.68534343297503,4.88138955166775,25.0846764260829,19.4366991167723
A1,SSEST,S,252,253,1.9030730621596,1.36748278725291,15.4879329075841,12.0843957095143
A1,SSEST,S,259,260,6.17632074657132,4.47357884572102,8.03317334903573,6.34970413922731
A1,SSEST,S,266,267,7.70659673123615,5.60140549766384,2.47076953031965,2.04329395955407
A1,SSEST,S,273,274,9.59616462327384,7.17041158269665,1.63263219100205,1.07121005847104
A1,SSEST,S,280,281,10.410754027806,7.82610396060337,4.39708636808428,3.23565704303811
A1,SSEST,S,287,288,10.3734869696988,7.75967313966714,6.25014981575648,4.67723193594176
A1,SSEST,S,294,295,8.34892033686681,6.18317170338321,7.42435476111812,5.58940055221035
A1,SSEST,S,301,302,9.05436403945727,6.70649597990562,8.1229637068487,6.13010843371196
A1,SSEST,S,308,309,8.13690151719575,5.99379328320532,8.50490215418731,6.42250383368597
A1,SSEST,S,315,316,8.24229907212737,6.19205776571619,8.68970667311669,6.55931300642936
A1,SSEST,S,322,323,6.76067026346093,4.92264768705985,8.76476850233843,6.60839102832371
A1,SSEST,S,329,330,6.71798530364922,4.96619078126127,8.79256721922356,6.61824742824867
A1,SSEST,S,336,337,7.03630904295348,5.14952565848437,8.81699474300079,6.62290757019901
A1,SSEST,S,343,344,6.70744164047891,4.96369830635936,8.86843482387444,6.64584514839221
A1,SSEST,S,350,351,6.3360647197375,4.62637744028772,8.96754662324916,6.70293603138635
A2,ARX,Both,49,50,274.319719508651,145.452454816139,801.91049224581,622.723895714696
A2,ARX,Both,56,57,379.328717680736,261.210535016313,198.062994833304,163.716140618805
A2,ARX,Both,63,64,95.7691152631136,64.3904114417533,22.6088693626653,18.9766522007873
A2,ARX,Both,70,71,18.3101710265399,12.4996194937753,2.21396700786164,1.86262939375437
A2,ARX,Both,77,78,1.71974879169861,1.22804976911792,0.212054600131904,0.178459914440274
A2,ARX,Both,84,85,2.12280426457146,1.38666302574382,0.0202477645616723,0.0170407233952038
A2,ARX,Both,91,92,2.87377129840213,1.9581644281952,0.00193238564794117,0.00162632519334238
A2,ARX,Both,98,99,2.01346206304431,1.35777289311417,0.000184398024059133,0.000155192592310576
A2,ARX,Both,105,106,1.36904690092669,0.90716039166431,1.75950180066522e-05,1.48083172949295e-05
A2,ARX,Both,112,113,1.02894599764808,0.688701127866647,1.67880684017209e-06,1.41292201659228e-06
A2,ARX,Both,119,120,0.694666737507138,0.469094087498724,1.60174165050101e-07,1.34806697360546e-07
A2,ARX,Both,126,127,0.512728135408017,0.346125273036501,1.52814340213772e-08,1.28612874001582e-08
A2,ARX,Both,133,134,0.274711655560288,0.184518386215535,1.45796809545527e-09,1.22705249136093e-09
A2,ARX,Both,140,141,0.164382565228371,0.111448362287107,1.39107317951345e-10,1.17065722195418e-10
A2,ARX,Both,147,148,0.110973222772564,0.0722637100942075,1.32799105005306e-11,1.11618650830029e-11
A2,ARX,Both,154,155,0.087904397460422,0.0600589106511564,1.27051493695679e-12,1.08332390677138e-12
A2,ARX,Both,161,162,0.0589632313166047,0.0398794996168492,6.0953338503817e-14,4.54239820360921e-14
A2,ARX,Both,168,169,0.0259062991795342,0.0172270707915237,2.12977703176197e-14,1.92861599706313e-14
A2,ARX,Both,175,176,0.0226113869963572,0.0153775008975095,6.31169356937273e-15,5.64627709666508e-15
A2,ARX,Both,182,183,0.0126310810630863,0.00831436370348732,1.10322240837512e-14,9.51619735392991e-15
A2,ARX,Both,189,190,0.0112706385390639,0.00733869150446985,3.0560676768916e-15,1.80807749724668e-15
A2,ARX,Both,196,197,0.00624341385654226,0.00413775719095752,4.35844609164316e-15,3.77475828372553e-15
A2,ARX,Both,203,204,0.00428428931640411,0.00285288526374726,1.10066569020271e-15,7.61295788314393e-16
A2,ARX,Both,210,211,0.00294063404162422,0.0019393462430864,2.12522489455522e-15,1.90323947078598e-15
A2,ARX,Both,217,218,0.00172599488241209,0.00115000269261998,1.9043295562248e-15,1.54638207001361e-15
A2,ARX,Both,224,225,0.00150592999144775,0.00100259340828345,5.1264695215528e-16,3.25136742925939e-16
A2,ARX,Both,231,232,0.000947581356561348,0.000638436253744085,2.12387807775633e-15,1.80014733278508e-15
A2,ARX,Both,238,239,0.000543627854538577,0.000362123188407716,4.77928123680043e-16,3.15224037348928e-16
A2,ARX,Both,245,246,0.000588004415203667,0.00039834540253362,1.30185189290517e-16,9.91270557701033e-17
A2,ARX,Both,252,253,0.000285761538431413,0.000189915956062436,2.71137414064811e-16,2.22044604925031e-16
A2,ARX,Both,259,260,0.00015350446702278,0.000101386491707228,1.35314785275441e-16,9.81357852124022e-17
A2,ARX,Both,266,267,8.14591706250929e-05,5.31120446942483e-05,5.42262143783384e-17,3.91551870291908e-17
A2,ARX,Both,273,274,8.85745619987907e-05,5.95713179380958e-05,4.50455853867674e-17,3.46944695195361e-17
A2,ARX,Both,280,281,6.55927236270397e-05,4.29942928427997e-05,4.04603565571184e-17,3.91551870291908e-17
A2,ARX,Both,287,288,4.92392203187203e-05,3.35614202102098e-05,5.0787503002539e-18,1.98254111540207e-18
A2,ARX,Both,294,295,3.1594897336244e-05,2.08412633298323e-05,1.87295056722722e-17,1.75950523991933e-17
A2,ARX,Both,301,302,1.65510298127855e-05,1.10945673206399e-05,1.13564309121152e-18,4.95635278850516e-19
A2,ARX,Both,308,309,1.14410686513597e-05,7.23781681804998e-06,2.318121752821e-19,6.19544098563145e-20
A2,ARX,Both,315,316,9.50099659189337e-06,6.38697729800811e-06,6.1331736667335e-19,3.09772049281573e-19
A2,ARX,Both,322,323,5.28575453716009e-06,3.53471276199805e-06,3.27831922207154e-19,1.23908819712629e-19
A2,ARX,Both,329,330,4.39090997218329e-06,2.88380996546625e-06,1.1590608764105e-19,3.09772049281573e-20
A2,ARX,Both,336,337,3.63957446350788e-06,2.36941327241223e-06,0,0
A2,ARX,Both,343,344,1.94582344509447e-06,1.27853118381914e-06,0,0
A2,ARX,Both,350,351,8.6950509815668e-07,5.55138351982914e-07,0,0
A2,ARX,I,49,50,513.491193874864,328.538512058833,801.91049224581,622.723895714696
A2,ARX,I,56,57,240.776082565519,156.479864214745,198.062994833304,163.716140618805
A2,ARX,I,63,64,37.8268061722001,24.7126695072096,22.6088693626653,18.9766522007873
A2,ARX,I,70,71,16.0056940609335,9.81139957030912,2.21396700786164,1.86262939375437
A2,ARX,I,77,78,6.46644433992239,4.08235484138158,0.212054600131904,0.178459914440274
A2,ARX,I,84,85,3.34968086369038,2.1381217272846,0.0202477645616723,0.0170407233952038
A2,ARX,I,91,92,2.41373742714014,1.52037188850889,0.00193238564794117,0.00162632519334238
A2,ARX,I,98,99,1.5458384296351,0.972476231972524,0.000184398024059133,0.000155192592310576
A2,ARX,I,105,106,1.02561126660945,0.663995910596552,1.75950180066522e-05,1.48083172949295e-05
A2,ARX,I,112,113,0.495714891075168,0.307878362487851,1.67880684017209e-06,1.41292201659228e-06
A2,ARX,I,119,120,0.34415927620217,0.222137078796559,1.60174165050101e-07,1.34806697360546e-07
A2,ARX,I,126,127,0.224840825738522,0.140587869644675,1.52814340213772e-08,1.28612874001582e-08
A2,ARX,I,133,134,0.138130418949292,0.0891437873000953,1.45796809545527e-09,1.22705249136093e-09
A2,ARX,I,140,141,0.0683083127788612,0.0437836872344915,1.39107317951345e-10,1.17065722195418e-10
A2,ARX,I,147,148,0.0635222941063516,0.0398594246674647,1.32799105005306e-11,1.11618650830029e-11
A2,ARX,I,154,155,0.049958809844435,0.0310350296851972,1.27051493695679e-12,1.08332390677138e-12
A2,ARX,I,161,162,0.0282041900946732,0.0177839835713231,6.0953338503817e-14,4.54239820360921e-14
A2,ARX,I,168,169,0.0168805950065038,0.0106980084673003,2.12977703176197e-14,1.92861599706313e-14
A2,ARX,I,175,176,0.013130763903331,0.00831100696688588,6.31169356937273e-15,5.64627709666508e-15
A2,ARX,I,182,183,0.00827100104577799,0.00505922092456955,1.10322240837512e-14,9.51619735392991e-15
A2,ARX,I,189,190,0.0068396611350101,0.00424751053411516,3.0560676768916e-15,1.80807749724668e-15
A2,ARX,I,196,197,0.00395084914023339,0.00245984505963994,4.35844609164316e-15,3.77475828372553e-15
A2,ARX,I,203,204,0.00278777441305244,0.0017584951112395,1.10066569020271e-15,7.61295788314393e-16
A2,ARX,I,210,211,0.00219215534471338,0.0013335001052685,2.12522489455522e-15,1.90323947078598e-15
A2,ARX,I,217,218,0.000518650191997639,0.000334016707734197,1.9043295562248e-15,1.54638207001361e-15
A2,ARX,I,224,225,0.000907247058533812,0.000561961710225386,5.1264695215528e-16,3.25136742925939e-16
A2,ARX,I,231,232,0.000539996349680798,0.000334731202751392,2.12387807775633e-15,1.80014733278508e-15
A2,ARX,I,238,239,0.000306978401260907,0.000188507539596523,4.77928123680043e-16,3.15224037348928e-16
A2,ARX,I,245,246,0.000309417073631692,0.000194054726177911,1.30185189290517e-16,9.91270557701033e-17
A2,ARX,I,252,253,0.00017933951989814,0.000114804166490801,2.71137414064811e-16,2.22044604925031e-16
A2,ARX,I,259,260,0.000115880312495671,7.03090932186328e-05,1.35314785275441e-16,9.81357852124022e-17
A2,ARX,I,266,267,6.44040898881859e-05,4.02373322648996e-05,5.42262143783384e-17,3.91551870291908e-17
A2,ARX,I,273,274,4.36557031122942e-05,2.614016966094e-05,4.50455853867674e-17,3.46944695195361e-17
A2,ARX,I,280,281,3.6594223573372e-05,2.22257286965587e-05,4.04603565571184e-17,3.91551870291908e-17
A2,ARX,I,287,288,3.5165614684599e-05,2.20292325747668e-05,5.0787503002539e-18,1.98254111540207e-18
A2,ARX,I,294,295,1.71528254556891e-05,1.0894913758431e-05,1.87295056722722e-17,1.75950523991933e-17
A2,ARX,I,301,302,1.04370350539668e-05,6.35279249366273e-06,1.13564309121152e-18,4.95635278850516e-19
A2,ARX,I,308,309,5.30610260216667e-06,3.21275753505547e-06,2.318121752821e-19,6.19544098563145e-20
A2,ARX,I,315,316,4.53142100746216e-06,2.80187810698898e-06,6.1331736667335e-19,3.09772049281573e-19
A2,ARX,I,322,323,3.90523853304599e-06,2.37585151138049e-06,3.27831922207154e-19,1.23908819712629e-19
A2,ARX,I,329,330,2.30714637140286e-06,1.43090502842506e-06,1.1590608764105e-19,3.09772049281573e-20
A2,ARX,I,336,337,1.96509502821077e-06,1.22764998944035e-06,0,0
A2,ARX,I,343,344,9.80677819979149e-07,5.94864664071894e-07,0,0
A2,ARX,I,350,351,6.01090064122878e-07,3.62323085131255e-07,0,0
A2,ARX,S,49,50,121.288070644912,59.6184271120914,801.91049224581,622.723895714696
A2,ARX,S,56,57,378.102853004188,260.180522596682,198.062994833304,163.716140618805
A2,ARX,S,63,64,96.9411079735996,65.0853509235377,22.6088693626653,18.9766522007873
A2,ARX,S,70,71,20.7441658249832,14.0710093420797,2.21396700786164,1.86262939375437
A2,ARX,S,77,78,4.56134764647887,3.10492063160514,0.212054600131904,0.178459914440274
A2,ARX,S,84,85,0.295777511448185,0.221580217379982,0.0202477645616723,0.0170407233952038
A2,ARX,S,91,92,0.894206127304268,0.639534293968678,0.00193238564794117,0.00162632519334238
A2,ARX,S,98,99,0.590007953041347,0.411446025341827,0.000184398024059133,0.000155192592310576
A2,ARX,S,105,106,0.34653128900503,0.228818821595447,1.75950180066522e-05,1.48083172949295e-05
A2,ARX,S,112,113,0.28190723811978,0.193050030300089,1.67880684017209e-06,1.41292201659228e-06
A2,ARX,S,119,120,0.149227234022358,0.105817476663157,1.60174165050101e-07,1.34806697360546e-07
A2,ARX,S,126,127,0.10819971984644,0.072199446160397,1.52814340213772e-08,1.28612874001582e-08
A2,ARX,S,133,134,0.00532670883460866,0.00408387288333297,1.45796809545527e-09,1.22705249136093e-09
A2,ARX,S,140,141,0.0373435546561614,0.0243090445099942,1.39107317951345e-10,1.17065722195418e-10
A2,ARX,S,147,148,0.0334978759942079,0.0227484016563716,1.32799105005306e-11,1.11618650830029e-11
A2,ARX,S,154,155,0.0206410103215563,0.0128887002495745,1.27051493695679e-12,1.08332390677138e-12
A2,ARX,S,161,162,0.0237752676542925,0.0155623750618063,6.0953338503817e-14,4.54239820360921e-14
A2,ARX,S,168,169,0.028711041019809,0.0191590919822205,2.12977703176197e-14,1.92861599706313e-14
A2,ARX,S,175,176,0.0166518672603117,0.0111623519152992,6.31169356937273e-15,5.64627709666508e-15
A2,ARX,S,182,183,0.0156345729810291,0.0105185003240346,1.10322240837512e-14,9.51619735392991e-15
A2,ARX,S,189,190,0.00871502862176725,0.00591946830338617,3.0560676768916e-15,1.80807749724668e-15
A2,ARX,S,196,197,0.00698683131104264,0.00466395552391634,4.35844609164316e-15,3.77475828372553e-15
A2,ARX,S,203,204,0.00572708347088013,0.00377350843678841,1.10066569020271e-15,7.61295788314393e-16
A2,ARX,S,210,211,0.00462914233747344,0.00312859781308135,2.12522489455522e-15,1.90323947078598e-15
A2,ARX,S,217,218,0.00323977127693665,0.00220047123779471,1.9043295562248e-15,1.54638207001361e-15
A2,ARX,S,224,225,0.00231143020881239,0.00156584916653611,5.1264695215528e-16,3.25136742925939e-16
A2,ARX,S,231,232,0.00156802953603354,0.00104114954712607,2.12387807775633e-15,1.80014733278508e-15
A2,ARX,S,238,239,0.0011519444378167,0.000777669562120692,4.77928123680043e-16,3.15224037348928e-16
A2,ARX,S,245,246,0.000677477826467184,0.00044756963760717,1.30185189290517e-16,9.91270557701033e-17
A2,ARX,S,252,253,0.000586934632017739,0.000400809411243652,2.71137414064811e-16,2.22044604925031e-16
A2,ARX,S,259,260,0.000411131965444964,0.000274561163480092,1.35314785275441e-16,9.81357852124022e-17
A2,ARX,S,266,267,0.00031880408280421,0.00021208136874782,5.42262143783384e-17,3.91551870291908e-17
A2,ARX,S,273,274,0.0001941613466115,0.000129885983398781,4.50455853867674e-17,3.46944695195361e-17
A2,ARX,S,280,281,0.000149219625999893,0.000101848473006694,4.04603565571184e-17,3.91551870291908e-17
A2,ARX,S,287,288,0.000105331687104355,7.14771235015149e-05,5.0787503002539e-18,1.98254111540207e-18
A2,ARX,S,294,295,6.90882951264983e-05,4.68922332128647e-05,1.87295056722722e-17,1.75950523991933e-17
A2,ARX,S,301,302,4.56193550804457e-05,3.05498408507337e-05,1.13564309121152e-18,4.95635278850516e-19
A2,ARX,S,308,309,3.37638534008757e-05,2.27424143903002e-05,2.318121752821e-19,6.19544098563145e-20
A2,ARX,S,315,316,2.24534613220283e-05,1.50793749145369e-05,6.1331736667335e-19,3.09772049281573e-19
A2,ARX,S,322,323,1.77805324842165e-05,1.1996975416044e-05,3.27831922207154e-19,1.23908819712629e-19
A2,ARX,S,329,330,1.097537131502e-05,7.4816524154238e-06,1.1590608764105e-19,3.09772049281573e-20
A2,ARX,S,336,337,6.75008179546273e-06,4.56571798630125e-06,0,0
A2,ARX,S,343,344,4.83146021250185e-06,3.24326755885865e-06,0,0
A2,ARX,S,350,351,3.65980068499861e-06,2.48743894013325e-06,0,0
A2,AR,None,49,50,2.45197032059793,1.92809208924528,801.91049224581,622.723895714696
A2,AR,None,56,57,9.47221395063393,5.32801358679861,198.062994833304,163.716140618805
A2,AR,None,63,64,28.7959807693683,17.4158227719191,22.6088693626653,18.9766522007873
A2,AR,None,70,71,8.12097568308023,4.96812235723086,2.21396700786164,1.86262939375437
A2,AR,None,77,78,1.37033619119068,0.87219518334585,0.212054600131904,0.178459914440274
A2,AR,None,84,85,0.572101486106112,0.330892977121018,0.0202477645616723,0.0170407233952038
A2,AR,None,91,92,0.434127818929472,0.263063463982162,0.00193238564794117,0.00162632519334238
A2,AR,None,98,99,0.466945589953822,0.27807858620298,0.000184398024059133,0.000155192592310576
A2,AR,None,105,106,0.220411823207067,0.142784171466695,1.75950180066522e-05,1.48083172949295e-05
A2,AR,None,112,113,0.0794980131188351,0.0435643612712105,1.67880684017209e-06,1.41292201659228e-06
A2,AR,None,119,120,0.115748042875344,0.0692095036465139,1.60174165050101e-07,1.34806697360546e-07
A2,AR,None,126,127,0.0380985686154388,0.0243651889780416,1.52814340213772e-08,1.28612874001582e-08
A2,AR,None,133,134,0.0253420777114009,0.0162235102459221,1.45796809545527e-09,1.22705249136093e-09
A2,AR,None,140,141,0.0243735844263672,0.0162600917268484,1.39107317951345e-10,1.17065722195418e-10
A2,AR,None,147,148,0.0212581559922177,0.0135127273990681,1.32799105005306e-11,1.11618650830029e-11
A2,AR,None,154,155,0.00902222150532551,0.00587571184380207,1.27051493695679e-12,1.08332390677138e-12
A2,AR,None,161,162,0.0089499589945373,0.0054805052798648,6.0953338503817e-14,4.54239820360921e-14
A2,AR,None,168,169,0.00791985247655206,0.0050196368058199,2.12977703176197e-14,1.92861599706313e-14
A2,AR,None,175,176,0.00606725831201414,0.00373722306215843,6.31169356937273e-15,5.64627709666508e-15
A2,AR,None,182,183,0.00149190886154117,0.00104886869733956,1.10322240837512e-14,9.51619735392991e-15
A2,AR,None,189,190,0.0013642066760387,0.00091578820992187,3.0560676768916e-15,1.80807749724668e-15
A2,AR,None,196,197,0.0019428215008544,0.00120928262741152,4.35844609164316e-15,3.77475828372553e-15
A2,AR,None,203,204,0.000898314384153421,0.000593448210202828,1.10066569020271e-15,7.61295788314393e-16
A2,AR,None,210,211,0.000503186003301502,0.000330005426582379,2.12522489455522e-15,1.90323947078598e-15
A2,AR,None,217,218,0.000524334606405045,0.00033444447165637,1.9043295562248e-15,1.54638207001361e-15
A2,AR,None,224,225,0.00015266617870258,0.000110373236512465,5.1264695215528e-16,3.25136742925939e-16
A2,AR,None,231,232,0.000278663884178093,0.000171435290060921,2.12387807775633e-15,1.80014733278508e-15
A2,AR,None,238,239,0.000143474518753213,9.46686366051695e-05,4.77928123680043e-16,3.15224037348928e-16
A2,AR,None,245,246,2.46298557355951e-05,1.63210342276601e-05,1.30185189290517e-16,9.91270557701033e-17
A2,AR,None,252,253,7.09953708176115e-05,4.53835540163428e-05,2.71137414064811e-16,2.22044604925031e-16
A2,AR,None,259,260,4.13629047043442e-05,2.71450891422682e-05,1.35314785275441e-16,9.81357852124022e-17
A2,AR,None,266,267,5.37807013694839e-05,3.303813005899e-05,5.42262143783384e-17,3.91551870291908e-17
A2,AR,None,273,274,1.22754134141988e-05,8.45974341439091e-06,4.50455853867674e-17,3.46944695195361e-17
A2,AR,None,280,281,2.4223698981099e-05,1.51512783149982e-05,4.04603565571184e-17,3.91551870291908e-17
A2,AR,None,287,288,9.61330924499379e-06,6.01622625993793e-06,5.0787503002539e-18,1.98254111540207e-18
A2,AR,None,294,295,1.24547629127911e-05,7.65720755280438e-06,1.87295056722722e-17,1.75950523991933e-17
A2,AR,None,301,302,7.90537883656274e-06,4.85518527196026e-06,1.13564309121152e-18,4.95635278850516e-19
A2,AR,None,308,309,5.53466285155009e-06,3.4031708388078e-06,2.318121752821e-19,6.19544098563145e-20
A2,AR,None,315,316,2.91437487446922e-06,1.82882134102747e-06,6.1331736667335e-19,3.09772049281573e-19
A2,AR,None,322,323,2.58249061458395e-06,1.59615236694059e-06,3.27831922207154e-19,1.23908819712629e-19
A2,AR,None,329,330,1.74327425270642e-06,1.08119471015388e-06,1.1590608764105e-19,3.09772049281573e-20
A2,AR,None,336,337,9.99381768453384e-07,6.36515845338985e-07,0,0
A2,AR,None,343,344,5.50762183209865e-07,3.67402046072465e-07,0,0
A2,AR,None,350,351,6.33902400871953e-07,3.90280099183624e-07,0,0
A2,N4SID,I,49,50,59.7089570923772,44.7345517358512,801.91049224581,622.723895714696
A2,N4SID,I,56,57,314.446342002954,260.150352041115,198.062994833304,163.716140618805
A2,N4SID,I,63,64,121.826793836812,98.7577431726709,22.6088693626653,18.9766522007873
A2,N4SID,I,70,71,50.181061343771,40.4133355070416,2.21396700786164,1.86262939375437
A2,N4SID,I,77,78,21.8854509322956,17.5032693643263,0.212054600131904,0.178459914440274
A2,N4SID,I,84,85,8.23589043178109,6.43165972478564,0.0202477645616723,0.0170407233952038
A2,N4SID,I,91,92,3.15713682645642,2.33697190023779,0.00193238564794117,0.00162632519334238
A2,N4SID,I,98,99,1.96240659443984,1.45722840356614,0.000184398024059133,0.000155192592310576
A2,N4SID,I,105,106,0.464066471261913,0.334812120062803,1.75950180066522e-05,1.48083172949295e-05
A2,N4SID,I,112,113,0.140775263443237,0.119233442213204,1.67880684017209e-06,1.41292201659228e-06
A2,N4SID,I,119,120,0.0704907262548585,0.0614637171415719,1.60174165050101e-07,1.34806697360546e-07
A2,N4SID,I,126,127,0.145051009161619,0.130389951961948,1.52814340213772e-08,1.28612874001582e-08
A2,N4SID,I,133,134,0.069513828908347,0.0613631232287248,1.45796809545527e-09,1.22705249136093e-09
A2,N4SID,I,140,141,0.0824638181045533,0.0710072308530754,1.39107317951345e-10,1.17065722195418e-10
A2,N4SID,I,147,148,0.00312616054560641,0.00224049711791174,1.32799105005306e-11,1.11618650830029e-11
A2,N4SID,I,154,155,0.0587320416507548,0.0493943227671949,1.27051493695679e-12,1.08332390677138e-12
A2,N4SID,I,161,162,0.0238309978154685,0.0209918537583378,6.0953338503817e-14,4.54239820360921e-14
A2,N4SID,I,168,169,0.0055332872994786,0.00416959222079433,2.12977703176197e-14,1.92861599706313e-14
A2,N4SID,I,175,176,0.00452702716865852,0.00396812713615427,6.31169356937273e-15,5.64627709666508e-15
A2,N4SID,I,182,183,0.00755199433103154,0.00610781978840902,1.10322240837512e-14,9.51619735392991e-15
A2,N4SID,I,189,190,0.00483929850354063,0.00403310296220789,3.0560676768916e-15,1.80807749724668e-15
A2,N4SID,I,196,197,0.00201378045504846,0.00174778878354663,4.35844609164316e-15,3.77475828372553e-15
A2,N4SID,I,203,204,0.00221052297432602,0.0016411765928755,1.10066569020271e-15,7.61295788314393e-16
A2,N4SID,I,210,211,0.00134642741685593,0.00114528658630039,2.12522489455522e-15,1.90323947078598e-15
A2,N4SID,I,217,218,0.000736418001939193,0.00055193593645774,1.9043295562248e-15,1.54638207001361e-15
A2,N4SID,I,224,225,0.00128995276369187,0.00100670914607882,5.1264695215528e-16,3.25136742925939e-16
A2,N4SID,I,231,232,0.000871851415664851,0.000683058251946458,2.12387807775633e-15,1.80014733278508e-15
A2,N4SID,I,238,239,0.000395210622552362,0.000303244410794099,4.77928123680043e-16,3.15224037348928e-16
A2,N4SID,I,245,246,0.000382140500531197,0.000317281367746843,1.30185189290517e-16,9.91270557701033e-17
A2,N4SID,I,252,253,0.000178249067755111,0.000155847389421407,2.71137414064811e-16,2.22044604925031e-16
A2,N4SID,I,259,260,8.6399663766629e-05,6.57945225526351e-05,1.35314785275441e-16,9.81357852124022e-17
A2,N4SID,I,266,267,4.9645085679314e-05,4.10014238527102e-05,5.42262143783384e-17,3.91551870291908e-17
A2,N4SID,I,273,274,7.74831071428117e-05,6.07736617451136e-05,4.50455853867674e-17,3.46944695195361e-17
A2,N4SID,I,280,281,6.08065068009623e-06,5.10772339971536e-06,4.04603565571184e-17,3.91551870291908e-17
A2,N4SID,I,287,288,4.29693951563412e-05,3.54377564075232e-05,5.0787503002539e-18,1.98254111540207e-18
A2,N4SID,I,294,295,1.32233287584125e-05,1.11074320261846e-05,1.87295056722722e-17,1.75950523991933e-17
A2,N4SID,I,301,302,5.09325205735827e-06,4.18375925748103e-06,1.13564309121152e-18,4.95635278850516e-19
A2,N4SID,I,308,309,4.04145428437689e-06,3.47067170358762e-06,2.318121752821e-19,6.19544098563145e-20
A2,N4SID,I,315,316,6.21973649453738e-06,4.83680460346626e-06,6.1331736667335e-19,3.09772049281573e-19
A2,N4SID,I,322,323,2.40569282169196e-06,2.06800756998491e-06,3.27831922207154e-19,1.23908819712629e-19
A2,N4SID,I,329,330,2.90485465746934e-06,2.17728167085511e-06,1.1590608764105e-19,3.09772049281573e-20
A2,N4SID,I,336,337,1.8591265225573e-06,1.37972124239938e-06,0,0
A2,N4SID,I,343,344,1.30594980299717e-06,9.76372924275772e-07,0,0
A2,N4SID,I,350,351,1.06833587694078e-06,9.39571259435458e-07,0,0
A2,N4SID,None,49,50,384.963830030142,293.652315913784,801.91049224581,622.723895714696
A2,N4SID,None,56,57,23.2352631253633,15.115265668736,198.062994833304,163.716140618805
A2,N4SID,None,63,64,69.8403627798679,48.6097581491163,22.6088693626653,18.9766522007873
A2,N4SID,None,70,71,11.6902958933698,8.15248115301412,2.21396700786164,1.86262939375437
A2,N4SID,None,77,78,2.7343218683134,1.96341619550239,0.212054600131904,0.178459914440274
A2,N4SID,None,84,85,1.28707057774955,0.891125011994356,0.0202477645616723,0.0170407233952038
A2,N4SID,None,91,92,0.515103562282168,0.423172076792826,0.00193238564794117,0.00162632519334238
A2,N4SID,None,98,99,0.338682081370103,0.258046161894965,0.000184398024059133,0.000155192592310576
A2,N4SID,None,105,106,0.041755005661338,0.0322281246230623,1.75950180066522e-05,1.48083172949295e-05
