Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,Error,SquaredError,AbsoluteError,WIS,WISMedianComponent,WISDispersionComponent,WISUnderpredictionComponent,WISOverpredictionComponent,CoverageMean,CalibrationBiasMean,AbsoluteCalibrationErrorMean,IntervalWidthMean
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,238,239,8,246,1.01268748541072,1.0149561521356,0.00226866672487658,5.14684870856222e-06,0.00226866672487658,0.000954318754048716,0.00113433336243829,0.00316010103078093,0,0,1,0.2125,0.2125,0.0104299497773793
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,238,239,9,247,1.00669975507686,1.00924677481764,0.00254701974078175,6.48730955993195e-06,0.00254701974078175,0.00108723793658128,0.00127350987039088,0.00361906084422489,0,0,1,0.2125,0.2125,0.0119526785067617
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,238,239,10,248,1.00131269024855,1.00380369350899,0.00249100326044682,6.2050972435567e-06,0.00249100326044682,0.00120247861141217,0.00124550163022341,0.00416565212113133,0,0,1,0.2125,0.2125,0.0135559155064182
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,238,239,11,249,0.996557872292889,0.999259466450214,0.00270159415732463,7.29861099089056e-06,0.00270159415732463,0.00134669965882139,0.00135079707866231,0.00470935138603393,0,0,1,0.2125,0.2125,0.0152750140240302
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,238,239,12,250,0.992462795490859,0.995217092543197,0.00275429705233754,7.58615225251526e-06,0.00275429705233754,0.00146331889586805,0.00137714852616877,0.00520778650523747,0,0,1,0.2125,0.2125,0.0167499376118153
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,238,239,13,251,0.98905093712718,0.991676110636209,0.00262517350902869,6.891535952506e-06,0.00262517350902869,0.00157048716977948,0.00131258675451434,0.00575460550949331,0,0,1,0.2125,0.2125,0.0182541056606379
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,238,239,14,252,0.986341833104493,0.988151340287188,0.00180950718269512,3.27431624422525e-06,0.00180950718269512,0.00157540108118073,0.000904753591347562,0.00618455127396572,0,0,1,0.2125,0.2125,0.0196014898259556
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,245,246,1,246,1.01268748541072,1.01261939444444,-6.80909662813534e-05,4.6363796891284e-09,6.80909662813534e-05,5.47706462746156e-05,3.40454831406767e-05,0.000212422425095093,0,0,1,0.2125,0.2125,0.000722849744700715
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,245,246,2,247,1.00669975507686,1.0065013376961,-0.000198417380766536,3.93694569902524e-08,0.000198417380766536,0.000148966292198234,9.92086903832679e-05,0.000571139624508787,0,0,1,0.2125,0.2125,0.00177614059293735
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,245,246,3,248,1.00131269024855,1.00088123352315,-0.000431456725390911,1.86154905885048e-07,0.000431456725390911,0.000263732293955561,0.000215728362695455,0.000971066960104569,0,0,1,0.2125,0.2125,0.00297199495313497
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,245,246,4,249,0.996557872292889,0.995864493006715,-0.000693379286174411,4.80774834495736e-07,0.000693379286174411,0.000392090978350037,0.000346689643087206,0.00141771975948796,0,0,1,0.2125,0.2125,0.00437030518945924
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,245,246,5,250,0.992462795490859,0.991386670944356,-0.00107612454650363,1.15804403958765e-06,0.00107612454650363,0.000543090628681956,0.000538062273251816,0.00190584555581699,0,0,1,0.2125,0.2125,0.00576562503904626
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,245,246,6,251,0.98905093712718,0.987413306159136,-0.00163763096804403,2.68183518749684e-06,0.00163763096804403,0.00071844167888498,0.000818815484022017,0.00241417207096039,0,0,1,0.2125,0.2125,0.00737042862573953
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,245,246,7,252,0.986341833104493,0.983975988885473,-0.00236584421901975,5.59721886866918e-06,0.00236584421901975,0.000901557177442552,0.00118292210950988,0.00287408518898161,0,0,1,0.2125,0.2125,0.00880586515739326
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,245,246,8,253,0.984351151166515,0.980915353539412,-0.00343579762710211,1.18047053344005e-05,0.00343579762710211,0.0011969050883791,0.00171789881355106,0.00322397585315706,0,0.000444198230997839,0.75,-0.0375,0.2125,0.01009919145296
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,245,246,9,254,0.98309075473887,0.978667910870775,-0.00442284386809555,1.95615478815504e-05,0.00442284386809555,0.0015566966010983,0.00221142193404777,0.00385817764154563,0,0.000935535129348963,0.75,-0.0375,0.2125,0.0117176403713636
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,245,246,10,255,0.982568751551764,0.976831087175357,-0.00573766437640721,3.29207924962924e-05,0.00573766437640721,0.00195133181584912,0.00286883218820361,0.00447423981013076,0,0.00143792117298669,0.75,-0.0375,0.2125,0.0134713604847179
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,245,246,11,256,0.982789522556908,0.975488565659968,-0.00730095689694032,5.33039716109805e-05,0.00730095689694032,0.00244187229510635,0.00365047844847016,0.00486621526253161,0,0.00247173161697678,0.75,-0.0375,0.2125,0.0148646418573752
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,245,246,12,257,0.983753728148167,0.974944015887908,-0.00880971226025851,7.7611030108549e-05,0.00880971226025851,0.00302614319758818,0.00440485613012925,0.00528820803678138,0,0.00392458022223618,0.75,-0.0375,0.2125,0.0162574691178626
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,245,246,13,258,0.985458290293266,0.975183094730878,-0.0102751955623881,0.00010557964384532,0.0102751955623881,0.00358861312895045,0.00513759778119405,0.00575146482897014,0,0.00525969647011282,0.5,-0.2875,0.3625,0.0176135051411156
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,245,246,14,259,0.987896350832083,0.975278692083615,-0.0126176587484684,0.000159205312292802,0.0126176587484684,0.00425798511264634,0.00630882937423421,0.00643221692035902,0,0.0064198867123153,0.5,-0.2875,0.3625,0.0196804460393721
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,252,253,1,253,0.984351151166515,0.984184900921318,-0.000166250245196453,2.76391440278808e-08,0.000166250245196453,8.65381102830952e-05,8.31251225982266e-05,0.000306296373675702,0,0,1,0.2125,0.2125,0.00085884777868106
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,252,253,2,254,0.98309075473887,0.982660085909642,-0.000430668829227931,1.85475640468557e-07,0.000430668829227931,0.000187788891840115,0.000215334414613966,0.00062971559866655,0,0,1,0.2125,0.2125,0.00181373617735581
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,252,253,3,255,0.982568751551764,0.981723613111031,-0.000845138440733084,7.14258984004749e-07,0.000845138440733084,0.000322295759917149,0.000422569220366542,0.000949198596388387,0,7.85631028722422e-05,0.75,-0.0375,0.2125,0.00286333979573994
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,252,253,4,256,0.982789522556908,0.981314384929491,-0.00147513762741713,2.17603101982185e-06,0.00147513762741713,0.000525570644148529,0.000737568813708567,0.00132424968851227,0,0.000303249396447547,0.75,-0.0375,0.2125,0.00402500726107086
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,252,253,5,257,0.983753728148167,0.981721118280555,-0.00203260986761189,4.13150287391322e-06,0.00203260986761189,0.000831753155927262,0.00101630493380594,0.00173550774607387,0,0.000991076521792866,0.75,-0.0375,0.2125,0.00544915762814857
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,252,253,6,258,0.985458290293266,0.982450534287695,-0.00300775600557146,9.04659618905119e-06,0.00300775600557146,0.00113608522747079,0.00150387800278573,0.00214677294088329,0,0.00146173257994953,0.75,-0.0375,0.2125,0.00704503293466846
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,252,253,7,259,0.987896350832083,0.983680917050571,-0.00421543378151201,1.77698819663127e-05,0.00421543378151201,0.00150431729429583,0.00210771689075601,0.00277167174262168,0,0.00189003919095354,0.75,-0.0375,0.2125,0.00905670964224634
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,252,253,8,260,0.991057207843375,0.985503288563339,-0.00555391928003535,3.08460193691483e-05,0.00555391928003535,0.00191962399767738,0.00277695964001767,0.00322648189064078,0,0.00263486645888977,0.75,-0.0375,0.2125,0.0107439351927176
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,252,253,9,261,0.994926233574265,0.988277764698486,-0.00664846887577941,4.42021383922076e-05,0.00664846887577941,0.00226005106466308,0.00332423443788971,0.00380699871428881,0,0.00303899663880536,0.75,-0.0375,0.2125,0.0124957812803663
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,252,253,10,262,0.999484778914447,0.991657607545207,-0.00782717136923949,6.12646116434425e-05,0.00782717136923949,0.00261601131901199,0.00391358568461975,0.00430640047940375,0,0.00355206477153047,0.75,-0.0375,0.2125,0.0142985612990836
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,252,253,11,263,1.00471007073158,0.995864261064677,-0.00884580966690085,7.82483486630365e-05,0.00884580966690085,0.00302245204513328,0.00442290483345043,0.00490376006195767,0,0.00427436930769165,0.75,-0.0375,0.2125,0.0163605836552996
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,252,253,12,264,1.01057510952127,1.00055131377087,-0.0100237957504024,0.000100476481245784,0.0100237957504024,0.00339206438394287,0.00501189787520118,0.00568588645541262,0,0.00456650539712911,0.75,-0.0375,0.2125,0.0185868802999723
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,252,253,13,265,1.01704857572488,1.00604586700875,-0.0110027087161313,0.000121059599092032,0.0110027087161313,0.00388540559918198,0.00550135435806565,0.00634369394169254,0,0.00563927689656074,0.5,-0.2875,0.3625,0.0208090665843818
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,252,253,14,266,1.02409475369773,1.01142319179286,-0.0126715619048763,0.000160568481109112,0.0126715619048763,0.00462525986910244,0.00633578095243814,0.00677463756622742,0,0.0077032508922954,0.5,-0.2875,0.3625,0.0225566039196963
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,259,260,1,260,0.991057207843375,0.990979284750449,-7.79230929255359e-05,6.0720084110817e-09,7.79230929255359e-05,5.13997791095868e-05,3.89615464627679e-05,0.000192337459530373,0,0,1,0.2125,0.2125,0.000649727422815216
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,259,260,2,261,0.994926233574265,0.994696994684753,-0.000229238889511985,5.25504684646879e-08,0.000229238889511985,0.000132437611658104,0.000114619444755992,0.000481349807705475,0,0,1,0.2125,0.2125,0.00160377765635364
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,259,260,3,262,0.999484778914447,0.999081677563734,-0.000403101350712642,1.62490698946357e-07,0.000403101350712642,0.000234855943934246,0.000201550675356321,0.000855301072347786,0,0,1,0.2125,0.2125,0.00290175018226413
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,259,260,4,263,1.00471007073158,1.00418569420924,-0.000524376522334391,2.7497073717551e-07,0.000524376522334391,0.00037806635115285,0.000262188261167196,0.00143911031902063,0,0,1,0.2125,0.2125,0.00464564571947151
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,259,260,5,264,1.01057510952127,1.00987771111093,-0.000697398410338224,4.86364542742281e-07,0.000697398410338224,0.000526166829628717,0.000348699205169112,0.00201905152816012,0,0,1,0.2125,0.2125,0.00639708932945138
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,259,260,6,265,1.01704857572488,1.01612534177282,-0.000923233952058622,8.52360930233782e-07,0.000923233952058622,0.000688325681043129,0.000461616976029311,0.00263584858866477,0,0,1,0.2125,0.2125,0.00825568250490655
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,259,260,7,266,1.02409475369773,1.02280114707507,-0.0012936066226672,1.67341809420844e-06,0.0012936066226672,0.000857648764000702,0.000646803311333599,0.00321261612666956,0,0,1,0.2125,0.2125,0.00999210992035882
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,259,260,8,267,1.03167348264356,1.03015302351131,-0.00152045913225018,2.31179597284298e-06,0.00152045913225018,0.00101569944199086,0.000760229566125092,0.0038104179228338,0,0,1,0.2125,0.2125,0.0118102631480967
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,259,260,9,268,1.03974014384915,1.0384241239977,-0.00131601985144281,1.73190824939155e-06,0.00131601985144281,0.00114537600778959,0.000658009925721403,0.00449618210933174,0,0,1,0.2125,0.2125,0.0136796336504554
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,259,260,10,269,1.04824569324798,1.04709307368612,-0.00115261956185986,1.32853185438201e-06,0.00115261956185986,0.00130539430633669,0.000576309780929929,0.00529796459758518,0,0,1,0.2125,0.2125,0.0157926717782295
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,259,260,11,270,1.0571367477123,1.0563015773452,-0.000835170367103677,6.97509542088091e-07,0.000835170367103677,0.00141965658970815,0.000417585183551838,0.00597086947013482,0,0,1,0.2125,0.2125,0.018037177119675
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,259,260,12,271,1.06635573252893,1.06564780905849,-0.00070792347044013,5.01155639999998e-07,0.00070792347044013,0.00159966021520211,0.000353961735220065,0.00684450923318944,0,0,1,0.2125,0.2125,0.0206264575746526
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,259,260,13,272,1.07584109627462,1.07563328046579,-0.000207815808824341,4.3187410397315e-08,0.000207815808824341,0.00171103528773967,0.00010390790441217,0.00759575089041633,0,0,1,0.2125,0.2125,0.02319668274797
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,259,260,14,273,1.08552759779996,1.08582412880982,0.000296531009863932,8.79306398109232e-08,0.000296531009863932,0.00192047337407443,0.000148265504931966,0.00849386467840297,0,0,1,0.2125,0.2125,0.026176621993547
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,266,267,1,267,1.03167348264356,1.0316749703313,1.48768773478025e-06,2.2132147962156e-12,1.48768773478025e-06,4.37462287503804e-05,7.43843867390126e-07,0.000196114185509322,0,0,1,0.2125,0.2125,0.000676951168754381
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,266,267,2,268,1.03974014384915,1.03990702350976,0.000166879660613795,2.78488211265753e-08,0.000166879660613795,0.000126541064394242,8.34398303068973e-05,0.00048599495946719,0,0,1,0.2125,0.2125,0.0016231919417935
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,266,267,3,269,1.04824569324798,1.04859154636696,0.000345853118977946,1.19614379906773e-07,0.000345853118977946,0.000211121137282897,0.000172926559488973,0.000777118558284062,0,0,1,0.2125,0.2125,0.00259817912984345
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,266,267,4,270,1.0571367477123,1.05783514945372,0.000698401741412669,4.87764992408248e-07,0.000698401741412669,0.000341199292303006,0.000349200870706334,0.00118619594465719,0,0,1,0.2125,0.2125,0.00386967326460247
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,266,267,5,271,1.06635573252893,1.06758215917584,0.0012264266469173,1.50412232026881e-06,0.0012264266469173,0.000503424107603603,0.00061321332345865,0.00165219516075756,0,0,1,0.2125,0.2125,0.00522704254449574
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,266,267,6,272,1.07584109627462,1.07789247175194,0.00205137547732059,4.20814134895229e-06,0.00205137547732059,0.000792063984320156,0.0010256877386603,0.00200373063450339,0.000534869556277018,0,0.75,-0.0375,0.2125,0.00651240241690665
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,266,267,7,273,1.08552759779996,1.088789447475,0.00326184967504273,1.06396633025763e-05,0.00326184967504273,0.00116718847966643,0.00163092483752136,0.00243859336154992,0.00118282995942764,0,0.75,-0.0375,0.2125,0.00806203114113435
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,266,267,8,274,1.09534666829279,1.09987235940342,0.00452569111063195,2.0481880028853e-05,0.00452569111063195,0.00161901756247061,0.00226284555531597,0.00298743064202682,0.00203530283377495,0,0.5,-0.2875,0.3625,0.00987013641663947
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,266,267,9,275,1.10522684946927,1.11137413362625,0.0061472841569743,3.77891025065872e-05,0.0061472841569743,0.00238820072218395,0.00307364207848715,0.00367400564651414,0.00399925552482649,0,0.5,-0.2875,0.3625,0.0122231667303233
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,266,267,10,276,1.11509430688358,1.12323002857606,0.00813572169247734,6.61899674574463e-05,0.00813572169247734,0.00351511582490502,0.00406786084623867,0.00443370602124322,0.00731645434459072,0,0.5,-0.2875,0.3625,0.0146240350945426
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,266,267,11,277,1.12487341521335,1.1352149392326,0.0103415240192581,0.000106947119040893,0.0103415240192581,0.00479124344304264,0.00517076200962907,0.00509594540055185,0.011293888083511,0,0.5,-0.2875,0.3625,0.0169444495492584
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,266,267,12,278,1.13448741022938,1.14829723306621,0.0138098228368226,0.000190711206784428,0.0138098228368226,0.00666952689866073,0.00690491141841132,0.00567921270559231,0.0174287469199697,0,0.25,-0.5375,0.5625,0.0192368367669166
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,266,267,13,279,1.14385910005724,1.16112259366088,0.0172634936036431,0.000298028211403026,0.0172634936036431,0.0089006162842275,0.00863174680182155,0.00645731537691106,0.0249637111002912,0,0,-0.7875,0.7875,0.021660558208446
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,266,267,14,280,1.1529116263496,1.17411257565255,0.0212009493029521,0.000449480251346346,0.0212009493029521,0.0119652656223966,0.0106004746514761,0.00728309620664184,0.0359601244426666,0,0,-0.7875,0.7875,0.0242058672341657
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,273,274,1,274,1.09534666829279,1.09566373481888,0.000317066526092757,1.00531181968529e-07,0.000317066526092757,0.000115809371883903,0.000158533263046379,0.000254982208972154,0.000107626701459029,0,0.75,-0.0375,0.2125,0.000836919472723574
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,273,274,2,275,1.10522684946927,1.10619963058981,0.000972781120539334,9.46303108477763e-07,0.000972781120539334,0.000339036212521768,0.000486390560269667,0.000588323534166296,0.000450948861911993,0,0.75,-0.0375,0.2125,0.00198027146719454
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,273,274,3,276,1.11509430688358,1.1169434977129,0.00184919082931745,3.41950672323175e-06,0.00184919082931745,0.000655080088170777,0.000924595414658724,0.000961208412442705,0.00106205656966707,0,0.5,-0.2875,0.3625,0.00315181140970761
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,273,274,4,277,1.12487341521335,1.12805304937897,0.00317963416562161,1.01100734271883e-05,0.00317963416562161,0.00127898019170063,0.00158981708281081,0.001415905841028,0.00274968793881403,0,0.25,-0.5375,0.5625,0.00461328217742646
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,273,274,5,278,1.13448741022938,1.13925306432026,0.0047656540908767,2.27114589138899e-05,0.0047656540908767,0.00233187627088518,0.00238282704543835,0.001971253754838,0.00613936241870694,0,0,-0.7875,0.7875,0.00627642412846341
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,273,274,6,279,1.14385910005724,1.15109570004103,0.00723659998379711,5.23683793254923e-05,0.00723659998379711,0.00399782505975635,0.00361829999189855,0.00261534932127396,0.0117565634557311,0,0,-0.7875,0.7875,0.00795634318908389
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,273,274,7,280,1.1529116263496,1.16314700895625,0.0102353826066559,0.000104763057104634,0.0102353826066559,0.00613657394484777,0.00511769130332795,0.00317461622942939,0.0193222752190576,0,0,-0.7875,0.7875,0.00932420984288773
A4,Amplifying Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A4_ARX_I.mat,273,274,8,281,1.16156926417433,1.17536219767121,0.0137929334968812,0.000190245014449386,0.0137929334968812,0.00873843905122215,0.00689646674844058,0.00377223069692709,0.028654278285132,0,0,-0.7875,0.7875,0.0111105630564586
