CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,ReplicateID,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,WindowWIS,WindowRawScaleWIS,WindowRMSE,WindowMAE,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,IsValid,IntervalMethod,IntervalStatus,RecordedStatus,AICC
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,336,337,0.0484256175048388,0.0484256175048388,0.13356676202771,0.128029836728237,0.0142255374142485,0.0173575558175994,0,0.0168425242729908,0.589285714285714,-0.198214285714286,0.3125,0.252182454717398,1,closed_loop_monte_carlo,ok,ok,-679.505534026547
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,343,344,0.0508438200617505,0.0508438200617505,0.133132486971003,0.127498929454665,0.014166547717185,0.0175235737054947,0,0.0191536986390708,0.589285714285714,-0.198214285714286,0.316071428571429,0.263170517655116,1,closed_loop_monte_carlo,ok,ok,-693.681546382156
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,350,351,0.0379499884511519,0.0379499884511519,0.111613557017807,0.104413920803997,0.0116015467559997,0.0205314461042497,0,0.00581699559090252,0.803571428571429,0.0160714285714286,0.223214285714286,0.298758864063081,1,closed_loop_monte_carlo,ok,ok,-708.390068111498
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,0.0326233483823127,0.0326233483823127,0.0584651206235575,0.0486769469529652,0.00540854966144057,0.0259483263063414,0.00126647241453073,0,0.964285714285714,0.176785714285714,0.2125,0.385029382149201,1,closed_loop_monte_carlo,ok,ok,-102.277432900866
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,56,57,0.0335888486717619,0.0335888486717619,0.049990231508415,0.0445742657151361,0.00495269619057068,0.0286245071158722,1.16453653190027e-05,0,0.982142857142857,0.194642857142857,0.2125,0.429330350037175,1,closed_loop_monte_carlo,ok,ok,-102.771723693303
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,63,64,0.0341991784045915,0.0341991784045915,0.0606547818768653,0.0546788217779648,0.00607542464199609,0.0281237537625954,0,0,1,0.2125,0.2125,0.424260453225126,1,closed_loop_monte_carlo,ok,ok,-118.308779741517
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,70,71,0.0310540056211312,0.0310540056211312,0.0469607632018431,0.0392365406106361,0.00435961562340401,0.0264360545174118,0,0.000258335480315425,0.982142857142857,0.194642857142857,0.2125,0.392452984299948,1,closed_loop_monte_carlo,ok,ok,-134.285447655088
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,77,78,0.0462842981179306,0.0462842981179306,0.12466129594626,0.116710062760574,0.0129677847511749,0.0284422756046611,0.00487423776209455,0,0.803571428571429,0.0160714285714286,0.2125,0.417058571180903,1,closed_loop_monte_carlo,ok,ok,-151.181497078615
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,84,85,0.034464266308085,0.034464266308085,0.0793000142044825,0.0712729304822372,0.00791921449802636,0.0250061774070251,0.00153887440303353,0,0.910714285714286,0.123214285714286,0.2125,0.371506132817864,1,closed_loop_monte_carlo,ok,ok,-168.291152328548
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,91,92,0.0453298716478405,0.0453298716478405,0.118256934724237,0.11302085723395,0.0125578730259944,0.0229401213970788,0.00983187722476726,0,0.714285714285714,-0.0732142857142857,0.255357142857143,0.337210303419246,1,closed_loop_monte_carlo,ok,ok,-187.513773178539
