CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,ReplicateID,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Alpha,NominalCoverage,LowerBound,UpperBound,Coverage,IntervalMethod,IntervalStatus,IntervalWidth,CoverageError,AbsoluteCoverageError,IntervalScore,WISIntervalComponent,WISSharpnessComponent,WISUnderpredictionComponent,WISOverpredictionComponent
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,2,51,1.49487796559399,0.5,0.5,1.54787876518687,1.68736159043783,0,closed_loop_monte_carlo,ok,0.139482825250963,-0.5,0.5,0.351486023622461,0.0195270013123589,0.0077490458472757,0.0117779554650832,0
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,3,52,1.49280316518971,0.5,0.5,1.55202531345033,1.73797585388057,0,closed_loop_monte_carlo,ok,0.185950540430241,-0.5,0.5,0.422839133472707,0.023491062970706,0.0103305855794578,0.0131604773912481,0
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,1,50,1.4966032770697,0.05,0.95,1.40655014667595,1.8587171762202,1,closed_loop_monte_carlo,ok,0.452167029544245,0.05,0.05,0.452167029544245,0.00251203905302358,0.00251203905302358,0,0
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,2,51,1.49487796559399,0.05,0.95,1.39570365367154,1.82235577797386,1,closed_loop_monte_carlo,ok,0.426652124302324,0.05,0.05,0.426652124302324,0.00237028957945735,0.00237028957945735,0,0
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,3,52,1.49280316518971,0.05,0.95,1.48752968908526,1.91506135135058,1,closed_loop_monte_carlo,ok,0.427531662265323,0.05,0.05,0.427531662265323,0.00237517590147402,0.00237517590147402,0,0
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,1,50,1.4966032770697,0.1,0.9,1.40655014667595,1.8587171762202,1,closed_loop_monte_carlo,ok,0.452167029544245,0.1,0.1,0.452167029544245,0.00502407810604716,0.00502407810604716,0,0
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,2,51,1.49487796559399,0.1,0.9,1.39570365367154,1.82235577797386,1,closed_loop_monte_carlo,ok,0.426652124302324,0.1,0.1,0.426652124302324,0.00474057915891471,0.00474057915891471,0,0
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,3,52,1.49280316518971,0.1,0.9,1.48752968908526,1.91506135135058,1,closed_loop_monte_carlo,ok,0.427531662265323,0.1,0.1,0.427531662265323,0.00475035180294803,0.00475035180294803,0,0
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,1,50,1.4966032770697,0.2,0.8,1.44000179898279,1.78408920379454,1,closed_loop_monte_carlo,ok,0.344087404811752,0.2,0.2,0.344087404811752,0.00764638677359449,0.00764638677359449,0,0
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,2,51,1.49487796559399,0.2,0.8,1.40346079180415,1.71226097406344,1,closed_loop_monte_carlo,ok,0.308800182259287,0.2,0.2,0.308800182259287,0.00686222627242861,0.00686222627242861,0,0
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,3,52,1.49280316518971,0.2,0.8,1.49749227984439,1.87234964878057,0,closed_loop_monte_carlo,ok,0.374857368936186,-0.8,0.8,0.421748515482957,0.0093721892329546,0.00833016375413748,0.00104202547881712,0
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,1,50,1.4966032770697,0.5,0.5,1.51339620308199,1.69358099344756,0,closed_loop_monte_carlo,ok,0.180184790365576,-0.5,0.5,0.247356494414711,0.0137420274674839,0.0100102661314209,0.00373176133606304,0
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,2,51,1.49487796559399,0.5,0.5,1.43241904935264,1.5734093348424,1,closed_loop_monte_carlo,ok,0.140990285489759,0.5,0.5,0.140990285489759,0.00783279363831994,0.00783279363831994,0,0
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,3,52,1.49280316518971,0.5,0.5,1.56010254852977,1.73577788302444,0,closed_loop_monte_carlo,ok,0.175675334494668,-0.5,0.5,0.444872867854908,0.0247151593252727,0.00975974080525931,0.0149554185200134,0
